date,All Employees: Information,state,msa,city,title,id,frequency,seasonal_adjustment
1990-07-01,6.31939338245417,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1990-08-01,6.17713046845883,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1990-09-01,6.1461934902608,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1990-10-01,6.12912911071834,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1990-11-01,5.99657718740921,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1990-12-01,6.02551731170992,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-01-01,6.001917464401621,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-02-01,5.94079659288455,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-03-01,5.9753660463730895,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-04-01,6.13732463930798,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-05-01,6.129852148553691,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-06-01,6.089923190330611,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-07-01,6.1311828725526105,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-08-01,6.095540051269911,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-09-01,6.16424744097141,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-10-01,6.14070425017084,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-11-01,6.09974941283226,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1991-12-01,6.02044799659605,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-01-01,5.88488640912825,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-02-01,5.71072894592403,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-03-01,5.766199394539161,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-04-01,5.740616319258209,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-05-01,5.71747505097246,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-06-01,5.678787796551191,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-07-01,5.648574499171,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-08-01,5.62967154179243,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-09-01,5.690912600742671,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-10-01,5.457592529186651,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-11-01,5.51170730741128,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1992-12-01,5.40534480814365,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-01-01,5.46085571965729,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-02-01,5.37901002823043,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-03-01,5.36033819351146,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-04-01,5.23265736992003,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-05-01,5.2009173655375704,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-06-01,5.2658279303972595,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-07-01,5.2614624947204005,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-08-01,5.26037375351155,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-09-01,5.21294815888587,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-10-01,5.28887227344671,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-11-01,5.236480683787731,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1993-12-01,5.19076469087997,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-01-01,5.24469848678219,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-02-01,5.24993295524175,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-03-01,5.24753903717737,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-04-01,5.22099910014555,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-05-01,5.28486706171674,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-06-01,5.245763456249099,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-07-01,5.16331106088183,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-08-01,5.18854298870105,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-09-01,5.23074840017864,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-10-01,5.31737461960985,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-11-01,5.476025583028769,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1994-12-01,5.480391212553839,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-01-01,5.443415893690269,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-02-01,5.53392609925128,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-03-01,5.53275433267889,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-04-01,5.295420048169389,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-05-01,5.26304277959103,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-06-01,5.22025211041473,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-07-01,5.26194890741605,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-08-01,5.306600609936241,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-09-01,5.3423536741278,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-10-01,5.34683417819307,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-11-01,5.31188956042418,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1995-12-01,5.47274348273749,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-01-01,5.5532719620835,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-02-01,5.43634886457553,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-03-01,5.42574975052889,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-04-01,5.5588511851667795,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-05-01,5.74808531235978,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-06-01,5.495364698757111,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-07-01,5.551011716832349,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-08-01,5.50807316059484,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-09-01,5.54456345977468,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-10-01,5.466070385920269,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-11-01,5.451107650581251,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1996-12-01,5.37422648869264,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-01-01,5.5721154382934,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-02-01,5.843971694895529,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-03-01,5.81952364079345,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-04-01,5.81922644198863,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-05-01,5.94271903440787,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-06-01,5.97548370865942,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-07-01,5.933603104875781,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-08-01,5.793447906493981,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-09-01,5.8413219972940995,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-10-01,5.88582544165818,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-11-01,5.87693685259511,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1997-12-01,5.7820982694324305,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-01-01,5.80750046834033,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-02-01,5.76108363617293,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-03-01,5.8108586626281795,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-04-01,6.0940755014474295,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-05-01,5.85688726556996,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-06-01,5.86823560444674,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-07-01,5.72956911910777,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-08-01,5.77757199917868,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-09-01,5.73161301878842,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-10-01,5.65804334802243,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-11-01,5.75832502394917,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1998-12-01,5.9015898724664195,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-01-01,5.946921036097961,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-02-01,5.88349144932017,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-03-01,5.907840104485,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-04-01,6.08390735495955,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-05-01,5.9662476025431594,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-06-01,6.06209816209235,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-07-01,6.6247765589426395,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-08-01,6.362053477314321,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-09-01,6.33340764037578,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-10-01,6.34858048738778,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-11-01,6.32115960400066,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
1999-12-01,6.307731391099911,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-01-01,6.59067936791443,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-02-01,6.808312973732099,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-03-01,7.00214346978041,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-04-01,6.78097770689046,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-05-01,6.88876754255718,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-06-01,6.8448066013781395,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-07-01,7.122554669516809,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-08-01,7.15258219786137,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-09-01,7.233402548621041,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-10-01,7.32721845237639,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-11-01,7.38076755721427,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2000-12-01,7.31362435333366,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-01-01,7.21055790227039,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-02-01,7.32322019628363,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-03-01,7.528901055433099,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-04-01,7.4032411987411795,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-05-01,7.41148773780687,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-06-01,7.5340451862827305,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-07-01,7.20917397986624,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-08-01,7.250584386872361,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-09-01,7.340779708036861,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-10-01,7.2981901726591305,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-11-01,7.22963549734542,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2001-12-01,7.10682752459831,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2002-01-01,6.983614057601139,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2002-02-01,7.129901881486241,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
2002-03-01,7.264612067350201,KS,"Wichita, KS",Wichita,"All Employees: Information in Wichita, KS (MSA)",WICH620INFO,Monthly,Seasonally Adjusted
