date,Housing Inventory: Active Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2020-01-01,-5.17,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-02-01,-8.43,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-03-01,-15.64,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-04-01,-18.94,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-05-01,-24.86,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-06-01,-26.33,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-07-01,-22.33,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-08-01,-26.54,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-09-01,-29.52,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-10-01,-28.95,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-11-01,-29.92,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2020-12-01,-29.25,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-01-01,-31.52,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-02-01,-34.87,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-03-01,-32.08,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-04-01,-36.18,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-05-01,-43.08,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-06-01,-41.44,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-07-01,-41.3,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-08-01,-33.84,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-09-01,-25.92,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-10-01,-27.61,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2021-11-01,-27.53,ND,"Grand Forks, ND-MN",Grand Forks,"Housing Inventory: Active Listing Count Year-Over-Year in Grand Forks, ND-MN (CBSA)",ACTLISCOUYY24220,Monthly,Not Seasonally Adjusted
2017-07-01,12.61,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-08-01,14.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-09-01,5.37,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-10-01,2.46,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-11-01,1.06,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-12-01,1.96,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-01-01,-2.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-02-01,-4.35,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-03-01,-4.47,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-04-01,-1.92,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-05-01,-3.36,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-06-01,-3.13,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-07-01,-2.74,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-08-01,-3.24,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-09-01,4.64,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-10-01,8.75,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-11-01,10.48,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2018-12-01,12.17,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-01-01,17.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-02-01,18.15,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-03-01,16.38,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-04-01,11.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-05-01,9.34,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-06-01,8.38,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-07-01,6.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-08-01,1.78,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-09-01,-0.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-10-01,0.44,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-11-01,-0.86,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2019-12-01,-2.96,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-01-01,-4.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-02-01,-4.78,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-03-01,-3.85,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-04-01,-4.91,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-05-01,-11.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-06-01,-21.63,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-07-01,-27.41,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-08-01,-28.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-09-01,-30.26,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-10-01,-32.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-11-01,-32.91,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2020-12-01,-33.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-01-01,-36.96,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-02-01,-44.17,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-03-01,-51.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-04-01,-54.74,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-05-01,-53.46,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-06-01,-43.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-07-01,-35.37,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-08-01,-25.41,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-09-01,-20.39,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-10-01,-20.24,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2021-11-01,-22.56,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"Housing Inventory: Active Listing Count Year-Over-Year in Houston-the Woodlands-Sugar Land, TX (CBSA)",ACTLISCOUYY26420,Monthly,Not Seasonally Adjusted
2017-07-01,-3.86,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-08-01,-5.53,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-09-01,-5.12,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-10-01,-6.21,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-11-01,-3.87,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2017-12-01,-0.55,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-01-01,-3.79,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-02-01,-3.77,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-03-01,-1.29,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-04-01,-9.6,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-05-01,-10.41,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-06-01,-7.59,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-07-01,-7.19,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-08-01,-9.59,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-09-01,-10.64,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-10-01,-11.42,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-11-01,-11.91,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2018-12-01,-13.7,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-01-01,-12.66,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-02-01,-8.7,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-03-01,-5.87,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-04-01,-5.1,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-05-01,-11.62,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-06-01,-11.01,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-07-01,-4.32,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-08-01,-4.86,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-09-01,-5.68,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-10-01,-3.18,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-11-01,-1.59,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2019-12-01,-2.58,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2020-01-01,-2.14,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
2020-02-01,-6.67,PA,"Johnstown, PA",Johnstown,"Housing Inventory: Active Listing Count Year-Over-Year in Johnstown, PA (CBSA)",ACTLISCOUYY27780,Monthly,Not Seasonally Adjusted
