date,Housing Inventory: Median Listing Price Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2020-01-01,0.0,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-02-01,4.17,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-03-01,4.02,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-04-01,5.79,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-05-01,-5.49,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-06-01,-3.83,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-07-01,8.8,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-08-01,-0.75,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-09-01,-6.45,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-10-01,2.97,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-11-01,2.67,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-12-01,-6.37,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-01-01,0.02,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-02-01,8.98,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-03-01,5.85,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-04-01,-4.68,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-05-01,0.0,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-06-01,-13.62,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-07-01,5.16,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-08-01,-0.28,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-09-01,-2.63,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-10-01,2.7,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-11-01,-1.2,PA,"Reading, PA",Reading,"Housing Inventory: Median Listing Price Month-Over-Month in Reading, PA (CBSA)",MEDLISPRIMM39740,Monthly,Not Seasonally Adjusted
2017-07-01,2.83,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-08-01,0.53,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-09-01,5.16,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-10-01,-2.3,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-11-01,4.5,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-12-01,-1.8,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-01-01,3.74,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-02-01,-1.25,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-03-01,2.44,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-04-01,1.91,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-05-01,-6.54,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-06-01,-0.1,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-07-01,-3.61,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-08-01,-2.59,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-09-01,-3.62,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-10-01,-3.66,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-11-01,-0.69,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-12-01,-1.49,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-01-01,1.51,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-02-01,1.28,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-03-01,3.56,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-04-01,2.2,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-05-01,-0.77,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-06-01,3.24,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-07-01,-1.03,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-08-01,-1.06,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-09-01,-1.72,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-10-01,2.46,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-11-01,-0.69,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-12-01,1.94,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-01-01,2.74,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-02-01,8.62,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-03-01,-1.32,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-04-01,-6.24,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-05-01,4.19,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-06-01,7.35,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-07-01,3.11,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-08-01,-1.68,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-09-01,5.32,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-10-01,2.48,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-11-01,-0.33,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2020-12-01,-2.02,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-01-01,-2.56,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-02-01,-8.86,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-03-01,-0.53,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-04-01,-0.82,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-05-01,7.28,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-06-01,6.4,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-07-01,2.56,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-08-01,0.33,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-09-01,-0.34,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-10-01,5.0,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2021-11-01,-0.4,NV,"Reno, NV",Reno,"Housing Inventory: Median Listing Price Month-Over-Month in Reno, NV (CBSA)",MEDLISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-07-01,-3.77,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2017-08-01,-1.62,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2017-09-01,-4.45,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2017-10-01,2.04,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2017-11-01,-7.88,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2017-12-01,-0.5,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-01-01,-0.82,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-02-01,5.46,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-03-01,0.04,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-04-01,4.09,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-05-01,6.27,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-06-01,4.56,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-07-01,1.13,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-08-01,-3.42,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-09-01,-3.77,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-10-01,0.3,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-11-01,-3.33,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2018-12-01,-0.99,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-01-01,-0.42,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-02-01,3.35,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-03-01,5.61,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-04-01,7.34,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-05-01,13.04,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-06-01,-5.21,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-07-01,0.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-08-01,-2.92,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-09-01,-2.71,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-10-01,4.97,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-11-01,-9.21,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2019-12-01,-2.3,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-01-01,-1.86,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-02-01,8.07,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-03-01,7.18,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-04-01,8.7,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-05-01,4.16,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-06-01,-10.21,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-07-01,-11.32,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-08-01,10.87,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-09-01,-3.3,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-10-01,-1.48,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-11-01,1.51,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2020-12-01,0.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-01-01,2.79,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-02-01,-0.67,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-03-01,8.61,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-04-01,-0.76,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-05-01,0.23,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-06-01,0.03,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-07-01,12.38,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-08-01,-2.67,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-09-01,2.83,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-10-01,-2.72,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2021-11-01,0.83,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Listing Price Month-Over-Month in Topeka, KS (CBSA)",MEDLISPRIMM45820,Monthly,Not Seasonally Adjusted
2017-07-01,-1.94,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2017-08-01,1.95,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2017-09-01,-4.2,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2017-10-01,-0.02,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2017-11-01,-0.57,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2017-12-01,-2.01,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2018-01-01,-0.39,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2018-02-01,1.82,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2018-03-01,3.64,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2018-04-01,2.56,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2018-05-01,-0.27,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2018-06-01,-2.23,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2018-07-01,0.0,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
2018-08-01,-0.05,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Listing Price Month-Over-Month in Tulsa, OK (CBSA)",MEDLISPRIMM46140,Monthly,Not Seasonally Adjusted
