date,Housing Inventory: Price Increased Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2020-12-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-01-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-02-01,-75.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-03-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-04-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-05-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-06-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-07-01,.,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-08-01,200.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-09-01,-66.67,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-10-01,0.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2021-11-01,-100.0,TN,"Morristown, TN",Morristown,"Housing Inventory: Price Increased Count Month-Over-Month in Morristown, TN (CBSA)",PRIINCCOUMM34100,Monthly,Not Seasonally Adjusted
2017-07-01,-33.33,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2017-08-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2017-09-01,10.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2017-10-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2017-11-01,-9.09,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2017-12-01,-20.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-01-01,37.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-02-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-03-01,18.18,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-04-01,30.77,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-05-01,-29.41,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-06-01,-50.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-07-01,83.33,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-08-01,36.36,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-09-01,-26.67,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-10-01,-36.36,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-11-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2018-12-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-01-01,14.29,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-02-01,62.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-03-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-04-01,-30.77,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-05-01,-11.11,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-06-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-07-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-08-01,287.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-09-01,70.97,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-10-01,-79.25,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-11-01,-27.27,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2019-12-01,12.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-01-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-02-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-03-01,266.67,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-04-01,-72.73,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-05-01,11.11,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-06-01,-30.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-07-01,257.14,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-08-01,4.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-09-01,-34.62,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-10-01,-23.53,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-11-01,-61.54,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2020-12-01,40.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-01-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-02-01,-14.29,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-03-01,100.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-04-01,-16.67,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-05-01,-10.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-06-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-07-01,-22.22,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-08-01,-14.29,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-09-01,16.67,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-10-01,0.0,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2021-11-01,28.57,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Price Increased Count Month-Over-Month in New Orleans-Metairie, LA (CBSA)",PRIINCCOUMM35380,Monthly,Not Seasonally Adjusted
2017-07-01,-2.54,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2017-08-01,8.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2017-09-01,-15.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2017-10-01,-10.85,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2017-11-01,-7.94,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2017-12-01,-17.82,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-01-01,7.69,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-02-01,23.38,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-03-01,9.47,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-04-01,4.33,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-05-01,1.84,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-06-01,-2.26,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-07-01,-6.94,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-08-01,0.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-09-01,3.48,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-10-01,-10.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-11-01,-11.76,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2018-12-01,-12.73,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-01-01,8.33,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-02-01,-5.77,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-03-01,6.12,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-04-01,17.31,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-05-01,-2.73,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-06-01,5.62,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-07-01,-3.19,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-08-01,157.14,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-09-01,55.98,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-10-01,-78.49,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-11-01,-0.64,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2019-12-01,-32.05,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-01-01,65.09,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-02-01,-13.71,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-03-01,-20.53,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-04-01,-38.33,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-05-01,112.16,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-06-01,53.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-07-01,9.13,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-08-01,-1.14,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-09-01,9.23,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-10-01,-20.07,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-11-01,-13.66,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2020-12-01,-7.14,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-01-01,25.27,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-02-01,-18.42,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-03-01,22.04,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-04-01,11.01,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-05-01,-1.59,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-06-01,2.42,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-07-01,-5.12,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-08-01,-8.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-09-01,-1.36,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-10-01,-3.21,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2021-11-01,10.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Increased Count Month-Over-Month in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIINCCOUMM35620,Monthly,Not Seasonally Adjusted
2017-07-01,60.0,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Price Increased Count Month-Over-Month in Olympia-Tumwater, WA (CBSA)",PRIINCCOUMM36500,Monthly,Not Seasonally Adjusted
