date,Housing Inventory: New Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2017-07-01,1768.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2017-08-01,1584.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2017-09-01,1320.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2017-10-01,1252.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2017-11-01,1048.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2017-12-01,816.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-01-01,992.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-02-01,1072.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-03-01,1440.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-04-01,1732.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-05-01,1772.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-06-01,1948.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-07-01,1824.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-08-01,1716.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-09-01,1548.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-10-01,1360.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-11-01,1152.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2018-12-01,792.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-01-01,1068.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-02-01,1132.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-03-01,1360.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-04-01,1716.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-05-01,1584.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-06-01,1868.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-07-01,1696.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-08-01,1448.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-09-01,1220.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-10-01,1260.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-11-01,908.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2019-12-01,680.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-01-01,808.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-02-01,932.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-03-01,1276.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-04-01,900.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-05-01,1392.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-06-01,1444.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-07-01,1304.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-08-01,1316.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-09-01,1168.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-10-01,1004.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-11-01,788.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2020-12-01,648.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-01-01,628.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-02-01,792.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-03-01,1028.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-04-01,1176.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-05-01,1384.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-06-01,1584.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-07-01,1596.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-08-01,1628.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-09-01,1412.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-10-01,1264.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2021-11-01,1052.0,CO,"Colorado Springs, CO",Colorado Springs,"Housing Inventory: New Listing Count in Colorado Springs, CO (CBSA)",NEWLISCOU17820,Monthly,Not Seasonally Adjusted
2016-07-01,760.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2016-08-01,672.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2016-09-01,688.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2016-10-01,688.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2016-11-01,620.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2016-12-01,544.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-01-01,684.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-02-01,800.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-03-01,916.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-04-01,872.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-05-01,824.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-06-01,828.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-07-01,696.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-08-01,696.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-09-01,660.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-10-01,688.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-11-01,652.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2017-12-01,528.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-01-01,744.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-02-01,820.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-03-01,964.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-04-01,912.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-05-01,920.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-06-01,760.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-07-01,740.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-08-01,780.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-09-01,776.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-10-01,672.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-11-01,664.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2018-12-01,524.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-01-01,680.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-02-01,784.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-03-01,804.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-04-01,992.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-05-01,900.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-06-01,792.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-07-01,792.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-08-01,688.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-09-01,640.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-10-01,700.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-11-01,688.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2019-12-01,452.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-01-01,664.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-02-01,724.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-03-01,992.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-04-01,584.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-05-01,752.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-06-01,844.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-07-01,760.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-08-01,772.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-09-01,624.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-10-01,684.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-11-01,592.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2020-12-01,516.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-01-01,500.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-02-01,624.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-03-01,756.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-04-01,744.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-05-01,780.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-06-01,836.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-07-01,920.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-08-01,852.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-09-01,700.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-10-01,736.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2021-11-01,672.0,FL,"Crestview-Fort Walton Beach-Destin, FL",Crestview,"Housing Inventory: New Listing Count in Crestview-Fort Walton Beach-Destin, FL (CBSA)",NEWLISCOU18880,Monthly,Not Seasonally Adjusted
2016-07-01,9424.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2016-08-01,8784.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2016-09-01,7772.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2016-10-01,7920.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2016-11-01,6820.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2016-12-01,4696.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2017-01-01,6940.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2017-02-01,8064.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2017-03-01,8948.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2017-04-01,9392.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2017-05-01,10048.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
2017-06-01,10300.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: New Listing Count in Dallas-Fort Worth-Arlington, TX (CBSA)",NEWLISCOU19100,Monthly,Not Seasonally Adjusted
