date,Housing Inventory: Median Listing Price per Square Feet Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2021-11-01,13.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Atlanta-Sandy Springs-Roswell, GA (CBSA)",MEDLISPRIPERSQUFEEYY12060,Monthly,Not Seasonally Adjusted
2017-07-01,3.5,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2017-08-01,3.56,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2017-09-01,3.21,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2017-10-01,2.28,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2017-11-01,1.3,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2017-12-01,-0.64,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-01-01,-1.64,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-02-01,-0.65,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-03-01,1.7,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-04-01,4.54,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-05-01,5.68,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-06-01,4.98,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-07-01,8.64,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-08-01,8.09,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-09-01,9.15,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-10-01,9.49,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-11-01,8.76,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2018-12-01,10.17,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-01-01,11.3,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-02-01,9.63,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-03-01,7.98,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-04-01,4.89,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-05-01,3.46,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-06-01,4.58,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-07-01,2.77,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-08-01,2.47,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-09-01,2.97,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-10-01,3.76,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-11-01,3.98,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2019-12-01,3.78,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-01-01,3.32,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-02-01,3.19,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-03-01,3.37,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-04-01,3.14,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-05-01,4.84,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-06-01,4.72,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-07-01,4.18,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-08-01,4.78,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-09-01,5.79,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-10-01,4.61,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-11-01,6.1,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2020-12-01,6.9,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-01-01,7.08,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-02-01,8.09,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-03-01,7.87,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-04-01,10.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-05-01,8.31,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-06-01,8.5,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-07-01,9.05,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-08-01,7.3,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-09-01,8.55,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-10-01,7.51,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2021-11-01,7.75,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIPERSQUFEEYY13140,Monthly,Not Seasonally Adjusted
2017-07-01,1.39,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-08-01,2.74,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-09-01,2.23,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-10-01,-0.48,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-11-01,0.74,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2017-12-01,0.8,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-01-01,4.83,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-02-01,2.46,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-03-01,42.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-04-01,44.1,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-05-01,42.97,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-06-01,43.08,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-07-01,44.59,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-08-01,40.87,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-09-01,39.69,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-10-01,43.38,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-11-01,44.94,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2018-12-01,46.29,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-01-01,43.93,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-02-01,47.67,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-03-01,8.78,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-04-01,9.06,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-05-01,8.74,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-06-01,8.11,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-07-01,7.76,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-08-01,7.24,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-09-01,6.87,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-10-01,7.66,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-11-01,6.87,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2019-12-01,5.53,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-01-01,4.33,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-02-01,0.08,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-03-01,-0.49,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-04-01,-1.91,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-05-01,-1.47,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-06-01,-1.54,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-07-01,-0.71,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-08-01,0.23,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-09-01,0.3,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-10-01,0.86,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-11-01,2.72,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2020-12-01,4.94,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-01-01,7.76,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
2021-02-01,10.47,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDLISPRIPERSQUFEEYY13820,Monthly,Not Seasonally Adjusted
