date,All Employees: Government: Local Government,state,msa,city,title,id,frequency,seasonal_adjustment
2002-05-01,35.5420808756589,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2002-06-01,35.972265227236,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2002-07-01,36.094521489481295,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2002-08-01,36.0280453079753,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2002-09-01,36.0290251316922,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2002-10-01,35.0137703358998,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2002-11-01,35.184863872429204,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2002-12-01,35.252620520901296,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-01-01,35.399935525886896,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-02-01,35.4107944969927,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-03-01,35.55216956328329,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-04-01,35.581784458912,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-05-01,35.5781801002246,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-06-01,35.834801049739795,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-07-01,36.3924028308909,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-08-01,36.274251549663404,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-09-01,35.9386950810001,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-10-01,35.5824016684829,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-11-01,35.660351263009204,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2003-12-01,36.214057611143296,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-01-01,35.5055190853092,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-02-01,36.1198932816383,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-03-01,36.260731857949,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-04-01,36.357173478196295,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-05-01,36.7209368384567,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-06-01,36.713056152784795,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-07-01,36.859021129883295,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-08-01,36.676921079145295,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-09-01,36.8396705786242,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-10-01,37.331114936143706,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-11-01,37.228898471034604,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2004-12-01,36.979565330595,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-01-01,37.0126326170132,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-02-01,37.1340666080488,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-03-01,36.9586661694262,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-04-01,37.2133595375479,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-05-01,37.2208169135559,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-06-01,37.447975124966604,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-07-01,37.588177616574995,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-08-01,37.3784925742652,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-09-01,37.74581082873689,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-10-01,37.865541750819204,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-11-01,37.9021272614108,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2005-12-01,38.0499353766813,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-01-01,38.6142223284319,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-02-01,38.356396102763206,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-03-01,38.3325914315573,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-04-01,38.3041056820583,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-05-01,38.189627327543896,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-06-01,38.591279318934795,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-07-01,38.78494638504171,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-08-01,39.4279107507551,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-09-01,39.0815865911846,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-10-01,38.8989819762864,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-11-01,39.103415893482705,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2006-12-01,39.2208658338315,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-01-01,38.8896519131041,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-02-01,38.7646561038567,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-03-01,39.300554735902,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-04-01,39.0615485377751,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-05-01,39.0083798837382,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-06-01,39.239873125767296,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-07-01,39.4014066640632,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-08-01,39.961329221148,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-09-01,39.8717515579214,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-10-01,39.934785785391895,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-11-01,40.206229047259995,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2007-12-01,40.093507214998,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-01-01,40.059322420395105,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-02-01,40.162490737263205,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-03-01,40.2473192368706,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-04-01,40.575496547129504,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-05-01,41.136283808927296,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-06-01,40.9296031955094,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-07-01,41.2527782761779,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-08-01,41.5708257732101,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-09-01,41.5072809192556,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-10-01,41.454168197634395,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-11-01,41.289032291907795,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2008-12-01,41.174329363295605,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-01-01,42.04654466804,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-02-01,41.9474189767299,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-03-01,41.9054953352139,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-04-01,41.872328316764495,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-05-01,41.7557363512583,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-06-01,41.60881418487371,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-07-01,41.4116147028103,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-08-01,41.6182377445588,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-09-01,41.5616013789296,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-10-01,41.5699999759378,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-11-01,41.3467538685636,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2009-12-01,41.452862484407895,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2010-01-01,41.6465189651424,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2010-02-01,41.626509383194794,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2010-03-01,41.609540135126295,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2010-04-01,42.2913591923775,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
2010-05-01,41.839536897021,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: Local Government in Albuquerque, NM (MSA)",SMU35107409093000001SA,Monthly,Seasonally Adjusted
