date,All Employees: Government: State Government,state,msa,city,title,id,frequency,seasonal_adjustment
2018-06-01,27.3251207495752,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2018-07-01,27.505579385710202,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2018-08-01,27.363696933729802,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2018-09-01,27.4549401470265,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2018-10-01,27.3063814100033,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2018-11-01,27.318166166329103,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2018-12-01,27.2950292956278,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-01-01,27.2190931425597,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-02-01,27.176328051574103,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-03-01,27.019398693397196,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-04-01,26.8126151849228,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-05-01,26.466738553199395,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-06-01,26.8251826285777,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-07-01,27.1232914273362,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-08-01,26.832658312190798,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-09-01,26.800370543007002,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-10-01,26.623334822922896,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-11-01,26.587248233349104,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2019-12-01,26.2605508185117,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-01-01,26.6634791560047,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-02-01,26.7008009369399,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-03-01,26.726894117804104,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-04-01,26.598734404155003,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-05-01,26.151894128597004,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-06-01,26.552682986953396,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-07-01,26.482680791552703,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-08-01,26.4406521098133,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-09-01,26.3742718312818,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-10-01,26.629311594703196,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-11-01,25.8047769426722,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2020-12-01,26.5745171422233,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-01-01,27.8182058452072,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-02-01,26.652837304572397,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-03-01,26.9560047581225,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-04-01,27.2512507013905,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-05-01,27.415191249218502,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-06-01,27.494142728585896,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-07-01,25.967041126958197,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-08-01,26.0829288017768,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-09-01,24.1603634490895,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
2021-10-01,24.050588566979197,NM,"Albuquerque, NM",Albuquerque,"All Employees: Government: State Government in Albuquerque, NM (MSA)",SMU35107409092000001SA,Monthly,Seasonally Adjusted
1990-01-01,54.5276389923675,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-02-01,54.678871158431605,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-03-01,54.661760400682,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-04-01,54.6627389530031,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-05-01,54.8514215470008,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-06-01,55.0955373863762,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-07-01,56.0397707500388,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-08-01,55.3534832802196,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-09-01,55.3637637520697,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-10-01,55.1773322883106,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-11-01,55.70821655342811,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1990-12-01,55.708475257862204,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-01-01,55.8209007285108,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-02-01,55.672141858063405,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-03-01,55.7259103455645,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-04-01,55.6948618333383,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-05-01,55.75984517734771,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-06-01,55.6501974239153,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-07-01,56.0553609674419,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-08-01,56.0221537588486,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-09-01,55.4140345701738,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-10-01,55.159311722643395,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-11-01,54.8000753807197,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1991-12-01,54.78872343154801,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-01-01,54.590024740026294,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-02-01,54.71369706561279,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-03-01,54.76028595666929,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-04-01,55.00026945818691,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-05-01,55.19266606766401,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-06-01,55.4146143647132,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-07-01,55.7372797066498,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-08-01,56.08282795711389,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-09-01,56.013516914960206,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-10-01,56.097680665489904,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-11-01,56.4051332209748,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1992-12-01,56.526346374802706,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-01-01,56.963595697400706,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-02-01,56.9402759414737,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-03-01,57.166565552723206,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-04-01,57.32051645706429,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-05-01,57.322444021775,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-06-01,57.4755598143375,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-07-01,57.9976787280448,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-08-01,58.1417217178462,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-09-01,58.195196048155296,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-10-01,58.878061709935,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-11-01,59.13412823491961,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1993-12-01,59.3879839041396,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-01-01,59.5050063491883,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-02-01,59.740169225915096,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-03-01,59.7972730719623,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-04-01,60.004645042140396,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-05-01,60.1426937398772,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-06-01,60.1563335966841,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-07-01,58.9632749871033,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-08-01,59.9212724412207,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-09-01,59.7111284390431,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-10-01,60.4940179187061,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-11-01,60.492266683540706,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1994-12-01,60.6000068707339,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-01-01,60.9519936373069,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-02-01,61.0435690511519,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-03-01,61.3381928758033,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-04-01,61.4851229962091,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-05-01,61.7297795396513,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-06-01,61.96621683580379,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-07-01,62.4530484708576,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-08-01,63.09787532760429,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-09-01,61.7578204128026,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-10-01,62.3516559413977,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-11-01,62.652604287642205,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1995-12-01,62.46849311070599,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-01-01,62.4398494341701,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-02-01,62.445649398520096,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-03-01,62.4967680568112,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-04-01,62.697236830402794,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-05-01,62.6490049714783,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-06-01,62.7048694354211,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-07-01,62.0014541343336,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-08-01,62.3470567980701,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-09-01,62.323503773634904,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-10-01,62.882485604630496,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-11-01,62.286449737788,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1996-12-01,62.6645122166195,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1997-01-01,61.87841357806789,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1997-02-01,62.4102674698798,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
1997-03-01,62.4437994968335,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Government: State Government in Atlanta-Sandy Springs-Roswell, GA (MSA)",SMU13120609092000001SA,Monthly,Seasonally Adjusted
