date,Housing Inventory: New Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2018-09-01,-6.3,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-10-01,-10.69,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-11-01,-13.85,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-12-01,8.27,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-01-01,-0.31,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-02-01,-4.25,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-03-01,-6.75,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-04-01,-7.06,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-05-01,-15.56,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-06-01,-8.57,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-07-01,-16.3,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-08-01,-17.09,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-09-01,-14.68,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-10-01,-2.91,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-11-01,-18.93,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-12-01,-18.18,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-01-01,-19.38,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-02-01,-17.16,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-03-01,-14.21,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-04-01,-33.67,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-05-01,-23.85,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-06-01,-19.6,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-07-01,-14.16,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-08-01,-15.76,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-09-01,-7.17,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-10-01,-12.67,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-11-01,9.25,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-12-01,-27.56,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-01-01,-29.39,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-02-01,-43.93,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-03-01,-31.17,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-04-01,-11.83,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-05-01,-5.69,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-06-01,4.24,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-07-01,2.75,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-08-01,9.35,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-09-01,-6.18,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-10-01,-3.82,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-11-01,-6.85,OK,"Tulsa, OK",Tulsa,"Housing Inventory: New Listing Count Year-Over-Year in Tulsa, OK (CBSA)",NEWLISCOUYY46140,Monthly,Not Seasonally Adjusted
2017-07-01,-13.56,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-08-01,4.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-09-01,-9.09,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-10-01,-6.38,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-11-01,-8.57,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-12-01,-20.69,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-01-01,-21.43,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-02-01,0.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-03-01,12.77,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-04-01,-4.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-05-01,11.76,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-06-01,10.87,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-07-01,-9.8,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-08-01,-9.62,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-09-01,5.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-10-01,0.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-11-01,9.38,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-12-01,-8.7,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-01-01,-9.09,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-02-01,-15.56,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-03-01,-26.42,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-04-01,-6.25,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-05-01,-14.04,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-06-01,-13.73,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-07-01,30.43,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-08-01,-6.38,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-09-01,-19.05,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-10-01,0.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-11-01,22.86,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-12-01,38.1,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-01-01,23.33,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-02-01,-13.16,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-03-01,-23.08,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-04-01,-53.33,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-05-01,-51.02,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-06-01,-34.09,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: New Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",NEWLISCOUYY48660,Monthly,Not Seasonally Adjusted
