date,Housing Inventory: Pending Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2021-02-01,13.06,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-03-01,3.8,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-04-01,16.55,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-05-01,15.19,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-06-01,14.78,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-07-01,9.45,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-08-01,10.81,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-09-01,11.29,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-10-01,11.49,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2021-11-01,-7.49,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"Housing Inventory: Pending Listing Count Year-Over-Year in Olympia-Tumwater, WA (CBSA)",PENLISCOUYY36500,Monthly,Not Seasonally Adjusted
2017-07-01,-8.76,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-08-01,-8.94,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-09-01,-9.22,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-10-01,-10.69,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-11-01,-14.83,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2017-12-01,-12.03,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-01-01,-10.14,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-02-01,-14.13,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-03-01,-15.01,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-04-01,-15.25,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-05-01,-16.65,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-06-01,-19.77,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-07-01,-16.3,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-08-01,-12.95,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-09-01,-16.58,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-10-01,-15.36,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-11-01,-17.91,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2018-12-01,-18.72,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-01-01,-15.95,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-02-01,-4.65,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-03-01,0.9,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-04-01,5.33,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-05-01,6.45,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-06-01,11.87,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-07-01,12.04,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-08-01,13.74,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-09-01,22.21,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-10-01,13.5,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-11-01,19.39,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2019-12-01,19.31,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2020-01-01,29.17,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2020-02-01,35.48,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2020-03-01,20.28,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2020-04-01,-23.89,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2020-05-01,-27.33,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2020-06-01,-1.05,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2020-07-01,19.9,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2020-08-01,24.83,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
2020-09-01,24.9,CA,"Oxnard-Thousand Oaks-Ventura, CA",Oxnard,"Housing Inventory: Pending Listing Count Year-Over-Year in Oxnard-Thousand Oaks-Ventura, CA (CBSA)",PENLISCOUYY37100,Monthly,Not Seasonally Adjusted
