date,All Employees: Government: Federal Government,state,msa,city
2008-05-01,28.926951408323397,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2008-06-01,29.069550958488602,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2008-07-01,29.199380190209,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2008-08-01,29.229436453751802,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2008-09-01,29.0844037640905,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2008-10-01,29.284136101641003,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2008-11-01,29.161922148498302,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2008-12-01,29.2284120146246,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-01-01,29.380980688264604,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-02-01,29.4087698724008,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-03-01,29.4120429538276,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-04-01,31.087363841055197,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-05-01,29.399612131141897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-06-01,28.9808456369317,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-07-01,29.002494109085497,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-08-01,28.835919750550698,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-09-01,28.815396875688897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-10-01,28.7866712589461,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-11-01,28.6912319633974,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-12-01,28.335117113563598,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-01-01,28.795586855264602,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-02-01,28.687738371562702,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-03-01,28.900116679878103,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-04-01,30.3481629021448,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-05-01,40.0650098273918,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-06-01,35.7071107664056,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-07-01,31.897372986296002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-08-01,29.8420002531139,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-09-01,28.229397576529898,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-10-01,28.098868490839,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-11-01,28.100105502203604,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-12-01,28.0105343249515,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-01-01,28.0284562071743,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-02-01,27.9742291927491,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-03-01,27.8979563023101,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-04-01,27.9389036409678,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-05-01,27.867808506528,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-06-01,27.870504947253398,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-07-01,27.9407303268819,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-08-01,27.9448546705526,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-09-01,27.8312286146419,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-10-01,27.920785919854804,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-11-01,27.7801827745851,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-12-01,27.655649796447896,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-01-01,27.673316673450604,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-02-01,27.5713860766389,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-03-01,27.508525258635398,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-04-01,27.440305674867396,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-05-01,27.370616634777605,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-06-01,27.4572832551818,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-07-01,27.354037874145003,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-08-01,27.4499906927741,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-09-01,27.6266029844032,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-10-01,27.5562879787384,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-11-01,27.5475779613378,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-12-01,27.5822870565848,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-01-01,27.5206131917531,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-02-01,27.6670164828574,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-03-01,27.6113175309309,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-04-01,27.660301849534697,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-05-01,27.7813525218891,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-06-01,27.735427755513896,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-07-01,27.7681436718077,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-08-01,27.7652989868078,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-09-01,27.732367596925997,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-10-01,27.589010571188304,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-11-01,27.5124893547187,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-12-01,27.397714538993803,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-01-01,27.5536493058704,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-02-01,27.554649689615303,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-03-01,27.618007455381303,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-04-01,27.5849015551164,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-05-01,27.589043089683198,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-06-01,27.6243050399634,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-07-01,27.691609020241604,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-08-01,27.6906762363764,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-09-01,27.7391600915647,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-10-01,27.614776907010498,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-11-01,27.8876891998116,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-12-01,27.7993116810114,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-01-01,27.760017966244696,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-02-01,27.7400704277813,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-03-01,27.8263843619829,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-04-01,27.915422589256,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-05-01,27.8073991377702,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-06-01,27.823313487023,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-07-01,27.9307426214975,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-08-01,27.8132302984058,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-09-01,27.634009584486698,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-10-01,27.7316072245395,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-11-01,27.8494085046025,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-12-01,27.9085041672201,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-01-01,27.85227879336,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-02-01,28.027364253952697,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-03-01,28.151612259847496,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-04-01,28.150972573989897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-05-01,28.338912010412002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-06-01,28.442417149380496,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-07-01,28.3691331209973,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-08-01,28.4162207116472,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-09-01,28.4037646260395,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-10-01,28.641439042638897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-11-01,28.4997080720331,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-12-01,28.916715082197598,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-01-01,28.8495431619455,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-02-01,28.827173088905,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-03-01,28.7905915024465,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-04-01,28.796096394972,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-05-01,28.882806474419,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-06-01,28.870847875082998,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,28.8095436833891,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,28.788012077128702,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,28.7490887175002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,29.1373333819554,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,28.932483297258102,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,29.155831695407,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,29.259316440174302,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,29.148669289791002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,29.049342996686697,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,29.033255141713198,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,28.9214827804988,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,29.0047488341414,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,29.0382699449895,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,29.142077184920996,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,29.1740655305093,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,29.126440033172397,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,29.264903469419604,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,29.311952131624498,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,29.3832255828614,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,29.5913751225088,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,29.7142843160918,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,29.7605117725881,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,29.9671213081816,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,30.0407498684161,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,30.153318940883103,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,30.5822193584395,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,30.3950598064834,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,30.2134894598837,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,30.4859184876679,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,30.175480558206395,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,30.430275050676897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,30.447408044748897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,30.5746428703422,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,30.6728255153643,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,30.7986891298873,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,30.866650407438197,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,31.0547390248575,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,35.224195071629,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,36.185592316434295,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,32.5052709615555,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,30.929720290844802,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,31.0492209509925,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,30.772227938151,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,30.7948984499224,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,30.812394891476696,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,30.9771028388041,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,30.912214552654298,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,30.9757991250703,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,30.950183871762,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,30.9999415654393,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,31.1015365083774,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,31.1925889654321,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-01-01,32.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-02-01,31.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-03-01,31.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-04-01,32.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-05-01,35.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-06-01,32.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-07-01,32.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-08-01,31.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-09-01,31.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-10-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-11-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1990-12-01,31.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-01-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-02-01,30.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-03-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-04-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-05-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-06-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-07-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-08-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-09-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-10-01,29.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-11-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1991-12-01,30.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-01-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-02-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-03-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-04-01,29.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-05-01,29.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-06-01,29.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-07-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-08-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-09-01,29.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-10-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-11-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1992-12-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-01-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-02-01,29.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-03-01,29.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-04-01,29.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-05-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-06-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-07-01,29.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-08-01,29.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-09-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-10-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-11-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1993-12-01,31.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-01-01,30.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-02-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-03-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-04-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-05-01,29.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-06-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-07-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-08-01,30.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-09-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-10-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-11-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1994-12-01,32.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-01-01,30.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-02-01,30.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-03-01,30.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-04-01,30.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-05-01,30.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-06-01,30.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-07-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-08-01,30.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-09-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-10-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-11-01,30.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1995-12-01,32.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-01-01,30.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-02-01,30.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-03-01,30.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-04-01,30.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-05-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-06-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-07-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-08-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-09-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-10-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-11-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1996-12-01,31.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-01-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-02-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-03-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-04-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-05-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-06-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-07-01,29.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-08-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-09-01,30.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-10-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-11-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1997-12-01,31.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-01-01,31.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-02-01,30.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-03-01,30.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-04-01,31.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-05-01,31.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-06-01,31.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-07-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-08-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-09-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-10-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-11-01,30.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
1998-12-01,32.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-01-01,30.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-02-01,30.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-03-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-04-01,30.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-05-01,30.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-06-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-07-01,30.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-08-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-09-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-10-01,30.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-11-01,30.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
1999-12-01,31.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-01-01,30.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-02-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-03-01,30.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-04-01,31.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-05-01,36.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-06-01,33.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-07-01,32.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-08-01,30.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-09-01,29.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-10-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-11-01,30.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2000-12-01,31.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-01-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-02-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-03-01,29.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-04-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-05-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-06-01,29.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2001-07-01,29.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
