date,Housing Inventory: Pending Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2018-05-01,60.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2018-06-01,52.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2018-07-01,55.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2018-08-01,56.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2018-09-01,59.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2018-10-01,62.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2018-11-01,55.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2018-12-01,44.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-01-01,42.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-02-01,51.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-03-01,53.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-04-01,55.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-05-01,58.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-06-01,55.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-07-01,60.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-08-01,60.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-09-01,61.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-10-01,56.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-11-01,59.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2019-12-01,45.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-01-01,157.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-02-01,180.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-03-01,204.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-04-01,178.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-05-01,195.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-06-01,224.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-07-01,236.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-08-01,235.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-09-01,215.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-10-01,217.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-11-01,211.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2020-12-01,203.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-01-01,172.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-02-01,171.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-03-01,165.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-04-01,123.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-05-01,94.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-06-01,91.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-07-01,86.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-08-01,89.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-09-01,162.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-10-01,185.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2021-11-01,178.0,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Pending Listing Count in Pueblo, CO (CBSA)",PENLISCOU39380,Monthly,Not Seasonally Adjusted
2016-07-01,845.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2016-08-01,833.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2016-09-01,770.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2016-10-01,701.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2016-11-01,680.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2016-12-01,631.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-01-01,686.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-02-01,836.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-03-01,901.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-04-01,925.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-05-01,869.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-06-01,826.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-07-01,763.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-08-01,738.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-09-01,687.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-10-01,612.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-11-01,662.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2017-12-01,661.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-01-01,631.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-02-01,847.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-03-01,919.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-04-01,931.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-05-01,915.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-06-01,796.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-07-01,710.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-08-01,662.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-09-01,639.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-10-01,633.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-11-01,603.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2018-12-01,583.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-01-01,584.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-02-01,749.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-03-01,889.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-04-01,992.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-05-01,911.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-06-01,813.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-07-01,787.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-08-01,775.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-09-01,712.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-10-01,681.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-11-01,713.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2019-12-01,670.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-01-01,676.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-02-01,970.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-03-01,1069.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-04-01,684.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-05-01,732.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-06-01,1008.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-07-01,1124.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-08-01,1083.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-09-01,1112.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-10-01,1150.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-11-01,1145.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2020-12-01,1065.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-01-01,1046.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-02-01,1384.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-03-01,1607.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-04-01,1503.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-05-01,1365.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-06-01,1291.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-07-01,1195.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-08-01,1155.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-09-01,1140.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-10-01,1168.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2021-11-01,1187.0,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Pending Listing Count in Punta Gorda, FL (CBSA)",PENLISCOU39460,Monthly,Not Seasonally Adjusted
2016-07-01,409.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2016-08-01,401.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2016-09-01,377.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2016-10-01,316.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2016-11-01,277.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2016-12-01,246.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-01-01,218.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-02-01,261.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-03-01,311.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-04-01,401.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-05-01,402.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-06-01,932.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-07-01,923.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-08-01,348.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-09-01,317.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-10-01,291.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-11-01,266.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2017-12-01,257.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-01-01,219.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-02-01,294.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-03-01,300.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-04-01,374.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-05-01,404.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-06-01,384.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-07-01,988.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-08-01,946.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-09-01,865.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-10-01,792.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-11-01,788.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2018-12-01,620.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-01-01,572.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-02-01,624.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-03-01,792.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-04-01,952.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-05-01,1070.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-06-01,1020.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-07-01,997.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-08-01,961.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-09-01,889.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-10-01,808.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-11-01,778.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
2019-12-01,674.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Pending Listing Count in Rockford, IL (CBSA)",PENLISCOU40420,Monthly,Not Seasonally Adjusted
