date,Housing Inventory: Price Reduced Count,state,msa,city
2020-06-01,-41.71,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-07-01,-39.73,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-08-01,-41.96,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-09-01,-40.37,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-10-01,-39.33,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-11-01,-34.45,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2020-12-01,-32.32,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-01-01,-47.26,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-02-01,-63.06,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-03-01,-59.33,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-04-01,-38.28,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-05-01,-41.98,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-06-01,-33.38,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-07-01,-25.72,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-08-01,-9.69,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-09-01,-14.72,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-10-01,-15.64,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2021-11-01,-20.49,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Chicago
2016-07-01,9488.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-08-01,9292.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-09-01,9172.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-10-01,8072.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-11-01,7324.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-12-01,6964.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-01-01,6520.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-02-01,6808.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-03-01,7848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-04-01,8076.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-05-01,8388.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-06-01,10696.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,12760.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,12848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,12764.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,11340.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,10556.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,7764.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,7196.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,6980.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,8224.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,9136.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,8216.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,10124.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,11560.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,15060.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,14444.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,14240.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,12052.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,9336.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,9048.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,9576.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,9144.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,8472.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,9592.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,11284.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,11956.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,11688.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,10624.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,10196.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,8812.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,5212.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,6064.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,6128.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,6188.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,5220.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,6124.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,6724.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,6060.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,5884.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,4464.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,4324.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,3472.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,2264.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,1888.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,1032.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,1060.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,1052.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,1316.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,1928.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,3172.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,3848.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,3292.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,2720.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,1920.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,19.3,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,0.69,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,-0.65,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,-11.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,-6.91,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,-26.45,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,-7.32,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,-3.0,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,17.82,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,11.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,-10.07,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,23.22,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,14.18,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,30.28,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,-4.09,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,-1.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,-15.37,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,-22.54,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,-3.08,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,5.84,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,-4.51,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,-7.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,13.22,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,17.64,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,5.96,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,-2.24,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,-9.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,-4.03,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,-13.57,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,-40.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,16.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,1.06,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,0.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,-15.64,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,17.32,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,9.8,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,-9.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,-2.9,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,-24.13,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,-3.14,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,-19.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,-34.79,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,-16.61,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,-45.34,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,2.71,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,-0.75,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,25.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,46.5,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,64.52,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,21.31,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,-14.45,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,-17.38,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,-29.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-07-01,34.49,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-08-01,38.27,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-09-01,39.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-10-01,40.49,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-11-01,44.13,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2017-12-01,11.49,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-01-01,10.37,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-02-01,2.53,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-03-01,4.79,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-04-01,13.13,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-05-01,-2.05,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-06-01,-5.35,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-07-01,-9.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-08-01,17.22,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-09-01,13.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-10-01,25.57,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-11-01,14.17,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2018-12-01,20.25,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-01-01,25.74,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-02-01,37.19,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-03-01,11.19,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-04-01,-7.27,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-05-01,16.75,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-06-01,11.46,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-07-01,3.43,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-08-01,-22.39,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-09-01,-26.45,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-10-01,-28.4,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-11-01,-26.88,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2019-12-01,-44.17,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-01-01,-32.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-02-01,-36.01,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-03-01,-32.33,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-04-01,-38.39,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-05-01,-36.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-06-01,-40.41,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-07-01,-49.31,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-08-01,-49.66,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-09-01,-57.98,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-10-01,-57.59,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-11-01,-60.6,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2020-12-01,-56.56,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-01-01,-68.87,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-02-01,-83.16,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-03-01,-82.87,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-04-01,-79.85,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-05-01,-78.51,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-06-01,-71.33,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-07-01,-47.66,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-08-01,-34.6,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-09-01,-26.25,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-10-01,-37.1,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2021-11-01,-44.7,TX,"Dallas-Fort Worth-Arlington, TX",Dallas
2016-07-01,14048.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-08-01,13508.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-09-01,12904.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-10-01,11736.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-11-01,10272.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-12-01,8200.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-01-01,8140.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-02-01,9496.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-03-01,11364.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-04-01,12308.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-05-01,14164.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-06-01,15120.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,16560.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,15600.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,11564.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,11728.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,10860.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,8268.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,7828.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,8528.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,10116.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,12120.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,13404.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,14872.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,15852.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,14908.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,14420.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,13412.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,12324.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,9356.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,9252.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,10840.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,10064.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,8484.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,9968.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,11136.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,11940.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,11608.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,10460.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,10260.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,8392.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,5980.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,6996.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,7092.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,7540.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,5888.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,6772.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,7100.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,6804.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,6836.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,6020.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,5572.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,5044.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,3704.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,3556.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,2684.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,2796.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,2600.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,2668.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,3636.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,5040.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,5976.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,5936.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,5004.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-11-01,4100.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,9.52,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,-5.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,-25.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,1.42,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,-7.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,-23.87,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,-5.32,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,8.94,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,18.62,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,19.81,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,10.59,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,10.95,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,6.59,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,-5.96,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,-3.27,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,-6.99,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,-8.11,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,-24.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,-1.11,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,17.16,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,-7.16,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,-15.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,17.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,11.72,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,7.22,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,-2.78,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,-9.89,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,-1.91,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,-18.21,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,-28.74,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,16.99,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,1.37,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,6.32,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,-21.91,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,15.01,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,4.84,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,-4.17,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,0.47,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,-11.94,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,-7.44,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,-9.48,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,-26.57,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,-4.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,-24.52,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,4.17,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,-7.01,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,2.62,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,36.28,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,38.61,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,18.57,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,-0.67,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,-15.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-11-01,-18.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,17.88,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,15.49,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,-10.38,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,-0.07,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,5.72,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,0.83,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,-3.83,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,-10.19,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,-10.98,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,-1.53,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,-5.37,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,-1.64,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,-4.28,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,-4.44,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,24.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,14.36,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,13.48,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,13.16,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,18.19,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,27.11,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,-0.51,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,-30.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,-25.63,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,-25.12,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,-24.68,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,-22.14,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,-27.46,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,-23.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,-31.91,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,-36.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,-24.38,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,-34.58,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,-25.08,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
