date,Average Hourly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2008-02-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-03-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-04-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-05-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-06-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-07-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-08-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-09-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-10-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-11-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2008-12-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-01-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-02-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-03-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-04-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-05-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-06-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-07-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-08-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-09-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-10-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-11-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2009-12-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-01-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-02-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-03-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-04-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-05-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-06-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-07-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-08-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-09-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-10-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-11-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2010-12-01,.,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-01-01,25.0779955945687,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-02-01,25.0539909400845,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-03-01,25.0647503898462,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-04-01,24.8645358582946,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-05-01,25.3797980624895,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-06-01,24.6575930501657,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-07-01,24.658998400096397,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-08-01,24.722891921765104,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-09-01,24.459317495154,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-10-01,25.056861037071098,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-11-01,24.8068750811202,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2011-12-01,24.5450028382204,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-01-01,24.5703166586161,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-02-01,24.322169808648898,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-03-01,24.193639092501197,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-04-01,24.5618923942789,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-05-01,24.4246630711941,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-06-01,24.4194886135216,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-07-01,24.706209513279,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-08-01,24.673972897044802,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-09-01,24.8501650863991,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-10-01,24.7824859471945,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-11-01,24.800570412857297,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2012-12-01,25.231964598435397,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-01-01,25.021385403350802,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-02-01,25.0653328885825,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-03-01,25.0965636306807,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-04-01,25.109968576467498,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-05-01,25.1535544955559,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-06-01,25.6568889456487,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-07-01,25.4840501082508,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-08-01,25.359945270662603,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-09-01,25.586301288296298,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-10-01,25.286005176353196,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-11-01,25.2050068920266,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2013-12-01,25.5358935348188,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-01-01,25.557458451616696,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-02-01,25.787178494240397,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-03-01,25.913615403508896,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-04-01,25.706442707706,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-05-01,25.722858830208203,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-06-01,25.9327118297545,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-07-01,25.308077497195,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-08-01,25.422454126255698,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-09-01,25.3621499059103,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-10-01,25.4306467341893,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-11-01,25.9323927926264,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2014-12-01,25.440025183645602,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2015-01-01,25.588246651490397,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2015-02-01,25.755456965055497,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2015-03-01,25.749657242793603,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2015-04-01,25.763218853871997,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2015-05-01,25.827213570850898,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2015-06-01,25.894709402311396,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2015-07-01,26.156630078945497,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
2015-08-01,26.7374198477709,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Average Hourly Earnings of All Employees: Total Private in Detroit-Warren-Dearborn, MI (MSA)",SMU26198200500000003SA,Monthly,Seasonally Adjusted
