date,All Employees: Financial Activities: Insurance Carriers and Related Activities,state,msa,city
2013-12-01,31.0572914900445,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-01-01,31.0718768736488,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-02-01,31.1353457566814,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-03-01,31.229745138455602,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-04-01,31.518235386188397,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-05-01,31.4619516823334,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-06-01,31.711721211641503,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-07-01,31.6350756067957,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-08-01,31.797453315618302,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-09-01,31.715395263945304,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-10-01,31.8625648197608,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-11-01,32.0117732163259,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-12-01,32.0575665205649,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-01-01,32.3630662418426,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-02-01,32.523142453354104,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-03-01,32.730896769171,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-04-01,32.812921934116304,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-05-01,33.0651647597031,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-06-01,33.026594734355,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-07-01,33.3462718486212,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-08-01,33.499864485081,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-09-01,33.6217857513661,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-10-01,33.757700786082,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-11-01,33.900170812344,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-12-01,34.1517893251828,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-01-01,34.459089707612904,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-02-01,34.608226098311704,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-03-01,34.7209225455153,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-04-01,35.221241289656895,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-05-01,35.27356858180121,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-06-01,35.2461370121888,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-07-01,35.5601489296319,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-08-01,35.7148077479761,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-09-01,35.9264090504634,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-10-01,35.8427062721285,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-11-01,35.8880483732502,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-12-01,36.1279104380393,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-01-01,35.7589773270199,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-02-01,35.886265387543794,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-03-01,36.011235314260794,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-04-01,35.8252339190421,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-05-01,35.8862021908624,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-06-01,35.9482368411886,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,35.989027345573504,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,36.0450232963834,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,36.3390229180583,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,36.82202434499921,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,36.687290726148504,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,36.7022736376366,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,36.7608909486745,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,36.8582877158985,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,36.8836799479612,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,37.0496515294008,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,37.002892949724,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,37.1384427750118,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,37.108711385933496,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,37.1803081412318,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,37.1498105843816,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,37.399110789069795,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,37.4945476578223,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,37.5799164695457,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,37.7642523731788,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,37.833284703313495,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,37.962122644714796,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,38.2684842628422,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,38.3154019251132,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,38.5176703844636,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,38.82553343051,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,38.900458448345105,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,39.2720817418866,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,39.07441004053,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,39.2099831749032,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,39.3682164304344,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,39.265280015234204,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,39.312018609506204,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,39.3377228676482,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,39.2879052450296,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,39.415288382917396,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,39.5104743926319,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,39.4307696965149,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,39.619706048074605,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,39.4766094697384,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,39.866004570479,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,39.731526561134,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,39.865266833452395,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,40.56295914565,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,40.6975103819024,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,40.9242458640096,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,40.9045963768114,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,41.209370763672105,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,41.3040229642432,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,42.633119754321605,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,42.7222571025326,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,43.08507178795429,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,43.1526671614791,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-01-01,14.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-02-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-03-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-04-01,14.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-05-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-06-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-07-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-08-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-09-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-10-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-11-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1990-12-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-01-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-02-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-03-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-04-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-05-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-06-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-07-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-08-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-09-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-10-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-11-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1991-12-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-01-01,14.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-02-01,14.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-03-01,14.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-04-01,15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-05-01,15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-06-01,15.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-07-01,15.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-08-01,15.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-09-01,15.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-10-01,15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-11-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1992-12-01,15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-01-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-02-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-03-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-04-01,15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-05-01,15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-06-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-07-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-08-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-09-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-10-01,15.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-11-01,15.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1993-12-01,15.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-01-01,15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-02-01,15.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-03-01,15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-04-01,15.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-05-01,15.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-06-01,15.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-07-01,16.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-08-01,16.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-09-01,16.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-10-01,16.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-11-01,16.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1994-12-01,16.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-01-01,16.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-02-01,16.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-03-01,16.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-04-01,16.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-05-01,16.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-06-01,16.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-07-01,16.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-08-01,16.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-09-01,16.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-10-01,16.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-11-01,16.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1995-12-01,16.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-01-01,16.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-02-01,16.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-03-01,16.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-04-01,16.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-05-01,17.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-06-01,17.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-07-01,17.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-08-01,17.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-09-01,17.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-10-01,17.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-11-01,17.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1996-12-01,17.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-01-01,17.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-02-01,17.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-03-01,17.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-04-01,17.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-05-01,18.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-06-01,18.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-07-01,18.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-08-01,18.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-09-01,18.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-10-01,18.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-11-01,18.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
1997-12-01,18.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-01-01,18.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-02-01,18.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-03-01,18.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-04-01,18.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-05-01,18.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-06-01,18.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-07-01,19.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-08-01,19.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-09-01,19.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-10-01,19.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-11-01,19.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1998-12-01,19.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-01-01,19.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-02-01,19.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-03-01,19.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-04-01,19.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-05-01,20.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-06-01,20.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-07-01,20.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-08-01,20.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-09-01,20.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-10-01,20.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-11-01,20.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
1999-12-01,20.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-01-01,20.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-02-01,20.4,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-03-01,20.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-04-01,20.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-05-01,20.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-06-01,20.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-07-01,20.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-08-01,20.2,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-09-01,20.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-10-01,20.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-11-01,20.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2000-12-01,20.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2001-01-01,20.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
