date,All Employees: Retail Trade,state,msa,city,title,id,frequency,seasonal_adjustment
2018-06-01,8.02668481831636,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2018-07-01,7.96183865475312,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2018-08-01,7.98750464193954,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2018-09-01,8.04922581900957,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2018-10-01,8.09170295157176,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2018-11-01,8.1523282329604,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2018-12-01,8.03225444498739,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-01-01,8.07263425221146,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-02-01,8.098349377705151,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-03-01,8.112267580021129,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-04-01,7.97792196976647,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-05-01,8.03059172333148,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-06-01,7.9431018205461,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-07-01,7.97510352630079,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-08-01,7.980540626837441,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-09-01,7.95527063345013,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-10-01,7.979340101201889,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-11-01,7.95575884767149,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2019-12-01,7.92799444300596,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-01-01,7.95595607867658,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-02-01,7.88377114420044,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-03-01,8.002966765914751,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-04-01,6.883477642784831,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-05-01,7.338844123248401,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-06-01,7.655041132603969,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-07-01,7.87782596072899,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-08-01,7.97232177827908,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-09-01,7.96311553973816,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-10-01,7.975698796120191,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-11-01,7.8588883579729805,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2020-12-01,8.01669202501459,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-01-01,8.04377287706062,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-02-01,8.08163366443707,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-03-01,8.002796200507799,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-04-01,8.00279198701288,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-05-01,8.05245739924517,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-06-01,8.0676569349313,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-07-01,8.07780625222696,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-08-01,8.063314105570509,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-09-01,7.96678447553697,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
2021-10-01,7.976153908853849,CO,"Pueblo, CO",Pueblo,"All Employees: Retail Trade in Pueblo, CO (MSA)",SMU08393804200000001SA,Monthly,Seasonally Adjusted
1990-01-01,5.57758289071929,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-02-01,5.5777780653157105,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-03-01,5.694968419727401,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-04-01,5.78249665419364,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-05-01,5.86877091249262,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-06-01,5.90177770166436,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-07-01,6.025201635662429,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-08-01,6.09472119749805,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-09-01,5.98917043304087,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-10-01,6.29903414223946,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-11-01,6.18978596533538,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1990-12-01,6.221646416620049,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-01-01,6.164266064029219,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-02-01,6.16128783536284,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-03-01,6.0837797283815505,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-04-01,5.887064587840179,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-05-01,5.86661620756644,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-06-01,6.0065460255015894,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-07-01,6.13216361940883,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-08-01,5.7878987869625,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-09-01,5.678902505133519,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-10-01,5.67438143874126,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-11-01,5.69510840513023,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1991-12-01,5.65526044291605,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-01-01,5.57689136277843,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-02-01,5.76640265664479,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-03-01,5.78531303676889,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-04-01,5.900350006960631,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-05-01,5.8664841423701795,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-06-01,5.906726271516731,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-07-01,5.820225111711401,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-08-01,5.79270853844204,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-09-01,5.886463835267381,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-10-01,5.86967614582536,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-11-01,5.8845544701876,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1992-12-01,5.939794150892791,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-01-01,5.97352687990708,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-02-01,5.9626291087538394,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-03-01,5.976055601337321,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-04-01,6.01081994830721,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-05-01,5.96064217322857,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-06-01,6.00388111102501,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-07-01,6.0324405530021705,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-08-01,6.013311659080981,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-09-01,5.9955057907821105,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-10-01,5.9547354434675395,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-11-01,5.97299737009536,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1993-12-01,6.0306583041809905,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-01-01,6.07528648911914,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-02-01,6.16939592298301,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-03-01,6.270446594546041,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-04-01,6.11885917643952,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-05-01,6.25270243013117,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-06-01,6.20038607748415,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-07-01,6.2372974944051505,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-08-01,6.3372239639811205,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-09-01,6.425009625206339,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-10-01,6.443525537712571,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-11-01,6.45463586023303,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1994-12-01,6.40434108244912,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-01-01,6.37605856537992,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-02-01,6.28802091036579,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-03-01,6.27997289581251,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-04-01,6.21572984359459,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-05-01,6.229874620559761,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-06-01,6.2962359845124904,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-07-01,6.44171092430956,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-08-01,6.45125130593776,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-09-01,6.44221168187412,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-10-01,6.62304857339191,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-11-01,6.54489229262792,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1995-12-01,6.4052765049294695,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-01-01,6.57816945527548,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-02-01,6.708504164499169,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-03-01,6.78802385076964,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-04-01,6.79771692955384,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-05-01,6.80915815683974,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-06-01,6.89906462122293,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-07-01,6.63720994933138,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-08-01,6.7629555455420896,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-09-01,6.77127833071229,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-10-01,6.813367799177411,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-11-01,6.83123077809681,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1996-12-01,6.888838144419959,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-01-01,6.88301395008327,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-02-01,6.82826483831554,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-03-01,6.80643308983453,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-04-01,6.775070868783881,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-05-01,6.78703040545796,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-06-01,6.89271423523126,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-07-01,6.63535774027687,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-08-01,6.55348923671613,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-09-01,6.56285896757607,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-10-01,6.70579861217574,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-11-01,6.62931880034841,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1997-12-01,6.7185396730459805,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-01-01,6.69486850676208,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-02-01,6.64411139689098,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-03-01,6.623493065012161,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-04-01,6.85904480728297,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-05-01,6.87151149937539,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-06-01,6.89533409249467,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-07-01,7.04621828205012,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-08-01,7.06259122970103,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-09-01,7.17517411214746,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-10-01,6.80601956691412,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-11-01,6.81875528945516,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
1998-12-01,6.92256420817157,FL,"Punta Gorda, FL",Punta Gorda,"All Employees: Retail Trade in Punta Gorda, FL (MSA)",SMU12394604200000001SA,Monthly,Seasonally Adjusted
