date,All Employees: Goods Producing,state,msa,city
2016-02-01,537.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-03-01,532.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-04-01,529.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-05-01,526.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-06-01,523.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-07-01,519.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-08-01,515.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-09-01,514.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-10-01,515.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-11-01,509.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-12-01,505.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-01-01,502.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-02-01,508.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-03-01,511.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-04-01,510.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-05-01,514.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-06-01,515.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-07-01,509.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-08-01,510.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-09-01,509.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-10-01,515.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-11-01,515.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-12-01,515.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,508.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-02-01,517.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-03-01,521.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-04-01,522.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-05-01,526.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-06-01,530.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-07-01,530.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-08-01,534.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-09-01,536.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-10-01,543.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-11-01,543.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-12-01,544.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,540.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-02-01,549.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-03-01,550.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-04-01,551.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-05-01,553.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-06-01,553.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-07-01,554.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-08-01,556.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-09-01,556.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-10-01,557.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-11-01,553.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-12-01,548.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,543.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-02-01,550.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-03-01,548.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-04-01,508.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-05-01,503.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-06-01,498.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-07-01,485.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-08-01,480.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-09-01,476.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-10-01,481.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-11-01,481.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-12-01,475.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-01-01,470.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-02-01,475.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-03-01,486.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-04-01,484.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-05-01,483.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-06-01,480.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-07-01,480.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-08-01,484.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-09-01,485.7,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2021-10-01,490.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-01-01,395.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-01-01,401.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-01-01,390.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-01-01,387.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-01-01,397.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-01-01,411.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-01-01,427.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-01-01,443.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-01-01,467.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-01-01,458.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-01-01,467.2,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-01-01,479.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-01-01,466.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-01-01,448.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-01-01,439.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-01-01,455.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2006-01-01,487.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2007-01-01,520.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2008-01-01,535.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2009-01-01,490.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2010-01-01,471.3,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2011-01-01,490.4,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2012-01-01,523.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2013-01-01,548.5,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2014-01-01,571.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2015-01-01,561.9,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2016-01-01,522.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2017-01-01,511.6,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2018-01-01,530.0,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2019-01-01,552.1,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2020-01-01,502.8,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-01-01,380.67426958601897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-02-01,384.45674884212997,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-03-01,386.572835106014,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-04-01,388.816356609264,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-05-01,393.76498734349605,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-06-01,395.789779862582,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-07-01,398.512709269528,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-08-01,402.36959172660005,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-09-01,402.124292349039,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-10-01,400.363589406125,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-11-01,402.93207795736396,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1990-12-01,404.59074227257895,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-01-01,403.313374871368,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-02-01,405.782716893866,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-03-01,408.10267911126,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-04-01,405.03952305556703,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-05-01,403.113365855649,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-06-01,403.83871619307297,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-07-01,401.583653778805,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-08-01,400.94022059303495,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-09-01,399.835582533627,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-10-01,398.43532144522203,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-11-01,397.070256754057,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1991-12-01,394.780135056258,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-01-01,393.42381518529703,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-02-01,393.24751920042394,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-03-01,391.624165943483,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-04-01,392.64731984848197,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-05-01,392.65236778320804,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-06-01,391.173017718822,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-07-01,390.084150937053,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-08-01,388.307025373959,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-09-01,386.94138211719,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-10-01,389.572168052925,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-11-01,388.559072087785,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1992-12-01,387.444565386397,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-01-01,385.413694682794,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-02-01,383.907260680485,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-03-01,383.587333683832,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-04-01,384.83392669047095,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-05-01,384.89197444647203,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-06-01,386.07762128344706,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-07-01,387.145717789989,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-08-01,388.084032146168,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-09-01,388.10090368372704,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-10-01,389.484965380957,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-11-01,389.290583902287,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1993-12-01,393.72795254963995,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-01-01,392.51405909084394,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-02-01,392.46928075417503,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-03-01,393.819834313207,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-04-01,395.732785170142,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-05-01,396.05281168238406,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-06-01,396.195639802038,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-07-01,397.520803175278,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-08-01,398.946377004167,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-09-01,400.847183061302,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-10-01,401.568335041727,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-11-01,404.47549654111,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1994-12-01,405.596427174373,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-01-01,406.39548962398595,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-02-01,407.682731994511,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-03-01,408.79288901631696,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-04-01,405.45815849833997,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-05-01,408.718958353457,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-06-01,409.94566531222,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-07-01,411.320548993502,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-08-01,412.69038469761597,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-09-01,415.013179632535,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-10-01,415.42280216620003,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-11-01,416.47996037991203,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1995-12-01,418.867282434858,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-01-01,421.138907949358,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-02-01,422.48733500615094,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-03-01,423.68850188167505,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-04-01,423.82369489205104,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-05-01,425.31805990045,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-06-01,427.592426008919,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-07-01,429.15506849064906,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-08-01,430.13624241932,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-09-01,430.593561347605,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-10-01,432.24984475989896,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-11-01,433.82550521204104,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1996-12-01,431.05978193278196,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-01-01,432.551304860866,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-02-01,437.62076574679395,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-03-01,437.58509920169195,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-04-01,437.895872690376,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-05-01,440.386118503882,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-06-01,441.166064332567,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-07-01,441.408318258825,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-08-01,444.997520749106,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-09-01,447.000005117928,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-10-01,449.21219870065903,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-11-01,452.60210691347396,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1997-12-01,455.069661751353,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-01-01,458.51240266259003,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-02-01,459.693170666418,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-03-01,460.26357486301004,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-04-01,465.200386029637,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-05-01,467.568687662306,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-06-01,469.062954877181,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-07-01,471.814989411693,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-08-01,472.270241633771,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-09-01,472.26903621650297,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-10-01,472.587286638668,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-11-01,471.23824933055,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1998-12-01,473.80803086548104,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-01-01,467.43789647607,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-02-01,465.628417849953,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-03-01,462.513751794232,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-04-01,458.959463094723,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-05-01,456.365920500607,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-06-01,455.081547753039,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-07-01,454.070375700292,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-08-01,453.43848267589203,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-09-01,454.21143740069704,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-10-01,455.09890973788805,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-11-01,456.650202160084,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
1999-12-01,458.095639009891,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-01-01,459.559836089487,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-02-01,461.35931957656095,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-03-01,463.535282017752,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-04-01,464.332696221825,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-05-01,465.370484261801,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-06-01,467.790865620968,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-07-01,468.549727596848,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-08-01,469.515352857973,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-09-01,470.827646895296,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-10-01,469.61569660828906,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-11-01,471.93465569794097,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2000-12-01,474.10139891200896,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-01-01,476.494144842748,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-02-01,479.14887872843104,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-03-01,480.168621878517,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-04-01,483.03355725650596,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-05-01,483.1967642882,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-06-01,481.02657977248595,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-07-01,480.074722792183,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-08-01,480.37775034063696,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-09-01,479.241662223247,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-10-01,477.93833842662804,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-11-01,478.55396989853404,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2001-12-01,475.071576950764,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-01-01,471.974830627359,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-02-01,471.162693754486,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-03-01,470.64851233426697,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-04-01,469.18142470775706,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-05-01,468.492951808697,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-06-01,467.24881312786204,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-07-01,466.753468081192,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-08-01,465.741562917102,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-09-01,464.01901075334,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-10-01,462.66609369348,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-11-01,460.48170772497804,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2002-12-01,458.45944570131303,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-01-01,456.62020947899595,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-02-01,454.193323846266,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-03-01,451.469738887274,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-04-01,450.731683900784,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-05-01,449.949994985088,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-06-01,449.178976223136,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-07-01,446.609853607071,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-08-01,445.794012855561,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-09-01,447.43253863268205,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-10-01,444.778023139801,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-11-01,441.149256621896,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2003-12-01,442.338755953003,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-01-01,441.22397278791,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-02-01,439.896710396452,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-03-01,439.140194059715,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-04-01,440.754620245574,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-05-01,437.525088968753,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-06-01,437.31829243662804,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-07-01,438.57727967998704,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-08-01,438.60429547673897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-09-01,437.325126521018,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-10-01,439.99092623548205,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-11-01,441.583534880518,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2004-12-01,443.022123571182,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-01-01,447.33914786945996,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-02-01,448.17516843547094,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-03-01,450.289182619491,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-04-01,453.858961756536,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-05-01,451.982433827084,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-06-01,453.437026420197,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-07-01,456.44726368964797,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-08-01,458.073344205291,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-09-01,460.305279551858,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
2005-10-01,460.546244829063,TX,"Houston-The Woodlands-Sugar Land, TX",Houston
