date,Housing Inventory: Median Days on Market,state,msa,city
2020-07-01,-4.0540541,CO,"Pueblo, CO",Pueblo
2020-08-01,-5.1282051,CO,"Pueblo, CO",Pueblo
2020-09-01,-2.739726,CO,"Pueblo, CO",Pueblo
2020-10-01,-12.0,CO,"Pueblo, CO",Pueblo
2020-11-01,-26.6666667,CO,"Pueblo, CO",Pueblo
2020-12-01,-37.0689655,CO,"Pueblo, CO",Pueblo
2021-01-01,-17.3076923,CO,"Pueblo, CO",Pueblo
2021-02-01,-39.2857143,CO,"Pueblo, CO",Pueblo
2021-03-01,-37.804878,CO,"Pueblo, CO",Pueblo
2021-04-01,-17.6470588,CO,"Pueblo, CO",Pueblo
2021-05-01,-40.4761905,CO,"Pueblo, CO",Pueblo
2021-06-01,-34.3283582,CO,"Pueblo, CO",Pueblo
2021-07-01,-39.4366197,CO,"Pueblo, CO",Pueblo
2021-08-01,-32.4324324,CO,"Pueblo, CO",Pueblo
2021-09-01,-25.3521127,CO,"Pueblo, CO",Pueblo
2021-10-01,-15.1515152,CO,"Pueblo, CO",Pueblo
2021-11-01,-19.6969697,CO,"Pueblo, CO",Pueblo
2016-07-01,86.0,WV,"Morgantown, WV",Morgantown
2016-08-01,86.0,WV,"Morgantown, WV",Morgantown
2016-09-01,88.0,WV,"Morgantown, WV",Morgantown
2016-10-01,96.0,WV,"Morgantown, WV",Morgantown
2016-11-01,106.5,WV,"Morgantown, WV",Morgantown
2016-12-01,118.0,WV,"Morgantown, WV",Morgantown
2017-01-01,129.0,WV,"Morgantown, WV",Morgantown
2017-02-01,132.0,WV,"Morgantown, WV",Morgantown
2017-03-01,119.5,WV,"Morgantown, WV",Morgantown
2017-04-01,81.0,WV,"Morgantown, WV",Morgantown
2017-05-01,75.0,WV,"Morgantown, WV",Morgantown
2017-06-01,74.5,WV,"Morgantown, WV",Morgantown
2017-07-01,79.0,WV,"Morgantown, WV",Morgantown
2017-08-01,82.5,WV,"Morgantown, WV",Morgantown
2017-09-01,91.0,WV,"Morgantown, WV",Morgantown
2017-10-01,99.0,WV,"Morgantown, WV",Morgantown
2017-11-01,106.5,WV,"Morgantown, WV",Morgantown
2017-12-01,115.0,WV,"Morgantown, WV",Morgantown
2018-01-01,132.0,WV,"Morgantown, WV",Morgantown
2018-02-01,134.5,WV,"Morgantown, WV",Morgantown
2018-03-01,141.0,WV,"Morgantown, WV",Morgantown
2018-04-01,106.0,WV,"Morgantown, WV",Morgantown
2018-05-01,77.0,WV,"Morgantown, WV",Morgantown
2018-06-01,79.0,WV,"Morgantown, WV",Morgantown
2018-07-01,80.0,WV,"Morgantown, WV",Morgantown
2018-08-01,87.0,WV,"Morgantown, WV",Morgantown
2018-09-01,92.0,WV,"Morgantown, WV",Morgantown
2018-10-01,94.0,WV,"Morgantown, WV",Morgantown
2018-11-01,99.0,WV,"Morgantown, WV",Morgantown
2018-12-01,109.0,WV,"Morgantown, WV",Morgantown
2019-01-01,119.0,WV,"Morgantown, WV",Morgantown
2019-02-01,119.5,WV,"Morgantown, WV",Morgantown
2019-03-01,122.0,WV,"Morgantown, WV",Morgantown
2019-04-01,77.5,WV,"Morgantown, WV",Morgantown
2019-05-01,65.0,WV,"Morgantown, WV",Morgantown
2019-06-01,72.0,WV,"Morgantown, WV",Morgantown
2019-07-01,80.0,WV,"Morgantown, WV",Morgantown
2019-08-01,91.0,WV,"Morgantown, WV",Morgantown
2019-09-01,92.0,WV,"Morgantown, WV",Morgantown
2019-10-01,101.5,WV,"Morgantown, WV",Morgantown
2019-11-01,109.0,WV,"Morgantown, WV",Morgantown
2019-12-01,129.5,WV,"Morgantown, WV",Morgantown
2020-01-01,132.5,WV,"Morgantown, WV",Morgantown
2020-02-01,141.0,WV,"Morgantown, WV",Morgantown
2020-03-01,104.0,WV,"Morgantown, WV",Morgantown
2020-04-01,89.0,WV,"Morgantown, WV",Morgantown
2020-05-01,94.0,WV,"Morgantown, WV",Morgantown
2020-06-01,98.5,WV,"Morgantown, WV",Morgantown
2020-07-01,84.5,WV,"Morgantown, WV",Morgantown
2020-08-01,67.0,WV,"Morgantown, WV",Morgantown
2020-09-01,75.0,WV,"Morgantown, WV",Morgantown
2020-10-01,84.0,WV,"Morgantown, WV",Morgantown
2020-11-01,94.0,WV,"Morgantown, WV",Morgantown
2020-12-01,107.0,WV,"Morgantown, WV",Morgantown
2021-01-01,103.0,WV,"Morgantown, WV",Morgantown
2021-02-01,100.0,WV,"Morgantown, WV",Morgantown
2021-03-01,97.5,WV,"Morgantown, WV",Morgantown
2021-04-01,78.5,WV,"Morgantown, WV",Morgantown
2021-05-01,63.0,WV,"Morgantown, WV",Morgantown
2021-06-01,61.0,WV,"Morgantown, WV",Morgantown
2021-07-01,56.5,WV,"Morgantown, WV",Morgantown
2021-08-01,59.0,WV,"Morgantown, WV",Morgantown
2021-09-01,66.0,WV,"Morgantown, WV",Morgantown
2021-10-01,69.0,WV,"Morgantown, WV",Morgantown
2021-11-01,75.0,WV,"Morgantown, WV",Morgantown
2017-07-01,6.0402685,WV,"Morgantown, WV",Morgantown
2017-08-01,4.4303797,WV,"Morgantown, WV",Morgantown
2017-09-01,10.3030303,WV,"Morgantown, WV",Morgantown
2017-10-01,8.7912088,WV,"Morgantown, WV",Morgantown
2017-11-01,7.5757576,WV,"Morgantown, WV",Morgantown
2017-12-01,7.9812207,WV,"Morgantown, WV",Morgantown
2018-01-01,14.7826087,WV,"Morgantown, WV",Morgantown
2018-02-01,1.8939394,WV,"Morgantown, WV",Morgantown
2018-03-01,4.8327138,WV,"Morgantown, WV",Morgantown
2018-04-01,-24.822695,WV,"Morgantown, WV",Morgantown
2018-05-01,-27.3584906,WV,"Morgantown, WV",Morgantown
2018-06-01,2.5974026,WV,"Morgantown, WV",Morgantown
2018-07-01,1.2658228,WV,"Morgantown, WV",Morgantown
2018-08-01,8.75,WV,"Morgantown, WV",Morgantown
2018-09-01,5.7471264,WV,"Morgantown, WV",Morgantown
2018-10-01,2.173913,WV,"Morgantown, WV",Morgantown
2018-11-01,5.3191489,WV,"Morgantown, WV",Morgantown
2018-12-01,10.1010101,WV,"Morgantown, WV",Morgantown
2019-01-01,9.1743119,WV,"Morgantown, WV",Morgantown
2019-02-01,0.4201681,WV,"Morgantown, WV",Morgantown
2019-03-01,2.0920502,WV,"Morgantown, WV",Morgantown
2019-04-01,-36.4754098,WV,"Morgantown, WV",Morgantown
2019-05-01,-16.1290323,WV,"Morgantown, WV",Morgantown
2019-06-01,10.7692308,WV,"Morgantown, WV",Morgantown
2019-07-01,11.1111111,WV,"Morgantown, WV",Morgantown
2019-08-01,13.75,WV,"Morgantown, WV",Morgantown
2019-09-01,1.0989011,WV,"Morgantown, WV",Morgantown
2019-10-01,10.326087,WV,"Morgantown, WV",Morgantown
2019-11-01,7.3891626,WV,"Morgantown, WV",Morgantown
2019-12-01,18.8073394,WV,"Morgantown, WV",Morgantown
2020-01-01,2.3166023,WV,"Morgantown, WV",Morgantown
2020-02-01,6.4150943,WV,"Morgantown, WV",Morgantown
2020-03-01,-26.2411348,WV,"Morgantown, WV",Morgantown
2020-04-01,-14.4230769,WV,"Morgantown, WV",Morgantown
2020-05-01,5.6179775,WV,"Morgantown, WV",Morgantown
2020-06-01,4.787234,WV,"Morgantown, WV",Morgantown
2020-07-01,-14.213198,WV,"Morgantown, WV",Morgantown
2020-08-01,-20.7100592,WV,"Morgantown, WV",Morgantown
2020-09-01,11.9402985,WV,"Morgantown, WV",Morgantown
2020-10-01,12.0,WV,"Morgantown, WV",Morgantown
2020-11-01,11.9047619,WV,"Morgantown, WV",Morgantown
2020-12-01,13.8297872,WV,"Morgantown, WV",Morgantown
2021-01-01,-3.7383178,WV,"Morgantown, WV",Morgantown
2021-02-01,-2.9126214,WV,"Morgantown, WV",Morgantown
2021-03-01,-2.5,WV,"Morgantown, WV",Morgantown
2021-04-01,-19.4871795,WV,"Morgantown, WV",Morgantown
2021-05-01,-19.7452229,WV,"Morgantown, WV",Morgantown
2021-06-01,-3.1746032,WV,"Morgantown, WV",Morgantown
2021-07-01,-7.3770492,WV,"Morgantown, WV",Morgantown
2021-08-01,4.4247788,WV,"Morgantown, WV",Morgantown
2021-09-01,11.8644068,WV,"Morgantown, WV",Morgantown
2021-10-01,4.5454545,WV,"Morgantown, WV",Morgantown
2021-11-01,8.6956522,WV,"Morgantown, WV",Morgantown
2017-07-01,-8.1395349,WV,"Morgantown, WV",Morgantown
2017-08-01,-4.0697674,WV,"Morgantown, WV",Morgantown
2017-09-01,3.4090909,WV,"Morgantown, WV",Morgantown
2017-10-01,3.125,WV,"Morgantown, WV",Morgantown
2017-11-01,0.0,WV,"Morgantown, WV",Morgantown
2017-12-01,-2.5423729,WV,"Morgantown, WV",Morgantown
2018-01-01,2.3255814,WV,"Morgantown, WV",Morgantown
2018-02-01,1.8939394,WV,"Morgantown, WV",Morgantown
2018-03-01,17.9916318,WV,"Morgantown, WV",Morgantown
2018-04-01,30.8641975,WV,"Morgantown, WV",Morgantown
2018-05-01,2.6666667,WV,"Morgantown, WV",Morgantown
2018-06-01,6.0402685,WV,"Morgantown, WV",Morgantown
2018-07-01,1.2658228,WV,"Morgantown, WV",Morgantown
2018-08-01,5.4545455,WV,"Morgantown, WV",Morgantown
2018-09-01,1.0989011,WV,"Morgantown, WV",Morgantown
2018-10-01,-5.0505051,WV,"Morgantown, WV",Morgantown
2018-11-01,-7.0422535,WV,"Morgantown, WV",Morgantown
2018-12-01,-5.2173913,WV,"Morgantown, WV",Morgantown
2019-01-01,-9.8484848,WV,"Morgantown, WV",Morgantown
2019-02-01,-11.1524164,WV,"Morgantown, WV",Morgantown
2019-03-01,-13.4751773,WV,"Morgantown, WV",Morgantown
2019-04-01,-26.8867925,WV,"Morgantown, WV",Morgantown
2019-05-01,-15.5844156,WV,"Morgantown, WV",Morgantown
2019-06-01,-8.8607595,WV,"Morgantown, WV",Morgantown
2019-07-01,0.0,WV,"Morgantown, WV",Morgantown
2019-08-01,4.5977011,WV,"Morgantown, WV",Morgantown
2019-09-01,0.0,WV,"Morgantown, WV",Morgantown
2019-10-01,7.9787234,WV,"Morgantown, WV",Morgantown
2019-11-01,10.1010101,WV,"Morgantown, WV",Morgantown
2019-12-01,18.8073394,WV,"Morgantown, WV",Morgantown
2020-01-01,11.3445378,WV,"Morgantown, WV",Morgantown
2020-02-01,17.9916318,WV,"Morgantown, WV",Morgantown
2020-03-01,-14.7540984,WV,"Morgantown, WV",Morgantown
2020-04-01,14.8387097,WV,"Morgantown, WV",Morgantown
2020-05-01,44.6153846,WV,"Morgantown, WV",Morgantown
2020-06-01,36.8055556,WV,"Morgantown, WV",Morgantown
2020-07-01,5.625,WV,"Morgantown, WV",Morgantown
2020-08-01,-26.3736264,WV,"Morgantown, WV",Morgantown
2020-09-01,-18.4782609,WV,"Morgantown, WV",Morgantown
2020-10-01,-17.2413793,WV,"Morgantown, WV",Morgantown
2020-11-01,-13.7614679,WV,"Morgantown, WV",Morgantown
2020-12-01,-17.3745174,WV,"Morgantown, WV",Morgantown
2021-01-01,-22.2641509,WV,"Morgantown, WV",Morgantown
2021-02-01,-29.0780142,WV,"Morgantown, WV",Morgantown
2021-03-01,-6.25,WV,"Morgantown, WV",Morgantown
2021-04-01,-11.7977528,WV,"Morgantown, WV",Morgantown
2021-05-01,-32.9787234,WV,"Morgantown, WV",Morgantown
2021-06-01,-38.071066,WV,"Morgantown, WV",Morgantown
2021-07-01,-33.1360947,WV,"Morgantown, WV",Morgantown
2021-08-01,-11.9402985,WV,"Morgantown, WV",Morgantown
2021-09-01,-12.0,WV,"Morgantown, WV",Morgantown
2021-10-01,-17.8571429,WV,"Morgantown, WV",Morgantown
2021-11-01,-20.212766,WV,"Morgantown, WV",Morgantown
2016-07-01,61.0,CA,"Napa, CA",Napa
2016-08-01,66.0,CA,"Napa, CA",Napa
2016-09-01,74.5,CA,"Napa, CA",Napa
2016-10-01,73.0,CA,"Napa, CA",Napa
2016-11-01,78.5,CA,"Napa, CA",Napa
2016-12-01,91.0,CA,"Napa, CA",Napa
2017-01-01,101.5,CA,"Napa, CA",Napa
2017-02-01,88.5,CA,"Napa, CA",Napa
2017-03-01,70.0,CA,"Napa, CA",Napa
2017-04-01,43.0,CA,"Napa, CA",Napa
2017-05-01,45.5,CA,"Napa, CA",Napa
2017-06-01,54.0,CA,"Napa, CA",Napa
2017-07-01,54.0,CA,"Napa, CA",Napa
2017-08-01,57.5,CA,"Napa, CA",Napa
2017-09-01,61.0,CA,"Napa, CA",Napa
2017-10-01,70.5,CA,"Napa, CA",Napa
2017-11-01,69.0,CA,"Napa, CA",Napa
2017-12-01,80.0,CA,"Napa, CA",Napa
2018-01-01,88.5,CA,"Napa, CA",Napa
2018-02-01,89.5,CA,"Napa, CA",Napa
2018-03-01,36.0,CA,"Napa, CA",Napa
2018-04-01,41.5,CA,"Napa, CA",Napa
2018-05-01,43.5,CA,"Napa, CA",Napa
2018-06-01,46.0,CA,"Napa, CA",Napa
2018-07-01,55.5,CA,"Napa, CA",Napa
2018-08-01,68.5,CA,"Napa, CA",Napa
2018-09-01,65.0,CA,"Napa, CA",Napa
2018-10-01,68.5,CA,"Napa, CA",Napa
2018-11-01,72.0,CA,"Napa, CA",Napa
2018-12-01,75.0,CA,"Napa, CA",Napa
2019-01-01,89.0,CA,"Napa, CA",Napa
2019-02-01,92.0,CA,"Napa, CA",Napa
2019-03-01,85.0,CA,"Napa, CA",Napa
2019-04-01,58.0,CA,"Napa, CA",Napa
2019-05-01,49.5,CA,"Napa, CA",Napa
2019-06-01,52.0,CA,"Napa, CA",Napa
2019-07-01,66.0,CA,"Napa, CA",Napa
2019-08-01,73.0,CA,"Napa, CA",Napa
2019-09-01,73.0,CA,"Napa, CA",Napa
2019-10-01,74.0,CA,"Napa, CA",Napa
2019-11-01,88.0,CA,"Napa, CA",Napa
2019-12-01,98.5,CA,"Napa, CA",Napa
2020-01-01,113.5,CA,"Napa, CA",Napa
2020-02-01,102.0,CA,"Napa, CA",Napa
2020-03-01,44.0,CA,"Napa, CA",Napa
2020-04-01,54.0,CA,"Napa, CA",Napa
2020-05-01,66.0,CA,"Napa, CA",Napa
2020-06-01,61.5,CA,"Napa, CA",Napa
2020-07-01,59.0,CA,"Napa, CA",Napa
2020-08-01,66.0,CA,"Napa, CA",Napa
2020-09-01,67.5,CA,"Napa, CA",Napa
2020-10-01,70.0,CA,"Napa, CA",Napa
2020-11-01,67.5,CA,"Napa, CA",Napa
2020-12-01,83.5,CA,"Napa, CA",Napa
2021-01-01,85.0,CA,"Napa, CA",Napa
2021-02-01,81.0,CA,"Napa, CA",Napa
2021-03-01,56.0,CA,"Napa, CA",Napa
2021-04-01,48.0,CA,"Napa, CA",Napa
2021-05-01,37.0,CA,"Napa, CA",Napa
2021-06-01,41.0,CA,"Napa, CA",Napa
2021-07-01,50.0,CA,"Napa, CA",Napa
2021-08-01,53.5,CA,"Napa, CA",Napa
2021-09-01,58.5,CA,"Napa, CA",Napa
2021-10-01,59.0,CA,"Napa, CA",Napa
2021-11-01,65.0,CA,"Napa, CA",Napa
2017-07-01,0.0,CA,"Napa, CA",Napa
2017-08-01,6.4814815,CA,"Napa, CA",Napa
2017-09-01,6.0869565,CA,"Napa, CA",Napa
2017-10-01,15.5737705,CA,"Napa, CA",Napa
2017-11-01,-2.1276596,CA,"Napa, CA",Napa
2017-12-01,15.942029,CA,"Napa, CA",Napa
2018-01-01,10.625,CA,"Napa, CA",Napa
2018-02-01,1.1299435,CA,"Napa, CA",Napa
2018-03-01,-59.7765363,CA,"Napa, CA",Napa
2018-04-01,15.2777778,CA,"Napa, CA",Napa
2018-05-01,4.8192771,CA,"Napa, CA",Napa
2018-06-01,5.7471264,CA,"Napa, CA",Napa
2018-07-01,20.6521739,CA,"Napa, CA",Napa
2018-08-01,23.4234234,CA,"Napa, CA",Napa
2018-09-01,-5.1094891,CA,"Napa, CA",Napa
2018-10-01,5.3846154,CA,"Napa, CA",Napa
2018-11-01,5.1094891,CA,"Napa, CA",Napa
2018-12-01,4.1666667,CA,"Napa, CA",Napa
2019-01-01,18.6666667,CA,"Napa, CA",Napa
2019-02-01,3.3707865,CA,"Napa, CA",Napa
2019-03-01,-7.6086957,CA,"Napa, CA",Napa
2019-04-01,-31.7647059,CA,"Napa, CA",Napa
2019-05-01,-14.6551724,CA,"Napa, CA",Napa
2019-06-01,5.0505051,CA,"Napa, CA",Napa
2019-07-01,26.9230769,CA,"Napa, CA",Napa
2019-08-01,10.6060606,CA,"Napa, CA",Napa
2019-09-01,0.0,CA,"Napa, CA",Napa
2019-10-01,1.369863,CA,"Napa, CA",Napa
2019-11-01,18.9189189,CA,"Napa, CA",Napa
2019-12-01,11.9318182,CA,"Napa, CA",Napa
2020-01-01,15.2284264,CA,"Napa, CA",Napa
2020-02-01,-10.1321586,CA,"Napa, CA",Napa
2020-03-01,-56.8627451,CA,"Napa, CA",Napa
2020-04-01,22.7272727,CA,"Napa, CA",Napa
2020-05-01,22.2222222,CA,"Napa, CA",Napa
2020-06-01,-6.8181818,CA,"Napa, CA",Napa
2020-07-01,-4.0650407,CA,"Napa, CA",Napa
2020-08-01,11.8644068,CA,"Napa, CA",Napa
2020-09-01,2.2727273,CA,"Napa, CA",Napa
2020-10-01,3.7037037,CA,"Napa, CA",Napa
2020-11-01,-3.5714286,CA,"Napa, CA",Napa
2020-12-01,23.7037037,CA,"Napa, CA",Napa
2021-01-01,1.7964072,CA,"Napa, CA",Napa
2021-02-01,-4.7058824,CA,"Napa, CA",Napa
2021-03-01,-30.8641975,CA,"Napa, CA",Napa
2021-04-01,-14.2857143,CA,"Napa, CA",Napa
2021-05-01,-22.9166667,CA,"Napa, CA",Napa
2021-06-01,10.8108108,CA,"Napa, CA",Napa
2021-07-01,21.9512195,CA,"Napa, CA",Napa
2021-08-01,7.0,CA,"Napa, CA",Napa
2021-09-01,9.3457944,CA,"Napa, CA",Napa
2021-10-01,0.8547009,CA,"Napa, CA",Napa
2021-11-01,10.1694915,CA,"Napa, CA",Napa
2017-07-01,-11.4754098,CA,"Napa, CA",Napa
2017-08-01,-12.8787879,CA,"Napa, CA",Napa
2017-09-01,-18.1208054,CA,"Napa, CA",Napa
2017-10-01,-3.4246575,CA,"Napa, CA",Napa
2017-11-01,-12.1019108,CA,"Napa, CA",Napa
2017-12-01,-12.0879121,CA,"Napa, CA",Napa
2018-01-01,-12.8078818,CA,"Napa, CA",Napa
2018-02-01,1.1299435,CA,"Napa, CA",Napa
2018-03-01,-48.5714286,CA,"Napa, CA",Napa
2018-04-01,-3.4883721,CA,"Napa, CA",Napa
2018-05-01,-4.3956044,CA,"Napa, CA",Napa
2018-06-01,-14.8148148,CA,"Napa, CA",Napa
2018-07-01,2.7777778,CA,"Napa, CA",Napa
2018-08-01,19.1304348,CA,"Napa, CA",Napa
2018-09-01,6.557377,CA,"Napa, CA",Napa
2018-10-01,-2.8368794,CA,"Napa, CA",Napa
2018-11-01,4.3478261,CA,"Napa, CA",Napa
2018-12-01,-6.25,CA,"Napa, CA",Napa
2019-01-01,0.5649718,CA,"Napa, CA",Napa
2019-02-01,2.7932961,CA,"Napa, CA",Napa
2019-03-01,136.1111111,CA,"Napa, CA",Napa
2019-04-01,39.7590361,CA,"Napa, CA",Napa
2019-05-01,13.7931034,CA,"Napa, CA",Napa
2019-06-01,13.0434783,CA,"Napa, CA",Napa
2019-07-01,18.9189189,CA,"Napa, CA",Napa
2019-08-01,6.5693431,CA,"Napa, CA",Napa
2019-09-01,12.3076923,CA,"Napa, CA",Napa
2019-10-01,8.0291971,CA,"Napa, CA",Napa
2019-11-01,22.2222222,CA,"Napa, CA",Napa
2019-12-01,31.3333333,CA,"Napa, CA",Napa
2020-01-01,27.5280899,CA,"Napa, CA",Napa
2020-02-01,10.8695652,CA,"Napa, CA",Napa
2020-03-01,-48.2352941,CA,"Napa, CA",Napa
2020-04-01,-6.8965517,CA,"Napa, CA",Napa
2020-05-01,33.3333333,CA,"Napa, CA",Napa
2020-06-01,18.2692308,CA,"Napa, CA",Napa
2020-07-01,-10.6060606,CA,"Napa, CA",Napa
2020-08-01,-9.5890411,CA,"Napa, CA",Napa
2020-09-01,-7.5342466,CA,"Napa, CA",Napa
2020-10-01,-5.4054054,CA,"Napa, CA",Napa
2020-11-01,-23.2954545,CA,"Napa, CA",Napa
2020-12-01,-15.2284264,CA,"Napa, CA",Napa
2021-01-01,-25.1101322,CA,"Napa, CA",Napa
2021-02-01,-20.5882353,CA,"Napa, CA",Napa
2021-03-01,27.2727273,CA,"Napa, CA",Napa
2021-04-01,-11.1111111,CA,"Napa, CA",Napa
2021-05-01,-43.9393939,CA,"Napa, CA",Napa
2021-06-01,-33.3333333,CA,"Napa, CA",Napa
2021-07-01,-15.2542373,CA,"Napa, CA",Napa
2021-08-01,-18.9393939,CA,"Napa, CA",Napa
2021-09-01,-13.3333333,CA,"Napa, CA",Napa
2021-10-01,-15.7142857,CA,"Napa, CA",Napa
2021-11-01,-3.7037037,CA,"Napa, CA",Napa
2016-07-01,60.0,ID,"Lewiston, ID-WA",Lewiston
2016-08-01,66.0,ID,"Lewiston, ID-WA",Lewiston
2016-09-01,71.0,ID,"Lewiston, ID-WA",Lewiston
2016-10-01,75.0,ID,"Lewiston, ID-WA",Lewiston
2016-11-01,80.5,ID,"Lewiston, ID-WA",Lewiston
2016-12-01,92.0,ID,"Lewiston, ID-WA",Lewiston
2017-01-01,101.0,ID,"Lewiston, ID-WA",Lewiston
2017-02-01,101.5,ID,"Lewiston, ID-WA",Lewiston
2017-03-01,66.0,ID,"Lewiston, ID-WA",Lewiston
2017-04-01,54.0,ID,"Lewiston, ID-WA",Lewiston
2017-05-01,56.5,ID,"Lewiston, ID-WA",Lewiston
2017-06-01,64.5,ID,"Lewiston, ID-WA",Lewiston
2017-07-01,60.0,ID,"Lewiston, ID-WA",Lewiston
2017-08-01,51.5,ID,"Lewiston, ID-WA",Lewiston
2017-09-01,57.0,ID,"Lewiston, ID-WA",Lewiston
2017-10-01,66.0,ID,"Lewiston, ID-WA",Lewiston
2017-11-01,76.5,ID,"Lewiston, ID-WA",Lewiston
2017-12-01,86.0,ID,"Lewiston, ID-WA",Lewiston
2018-01-01,95.5,ID,"Lewiston, ID-WA",Lewiston
2018-02-01,93.0,ID,"Lewiston, ID-WA",Lewiston
2018-03-01,72.0,ID,"Lewiston, ID-WA",Lewiston
2018-04-01,50.5,ID,"Lewiston, ID-WA",Lewiston
2018-05-01,49.5,ID,"Lewiston, ID-WA",Lewiston
2018-06-01,50.0,ID,"Lewiston, ID-WA",Lewiston
2018-07-01,51.5,ID,"Lewiston, ID-WA",Lewiston
2018-08-01,54.0,ID,"Lewiston, ID-WA",Lewiston
2018-09-01,61.0,ID,"Lewiston, ID-WA",Lewiston
2018-10-01,67.5,ID,"Lewiston, ID-WA",Lewiston
2018-11-01,67.5,ID,"Lewiston, ID-WA",Lewiston
2018-12-01,82.0,ID,"Lewiston, ID-WA",Lewiston
2019-01-01,84.0,ID,"Lewiston, ID-WA",Lewiston
2019-02-01,75.5,ID,"Lewiston, ID-WA",Lewiston
2019-03-01,17.0,ID,"Lewiston, ID-WA",Lewiston
2019-04-01,41.5,ID,"Lewiston, ID-WA",Lewiston
2019-05-01,53.5,ID,"Lewiston, ID-WA",Lewiston
2019-06-01,34.0,ID,"Lewiston, ID-WA",Lewiston
2019-07-01,41.0,ID,"Lewiston, ID-WA",Lewiston
2019-08-01,52.0,ID,"Lewiston, ID-WA",Lewiston
2019-09-01,54.0,ID,"Lewiston, ID-WA",Lewiston
2019-10-01,52.5,ID,"Lewiston, ID-WA",Lewiston
2019-11-01,49.0,ID,"Lewiston, ID-WA",Lewiston
2019-12-01,63.5,ID,"Lewiston, ID-WA",Lewiston
2020-01-01,78.5,ID,"Lewiston, ID-WA",Lewiston
2020-02-01,58.0,ID,"Lewiston, ID-WA",Lewiston
2020-03-01,39.0,ID,"Lewiston, ID-WA",Lewiston
2020-04-01,41.5,ID,"Lewiston, ID-WA",Lewiston
2020-05-01,53.0,ID,"Lewiston, ID-WA",Lewiston
2020-06-01,48.5,ID,"Lewiston, ID-WA",Lewiston
2020-07-01,41.5,ID,"Lewiston, ID-WA",Lewiston
2020-08-01,44.0,ID,"Lewiston, ID-WA",Lewiston
2020-09-01,35.5,ID,"Lewiston, ID-WA",Lewiston
2020-10-01,42.0,ID,"Lewiston, ID-WA",Lewiston
2020-11-01,52.5,ID,"Lewiston, ID-WA",Lewiston
2020-12-01,62.0,ID,"Lewiston, ID-WA",Lewiston
2021-01-01,62.0,ID,"Lewiston, ID-WA",Lewiston
2021-02-01,42.5,ID,"Lewiston, ID-WA",Lewiston
2021-03-01,40.5,ID,"Lewiston, ID-WA",Lewiston
2021-04-01,42.0,ID,"Lewiston, ID-WA",Lewiston
2021-05-01,40.0,ID,"Lewiston, ID-WA",Lewiston
2021-06-01,37.0,ID,"Lewiston, ID-WA",Lewiston
2021-07-01,39.5,ID,"Lewiston, ID-WA",Lewiston
2021-08-01,24.5,ID,"Lewiston, ID-WA",Lewiston
2021-09-01,39.0,ID,"Lewiston, ID-WA",Lewiston
2021-10-01,42.0,ID,"Lewiston, ID-WA",Lewiston
2021-11-01,45.5,ID,"Lewiston, ID-WA",Lewiston
2017-07-01,-6.9767442,ID,"Lewiston, ID-WA",Lewiston
2017-08-01,-14.1666667,ID,"Lewiston, ID-WA",Lewiston
2017-09-01,10.6796117,ID,"Lewiston, ID-WA",Lewiston
2017-10-01,15.7894737,ID,"Lewiston, ID-WA",Lewiston
2017-11-01,15.9090909,ID,"Lewiston, ID-WA",Lewiston
2017-12-01,12.4183007,ID,"Lewiston, ID-WA",Lewiston
2018-01-01,11.0465116,ID,"Lewiston, ID-WA",Lewiston
2018-02-01,-2.617801,ID,"Lewiston, ID-WA",Lewiston
2018-03-01,-22.5806452,ID,"Lewiston, ID-WA",Lewiston
2018-04-01,-29.8611111,ID,"Lewiston, ID-WA",Lewiston
2018-05-01,-1.980198,ID,"Lewiston, ID-WA",Lewiston
2018-06-01,1.010101,ID,"Lewiston, ID-WA",Lewiston
2018-07-01,3.0,ID,"Lewiston, ID-WA",Lewiston
2018-08-01,4.8543689,ID,"Lewiston, ID-WA",Lewiston
2018-09-01,12.962963,ID,"Lewiston, ID-WA",Lewiston
2018-10-01,10.6557377,ID,"Lewiston, ID-WA",Lewiston
2018-11-01,0.0,ID,"Lewiston, ID-WA",Lewiston
2018-12-01,21.4814815,ID,"Lewiston, ID-WA",Lewiston
2019-01-01,2.4390244,ID,"Lewiston, ID-WA",Lewiston
2019-02-01,-10.1190476,ID,"Lewiston, ID-WA",Lewiston
2019-03-01,-77.4834437,ID,"Lewiston, ID-WA",Lewiston
2019-04-01,144.1176471,ID,"Lewiston, ID-WA",Lewiston
2019-05-01,28.9156627,ID,"Lewiston, ID-WA",Lewiston
2019-06-01,-36.4485981,ID,"Lewiston, ID-WA",Lewiston
2019-07-01,20.5882353,ID,"Lewiston, ID-WA",Lewiston
2019-08-01,26.8292683,ID,"Lewiston, ID-WA",Lewiston
2019-09-01,3.8461538,ID,"Lewiston, ID-WA",Lewiston
2019-10-01,-2.7777778,ID,"Lewiston, ID-WA",Lewiston
2019-11-01,-6.6666667,ID,"Lewiston, ID-WA",Lewiston
2019-12-01,29.5918367,ID,"Lewiston, ID-WA",Lewiston
2020-01-01,23.6220472,ID,"Lewiston, ID-WA",Lewiston
2020-02-01,-26.1146497,ID,"Lewiston, ID-WA",Lewiston
2020-03-01,-32.7586207,ID,"Lewiston, ID-WA",Lewiston
2020-04-01,6.4102564,ID,"Lewiston, ID-WA",Lewiston
