date,All Employees: Wholesale Trade,state,msa,city,title,id,frequency,seasonal_adjustment
2016-07-01,7.27871327076909,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2016-08-01,7.3343031161950805,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2016-09-01,7.27882963759758,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2016-10-01,7.39042849881891,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2016-11-01,7.269339765848151,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2016-12-01,7.27757026365236,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-01-01,7.3099794522693005,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-02-01,7.310328038028519,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-03-01,7.36374327113274,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-04-01,7.338339335387841,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-05-01,7.41816915310225,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-06-01,7.35563223697703,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-07-01,7.37163430149859,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-08-01,7.33088975832178,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-09-01,7.37317482271696,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-10-01,7.27209830295262,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-11-01,7.2642898396566205,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2017-12-01,7.175096520764639,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-01-01,7.20373304972438,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-02-01,7.20442524190959,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-03-01,7.17533395544264,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-04-01,7.1596391455786,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-05-01,7.13479293795142,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-06-01,7.15443828655435,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-07-01,7.1784094541681505,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-08-01,7.1287899495922895,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-09-01,7.165382583141509,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-10-01,7.1535798033952,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-11-01,7.15622916648137,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2018-12-01,7.169018734605111,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-01-01,7.19401321616116,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-02-01,7.19700522089643,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-03-01,7.1891353613276605,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-04-01,7.174507641982241,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-05-01,7.153217260901981,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-06-01,7.15656348937314,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-07-01,7.090211704163701,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-08-01,7.128985648814241,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-09-01,7.05529243377746,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-10-01,7.1383529246701505,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-11-01,7.15415576436839,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2019-12-01,7.161059398131809,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-01-01,7.079962894711981,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-02-01,7.18889366858769,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-03-01,7.194570780985201,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-04-01,6.38256439636716,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-05-01,6.570164969732679,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-06-01,6.66285183243755,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-07-01,6.710589278779629,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-08-01,6.7318281321087,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-09-01,6.748369679685299,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-10-01,6.7215252206457805,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-11-01,6.7470883502947405,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2020-12-01,6.8521448087397,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-01-01,6.96995218215925,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-02-01,6.7854343876345595,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-03-01,6.80127630603697,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-04-01,6.78760058193062,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-05-01,6.7803888149986795,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-06-01,6.770379249128459,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-07-01,6.9241055432229,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-08-01,6.93196638541242,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-09-01,7.241465441904651,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
2021-10-01,7.2105436688049105,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Wholesale Trade in Trenton, NJ (MSA)",SMU34459404100000001SA,Monthly,Seasonally Adjusted
1990-01-01,9.94833002351256,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-02-01,10.002040969402199,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-03-01,9.98195057524802,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-04-01,9.943918555837481,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-05-01,9.933676740382769,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-06-01,9.88625494860932,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-07-01,9.83465202940069,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-08-01,9.8808145210981,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-09-01,9.85508101041451,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-10-01,9.707535558199028,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-11-01,9.7615525018889,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1990-12-01,9.87256677378506,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-01-01,10.0445655808169,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-02-01,10.002429072187699,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-03-01,10.0804971822556,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-04-01,10.0426851818225,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-05-01,10.0240398421248,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-06-01,10.0874642291464,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-07-01,10.1313790125114,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-08-01,10.188344270599199,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-09-01,10.2624862590994,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-10-01,10.2119718614592,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-11-01,10.1593836246423,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1991-12-01,10.1723931689281,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-01-01,10.131589591658901,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-02-01,10.102347564006301,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-03-01,10.0736353140682,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-04-01,10.139993118748801,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-05-01,10.1122477406773,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-06-01,10.195839114818599,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-07-01,10.2357262410869,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-08-01,10.210190828857,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-09-01,10.1753813325144,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-10-01,10.215847354146401,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-11-01,10.254519049798,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1992-12-01,10.2641740204121,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-01-01,10.0143911927984,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-02-01,9.99266659575373,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-03-01,10.068561531752401,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-04-01,10.1348421169699,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-05-01,10.196647333395902,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-06-01,10.2132467893125,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-07-01,10.1410574594647,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-08-01,10.134044419000501,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-09-01,10.088457260539,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-10-01,10.229998533906802,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-11-01,10.2526508907345,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1993-12-01,10.2552109132679,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-01-01,10.299584971020199,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-02-01,10.2786909282154,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-03-01,10.3593060562251,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-04-01,10.329418795591401,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-05-01,10.3790537524703,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-06-01,10.3309412586879,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-07-01,10.4453517258037,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-08-01,10.456157983503198,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-09-01,10.4984005192898,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-10-01,10.5441555869962,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-11-01,10.6595041072819,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1994-12-01,10.648733344624699,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-01-01,10.688966051141099,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-02-01,10.663735868610901,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-03-01,10.752593476067801,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-04-01,10.614605435462,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-05-01,10.5576487480928,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-06-01,10.547977142712801,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-07-01,10.4573223200804,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-08-01,10.471154694161001,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-09-01,10.5104449467071,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-10-01,10.460875125601099,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-11-01,10.366568443250399,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1995-12-01,10.4425149242084,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-01-01,10.376869317626099,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-02-01,10.4465963018978,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-03-01,10.337165615641,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-04-01,10.390104216927698,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-05-01,10.4420450918743,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-06-01,10.4614819046722,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-07-01,10.5817248183615,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-08-01,10.581340797562401,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-09-01,10.721035301043,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-10-01,10.568472235923801,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-11-01,10.679788775262901,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1996-12-01,10.6409028035284,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1997-01-01,10.869263945975598,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1997-02-01,10.9405239011934,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1997-03-01,11.0397212531694,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
1997-04-01,10.9585803452633,KS,"Wichita, KS",Wichita,"All Employees: Wholesale Trade in Wichita, KS (MSA)",SMU20486204100000001SA,Monthly,Seasonally Adjusted
