date,All Employees: Financial Activities: Finance and Insurance,state,msa,city
1991-05-01,646.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-06-01,643.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-07-01,640.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-08-01,637.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-09-01,635.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-10-01,632.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-11-01,632,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1991-12-01,631.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-01-01,624.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-02-01,623.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-03-01,623.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-04-01,622.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-05-01,621.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-06-01,619.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-07-01,619,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-08-01,616.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-09-01,614.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-10-01,614.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-11-01,610.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1992-12-01,610,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-01-01,610.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-02-01,610.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-03-01,608.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-04-01,603.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-05-01,602.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-06-01,602.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-07-01,603,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-08-01,604.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-09-01,604.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-10-01,606.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-11-01,607.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1993-12-01,607.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-01-01,609.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-02-01,609.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-03-01,609.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-04-01,613.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-05-01,612,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-06-01,612.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-07-01,612,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-08-01,611.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-09-01,612.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-10-01,606.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-11-01,606.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1994-12-01,607.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-01-01,607,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-02-01,606.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-03-01,606,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-04-01,603.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-05-01,601.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-06-01,599.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-07-01,597,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-08-01,597.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-09-01,598.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-10-01,598.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-11-01,599.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1995-12-01,599.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-01-01,596.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-02-01,598.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-03-01,598.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-04-01,598.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-05-01,598.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-06-01,598.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-07-01,597.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-08-01,596.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-09-01,597.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-10-01,596.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-11-01,596.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1996-12-01,597.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-01-01,593.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-02-01,594.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-03-01,596.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-04-01,597.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-05-01,599.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-06-01,600,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-07-01,602.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-08-01,604.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-09-01,605.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-10-01,608.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-11-01,609.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1997-12-01,610.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-01-01,612.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-02-01,611,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-03-01,610.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-04-01,612.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-05-01,613.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-06-01,613.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-07-01,618.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-08-01,618.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-09-01,617.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-10-01,617.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-11-01,617.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1998-12-01,616.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-01-01,623.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-02-01,622.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-03-01,620.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-04-01,620.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-05-01,619.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-06-01,619.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-07-01,618.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-08-01,619.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-09-01,618.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-10-01,621.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-11-01,623.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1999-12-01,623.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-01-01,626.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-02-01,628.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-03-01,628.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-04-01,629,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-05-01,628.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-06-01,632,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-07-01,627.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-08-01,627.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-09-01,630.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-10-01,630.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-11-01,629.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2000-12-01,631.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-01-01,623.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-02-01,622.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-03-01,623.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-04-01,621.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-05-01,620.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-06-01,620.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-07-01,617.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-08-01,615.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-09-01,614.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-10-01,589.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-11-01,590.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2001-12-01,590.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-01-01,595.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-02-01,594.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-03-01,592,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-04-01,589.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-05-01,587.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-06-01,585.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-07-01,583.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-08-01,582.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-09-01,582.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-10-01,582.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-11-01,582.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2002-12-01,581.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-01-01,583,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-02-01,580.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-03-01,578.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-04-01,578,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-05-01,578.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-06-01,577.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-07-01,576.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-08-01,576.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-09-01,577.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-10-01,576.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-11-01,577,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2003-12-01,577.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-01-01,576.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-02-01,576.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-03-01,577.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-04-01,577.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-05-01,578.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-06-01,578,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-07-01,580.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-08-01,579.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-09-01,579.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-10-01,583.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-11-01,583.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2004-12-01,585.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-01-01,582.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-02-01,582.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-03-01,582.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-04-01,586,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-05-01,585.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-06-01,586.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-07-01,588.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-08-01,589.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-09-01,590.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-10-01,590.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-11-01,591,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2005-12-01,591.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-01-01,590.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-02-01,591.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-03-01,593.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-04-01,593.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-05-01,595.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-06-01,596.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-07-01,597,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-08-01,598.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-09-01,598.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-10-01,598.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-11-01,599.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2006-12-01,599.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-01-01,600.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-02-01,600.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-03-01,600.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-04-01,601.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-05-01,601.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-06-01,602.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-07-01,602.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-08-01,600.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-09-01,599.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-10-01,601.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-11-01,600.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2007-12-01,599.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-01-01,599.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-02-01,598.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-03-01,597.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-04-01,594.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-05-01,593.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-06-01,591.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-07-01,589.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-08-01,588.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-09-01,583.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-10-01,579.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-11-01,576.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2008-12-01,572.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-01-01,568.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-02-01,563.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-03-01,559.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-04-01,555.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-05-01,553,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-06-01,546.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-07-01,542.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-08-01,539.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-09-01,540.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-10-01,540.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-11-01,538.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2009-12-01,538.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-01-01,538.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-02-01,538.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-03-01,539.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-04-01,540.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-05-01,541.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-06-01,541.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-07-01,541.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-08-01,542.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-09-01,544.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-10-01,544.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-11-01,546.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2010-12-01,547.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-01-01,548,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-02-01,548.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-03-01,549.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-04-01,549.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-05-01,550.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-06-01,552.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-07-01,553.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-08-01,553.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-09-01,553.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-10-01,551.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-11-01,551.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2011-12-01,550.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-01-01,551.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-02-01,552.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-03-01,552.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-04-01,550.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-05-01,550.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-06-01,550.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-07-01,549.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-08-01,548.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-09-01,546.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-10-01,547.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-11-01,547.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2012-12-01,548.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-01-01,547.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-02-01,547.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-03-01,546.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-04-01,548.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-05-01,548.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-06-01,548.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-07-01,548.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-08-01,548.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-09-01,547.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-10-01,547.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-11-01,547.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2013-12-01,547.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-01-01,548.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-02-01,545.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-03-01,544.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-04-01,546.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-05-01,545.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-06-01,546.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-07-01,546.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-08-01,546.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-09-01,549.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-10-01,548.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-11-01,547.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
2014-12-01,545.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York
1990-01-01,264.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-02-01,265.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-03-01,266.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-04-01,262.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-05-01,261.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-06-01,262.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-07-01,257.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-08-01,263.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-09-01,258.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-10-01,256.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-11-01,253.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1990-12-01,256.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-01-01,253.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-02-01,252.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-03-01,252.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-04-01,252.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-05-01,251.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-06-01,250.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-07-01,250.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-08-01,250.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-09-01,249.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-10-01,249.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-11-01,247.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1991-12-01,247.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-01-01,239.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-02-01,241.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-03-01,242.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
1992-04-01,240.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles
