date,All Employees: Retail Trade: Department Stores,state,msa,city,title,id,frequency,seasonal_adjustment
1998-11-01,85.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1998-12-01,84.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-01-01,83,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-02-01,82,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-03-01,82.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-04-01,81.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-05-01,78,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-06-01,78.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-07-01,79.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-08-01,80.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-09-01,80.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-10-01,79.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-11-01,81.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
1999-12-01,80.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-01-01,83.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-02-01,83.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-03-01,82.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-04-01,84.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-05-01,84.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-06-01,83.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-07-01,84,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-08-01,83.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-09-01,80.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-10-01,80.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-11-01,80.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2000-12-01,81.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-01-01,79.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-02-01,76.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-03-01,76.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-04-01,75.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-05-01,76.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-06-01,76.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-07-01,75.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-08-01,74.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-09-01,75.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-10-01,75.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-11-01,74.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2001-12-01,74.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-01-01,73.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-02-01,75.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-03-01,75.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-04-01,76.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-05-01,76.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-06-01,76.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-07-01,76.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-08-01,75.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-09-01,75.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-10-01,75.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-11-01,75.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2002-12-01,77.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-01-01,74.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-02-01,77.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-03-01,77.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-04-01,77.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-05-01,76.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-06-01,76.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-07-01,75.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-08-01,76.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-09-01,77,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-10-01,78.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-11-01,76.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2003-12-01,75.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-01-01,74,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-02-01,76.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-03-01,76.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-04-01,77.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-05-01,78.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-06-01,78.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-07-01,80,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-08-01,81.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-09-01,81.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-10-01,81.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-11-01,81.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2004-12-01,82,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-01-01,82.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-02-01,82.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-03-01,82.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-04-01,81.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-05-01,82.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-06-01,81.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-07-01,82.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-08-01,83.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-09-01,82.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-10-01,81.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-11-01,81.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2005-12-01,81.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-01-01,83.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-02-01,82.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-03-01,83.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-04-01,84.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-05-01,84.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-06-01,84.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-07-01,84.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-08-01,84.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-09-01,84.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-10-01,88.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-11-01,86.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2006-12-01,86.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2007-01-01,85.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2007-02-01,84.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2007-03-01,84.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2007-04-01,85,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2007-05-01,85.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2007-06-01,85.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2007-07-01,85.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2007-08-01,84.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
2007-09-01,84.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: Department Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245210001SA,Monthly,Seasonally Adjusted
