date,Average Weekly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2021-01-01,972.8507567796181,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2021-02-01,969.598140558884,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2021-03-01,974.5438966037559,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2021-04-01,982.8525556783369,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2021-05-01,1005.00300219349,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2021-06-01,993.042545511281,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2021-07-01,985.837433323995,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2021-08-01,995.87391304722,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2021-09-01,989.5342761388341,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2021-10-01,995.132705796908,OH,"Cincinnati, OH-KY-IN",Cincinnati,"Average Weekly Earnings of All Employees: Total Private in Cincinnati, OH-KY-IN (MSA)",SMU39171400500000011SA,Monthly,Seasonally Adjusted
2007-01-01,853.171745686548,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-02-01,843.2089309539931,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-03-01,814.619751361427,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-04-01,860.1992885394591,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-05-01,842.536584495373,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-06-01,845.302537294375,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-07-01,838.746951740783,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-08-01,827.052877061093,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-09-01,835.3231996046339,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-10-01,820.222479112143,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-11-01,811.6872950653591,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2007-12-01,819.894862427782,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-01-01,811.0585435918581,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-02-01,823.84341384017,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-03-01,821.344692810751,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-04-01,814.000533867066,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-05-01,807.2124153262621,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-06-01,836.1524124295211,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-07-01,807.7080806797329,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-08-01,803.5491287243159,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-09-01,799.4675256194639,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-10-01,808.561751351106,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-11-01,828.416614573512,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2008-12-01,816.808263196414,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-01-01,816.109563956545,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-02-01,826.582350909507,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-03-01,827.372593982241,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-04-01,827.849199789148,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-05-01,830.1296829905541,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-06-01,828.8108564761051,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-07-01,832.632837098913,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-08-01,841.1139699371801,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-09-01,832.2170409293111,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-10-01,832.286278684664,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-11-01,841.8724685816029,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2009-12-01,831.024765308022,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-01-01,831.0823671497459,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-02-01,817.885146480381,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-03-01,827.352163928596,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-04-01,836.447614575215,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-05-01,844.612792861625,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-06-01,841.2342174603169,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-07-01,844.7788305390441,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-08-01,875.9859041916229,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-09-01,849.822195312135,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-10-01,854.699442421167,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-11-01,844.0126779835949,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2010-12-01,860.336923687404,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-01-01,885.4391098813651,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-02-01,863.250096321048,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-03-01,866.755292386322,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-04-01,860.56350211192,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-05-01,882.1515256912841,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-06-01,872.567640025838,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-07-01,874.029004841554,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-08-01,886.517660983849,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-09-01,883.3498205598089,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-10-01,919.304661517084,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-11-01,893.7098151536039,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2011-12-01,885.203907174924,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-01-01,925.984765943678,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-02-01,885.3012946275211,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-03-01,863.8458927295841,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-04-01,896.877981160336,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-05-01,867.2310924127431,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-06-01,871.1508519645399,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-07-01,891.2671078063181,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-08-01,870.3241948246159,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-09-01,885.680247219116,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-10-01,878.4294912570771,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-11-01,878.701475641156,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2012-12-01,910.608719267074,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2013-01-01,889.9628207698061,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2013-02-01,890.211101758344,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2013-03-01,890.058415622853,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2013-04-01,904.06584106639,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2013-05-01,905.1060197168699,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2013-06-01,922.3679349455659,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2013-07-01,918.7817779160921,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
2013-08-01,914.467384051216,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Average Weekly Earnings of All Employees: Total Private in Dallas-Fort Worth-Arlington, TX (MSA)",SMU48191000500000011SA,Monthly,Seasonally Adjusted
