date,New Private Housing Units Authorized by Building Permits,state,msa,city,title,id,frequency,seasonal_adjustment
1997-12-01,241.329842724942,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-01-01,213.819479590779,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-02-01,224.468779842458,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-03-01,258.433944971996,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-04-01,263.518792379829,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-05-01,245.264649970836,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-06-01,267.098118060486,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-07-01,287.903948910222,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-08-01,271.148498519874,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-09-01,314.833552104074,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-10-01,300.231815471483,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-11-01,317.737332679355,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1998-12-01,338.812137233621,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-01-01,314.412614199238,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-02-01,353.994981583864,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-03-01,344.187048639393,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-04-01,311.593463242779,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-05-01,299.71917220755,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-06-01,322.646146980029,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-07-01,396.965488793266,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-08-01,311.433917746973,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-09-01,691.974170547957,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-10-01,254.867346179696,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-11-01,271.67672291676604,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
1999-12-01,303.519519597653,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-01-01,289.086044638259,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-02-01,263.355138727958,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-03-01,315.436910715498,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-04-01,276.743727464743,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-05-01,325.704882324252,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-06-01,325.087622477411,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-07-01,260.601714526438,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-08-01,320.645217822393,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-09-01,274.229134947938,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-10-01,328.283119001084,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-11-01,338.771937420357,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2000-12-01,284.677063254836,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-01-01,377.970806081589,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-02-01,337.802333390291,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-03-01,267.96028262264,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-04-01,396.66024087337996,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-05-01,298.079994563194,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-06-01,280.791829785376,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-07-01,306.15931496760396,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-08-01,325.84473400447797,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-09-01,275.276005375638,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-10-01,333.74790555985,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-11-01,375.099472710726,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2001-12-01,251.062051579338,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-01-01,351.25948602442,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-02-01,353.718155449709,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-03-01,363.187943677245,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-04-01,422.404768816244,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-05-01,337.901490241902,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-06-01,542.522812843889,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-07-01,392.68367105248296,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-08-01,358.14421462731497,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-09-01,401.52766893086,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-10-01,393.44591692292704,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-11-01,354.56530483489996,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2002-12-01,360.36978493329497,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2003-01-01,425.946262305619,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2003-02-01,445.894655900397,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2003-03-01,386.223552013209,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2003-04-01,412.907442407216,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2003-05-01,481.558942482742,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2003-06-01,442.766057344995,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2003-07-01,490.006828672994,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
2003-08-01,444.71688394469703,SC,"Charleston-North Charleston, SC",Charleston,"New Private Housing Units Authorized by Building Permits: 1-Unit Structures for Charleston-North Charleston, SC (MSA)",CHAR745BP1FHSA,Monthly,Seasonally Adjusted
