date,Housing Inventory: Median Listing Price per Square Feet Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2017-07-01,-1.91,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2017-08-01,-0.97,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2017-09-01,-1.09,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2017-10-01,3.75,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2017-11-01,-0.21,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2017-12-01,-1.15,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-01-01,0.41,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-02-01,1.98,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-03-01,-0.06,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-04-01,0.72,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-05-01,-0.14,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-06-01,2.96,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-07-01,2.36,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-08-01,0.3,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-09-01,0.47,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-10-01,1.22,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-11-01,0.98,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2018-12-01,-1.56,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-01-01,0.7,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-02-01,0.12,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-03-01,-1.26,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-04-01,-1.26,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-05-01,0.23,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-06-01,1.18,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-07-01,-0.38,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-08-01,1.84,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-09-01,2.09,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-10-01,-2.41,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-11-01,-0.91,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2019-12-01,-0.17,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-01-01,0.53,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-02-01,0.61,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-03-01,2.67,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-04-01,2.67,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-05-01,1.59,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-06-01,-2.75,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-07-01,3.33,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-08-01,7.22,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-09-01,4.17,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-10-01,-0.04,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-11-01,3.7,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2020-12-01,1.06,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-01-01,1.77,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-02-01,4.95,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-03-01,-0.69,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-04-01,3.96,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-05-01,-1.95,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-06-01,-0.15,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-07-01,2.29,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-08-01,-1.39,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-09-01,0.63,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-10-01,1.28,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2021-11-01,-0.1,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Pueblo, CO (CBSA)",MEDLISPRIPERSQUFEEMM39380,Monthly,Not Seasonally Adjusted
2017-07-01,0.15,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2017-08-01,-0.28,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2017-09-01,0.7,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2017-10-01,0.29,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2017-11-01,0.81,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2017-12-01,0.04,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-01-01,1.64,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-02-01,0.73,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-03-01,0.46,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-04-01,0.01,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-05-01,1.09,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-06-01,1.09,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-07-01,-0.63,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-08-01,-0.33,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-09-01,0.31,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-10-01,1.54,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-11-01,0.62,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2018-12-01,0.99,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-01-01,0.38,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-02-01,-0.97,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-03-01,-0.62,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-04-01,-0.73,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-05-01,-0.32,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-06-01,0.4,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-07-01,0.79,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-08-01,0.03,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-09-01,-0.1,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-10-01,0.39,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-11-01,1.05,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2019-12-01,0.51,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-01-01,-0.46,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-02-01,0.1,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-03-01,-1.16,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-04-01,-0.56,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-05-01,0.69,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-06-01,1.46,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-07-01,0.25,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-08-01,-0.03,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-09-01,-0.21,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-10-01,0.18,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-11-01,-0.07,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2020-12-01,3.13,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-01-01,1.21,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-02-01,2.22,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-03-01,4.33,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-04-01,5.38,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-05-01,1.79,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-06-01,4.36,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-07-01,3.91,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-08-01,3.19,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-09-01,0.62,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-10-01,0.28,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2021-11-01,5.26,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Punta Gorda, FL (CBSA)",MEDLISPRIPERSQUFEEMM39460,Monthly,Not Seasonally Adjusted
2017-07-01,2.39,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2017-08-01,1.21,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2017-09-01,-0.31,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2017-10-01,-0.96,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2017-11-01,-0.09,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2017-12-01,-0.31,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2018-01-01,-0.31,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2018-02-01,1.79,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2018-03-01,3.0,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2018-04-01,1.63,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2018-05-01,0.68,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
2018-06-01,-0.02,IL,"Rockford, IL",Rockford,"Housing Inventory: Median Listing Price per Square Feet Month-Over-Month in Rockford, IL (CBSA)",MEDLISPRIPERSQUFEEMM40420,Monthly,Not Seasonally Adjusted
