date,Housing Inventory: Price Reduced Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2017-10-01,20.31,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2017-11-01,16.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2017-12-01,20.67,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-01-01,9.64,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-02-01,-3.44,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-03-01,-3.17,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-04-01,5.09,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-05-01,-1.96,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-06-01,-3.06,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-07-01,-1.17,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-08-01,5.96,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-09-01,-40.63,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-10-01,-6.14,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-11-01,11.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2018-12-01,-0.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-01-01,2.28,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-02-01,1.48,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-03-01,-1.09,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-04-01,-8.96,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-05-01,19.75,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-06-01,9.47,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-07-01,9.98,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-08-01,7.73,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-09-01,69.17,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-10-01,11.72,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-11-01,8.71,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2019-12-01,-1.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-01-01,11.46,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-02-01,2.92,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-03-01,-7.44,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-04-01,-45.48,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-05-01,-32.36,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-06-01,-27.72,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-07-01,-30.45,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-08-01,-34.57,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-09-01,-38.22,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-10-01,-34.63,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-11-01,-41.99,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2020-12-01,-29.27,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-01-01,-57.71,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-02-01,-65.34,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-03-01,-71.13,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-04-01,-60.98,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-05-01,-73.46,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-06-01,-78.22,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-07-01,-63.66,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-08-01,-50.17,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-09-01,-47.84,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-10-01,-48.51,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2021-11-01,-55.65,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Price Reduced Count Year-Over-Year in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PRIREDCOUYY34820,Monthly,Not Seasonally Adjusted
2017-07-01,8.7,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2017-08-01,-28.95,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2017-09-01,-10.71,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2017-10-01,-48.15,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2017-11-01,5.26,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2017-12-01,42.86,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-01-01,-18.18,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-02-01,-26.67,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-03-01,-29.41,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-04-01,17.65,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-05-01,-33.33,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-06-01,-13.33,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-07-01,24.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-08-01,40.74,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-09-01,56.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-10-01,185.71,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-11-01,20.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2018-12-01,70.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-01-01,122.22,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-02-01,63.64,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-03-01,83.33,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-04-01,35.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-05-01,72.22,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-06-01,15.38,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-07-01,6.45,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-08-01,-28.95,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-09-01,-17.95,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-10-01,-22.5,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-11-01,12.5,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2019-12-01,-35.29,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-01-01,-45.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-02-01,-33.33,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-03-01,-27.27,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-04-01,-62.96,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-05-01,-25.81,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-06-01,-16.67,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-07-01,-27.27,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-08-01,-37.04,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-09-01,-50.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-10-01,-61.29,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-11-01,-51.85,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2020-12-01,-9.09,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-01-01,-36.36,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-02-01,-33.33,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-03-01,-37.5,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-04-01,-10.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-05-01,-47.83,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-06-01,-28.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-07-01,-33.33,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-08-01,-5.88,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-09-01,0.0,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-10-01,41.67,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2021-11-01,-61.54,CA,"Napa, CA",Napa,"Housing Inventory: Price Reduced Count Year-Over-Year in Napa, CA (CBSA)",PRIREDCOUYY34900,Monthly,Not Seasonally Adjusted
2017-07-01,-0.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Reduced Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIREDCOUYY35620,Monthly,Not Seasonally Adjusted
2017-08-01,7.31,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Reduced Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIREDCOUYY35620,Monthly,Not Seasonally Adjusted
2017-09-01,-4.35,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Reduced Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIREDCOUYY35620,Monthly,Not Seasonally Adjusted
2017-10-01,7.65,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Reduced Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIREDCOUYY35620,Monthly,Not Seasonally Adjusted
2017-11-01,-0.17,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Reduced Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIREDCOUYY35620,Monthly,Not Seasonally Adjusted
2017-12-01,1.75,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"Housing Inventory: Price Reduced Count Year-Over-Year in New York-Newark-Jersey City, NY-NJ-PA (CBSA)",PRIREDCOUYY35620,Monthly,Not Seasonally Adjusted
