date,Average Weekly Hours of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2012-09-01,33.7480277179396,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2012-10-01,33.7220337370142,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2012-11-01,33.7267422038397,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2012-12-01,34.5440433374836,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-01-01,33.4123795834857,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-02-01,33.6885119796983,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-03-01,33.7465995396814,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-04-01,33.6642996554299,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-05-01,33.7882221411817,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-06-01,33.944580181991,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-07-01,33.5588816787914,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-08-01,33.844492995336296,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-09-01,34.0834170977557,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-10-01,33.510371578119305,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-11-01,33.5448986156068,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2013-12-01,34.003700645082105,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-01-01,33.4579591594941,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-02-01,33.9278558548818,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-03-01,34.0093392022212,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-04-01,33.8378789347049,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-05-01,33.7077991710948,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-06-01,33.96618897631,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-07-01,33.7875883612826,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-08-01,33.4432105925374,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-09-01,33.6359049211612,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-10-01,34.1093423029069,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-11-01,33.7298495205239,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2014-12-01,33.2361304981714,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-01-01,33.3017569853005,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-02-01,33.7393384744058,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-03-01,33.938062074314196,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-04-01,32.9072474659335,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-05-01,33.6497202518682,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-06-01,33.5877795282453,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-07-01,33.5804124215853,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-08-01,33.8455898198667,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-09-01,33.485302765792305,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-10-01,33.6603896408554,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-11-01,34.066801300436204,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2015-12-01,33.7178408546596,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-01-01,33.784753940219105,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-02-01,33.7279479709344,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-03-01,34.3217226182063,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-04-01,34.1526273370095,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-05-01,34.801506833172496,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-06-01,34.2332691268242,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-07-01,34.1955754714781,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-08-01,34.3280388845733,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-09-01,33.6945784696661,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-10-01,34.4768055242537,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-11-01,34.184493083166,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2016-12-01,34.17589663522,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-01-01,34.5266751046008,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-02-01,34.1439140326548,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-03-01,33.8055985415778,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-04-01,34.0986501390232,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-05-01,33.8578917578113,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-06-01,33.7922599345412,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-07-01,34.212613453056896,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-08-01,34.1415130140713,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-09-01,34.1805333454169,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-10-01,34.540568151043,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-11-01,33.8664992383049,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2017-12-01,34.1265916850157,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-01-01,34.2408523907318,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-02-01,34.2613063537265,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-03-01,33.895972710162,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-04-01,34.2568437711106,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-05-01,34.0939167722974,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-06-01,34.4339172990723,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-07-01,34.5638791961861,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-08-01,34.15833705380339,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-09-01,34.8530111412777,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-10-01,33.713485711413604,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-11-01,33.8384105052791,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2018-12-01,34.3909282371296,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-01-01,33.8579654197858,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-02-01,34.0765602492684,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-03-01,34.2665491065837,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-04-01,34.0313277464185,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-05-01,34.014653666392896,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-06-01,34.7328341276688,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-07-01,33.544765358972896,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-08-01,34.016154221358796,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-09-01,34.1337065428986,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-10-01,33.6690566173806,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-11-01,33.981052545651806,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2019-12-01,33.785192552731,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-01-01,33.201200975807,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-02-01,34.2972133682483,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-03-01,34.393083773913396,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-04-01,32.533180259239,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-05-01,33.0019380264747,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-06-01,32.8221271300698,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-07-01,33.0673412458486,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-08-01,34.1615558668249,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-09-01,32.936062815715104,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-10-01,33.193682819952805,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-11-01,33.721490182185505,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2020-12-01,33.207376223642,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-01-01,33.3617498584967,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-02-01,33.3123564668061,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-03-01,33.4799149456398,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-04-01,33.7286350701014,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-05-01,34.0760384365923,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-06-01,34.0041785009281,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-07-01,34.194182153944396,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-08-01,33.9985712871519,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-09-01,33.8644866428532,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2021-10-01,34.186685656389606,UT,"Ogden-Clearfield, UT",Ogden,"Average Weekly Hours of All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000002SA,Monthly,Seasonally Adjusted
2007-01-01,35.1559153257054,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-02-01,34.544698639904105,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-03-01,34.772331718439304,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-04-01,34.9390432645344,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-05-01,33.9366568440148,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-06-01,34.5613303200371,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-07-01,34.755132114927804,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-08-01,34.5968986209771,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-09-01,34.565551597382495,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-10-01,34.732752894889,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-11-01,34.667338366330696,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2007-12-01,34.9731599443461,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-01-01,35.2828180115274,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-02-01,34.4492659134686,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-03-01,34.2308853295155,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-04-01,33.641253451777,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-05-01,33.926444151675604,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-06-01,34.2864400235141,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-07-01,33.855263806123396,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-08-01,33.7790529232788,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-09-01,33.9686317996816,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-10-01,33.8444850098068,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
2008-11-01,33.780481917919104,CO,"Pueblo, CO",Pueblo,"Average Weekly Hours of All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000002SA,Monthly,Seasonally Adjusted
