date,All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2020-07-01,210.91428204815202,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2020-08-01,212.44784046643503,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2020-09-01,213.78486320821202,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2020-10-01,215.24072846486,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2020-11-01,216.588755587868,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2020-12-01,218.03401443792197,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-01-01,218.96125958345797,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-02-01,221.608889812372,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-03-01,222.674448907617,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-04-01,221.931274051809,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-05-01,223.181389842188,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-06-01,223.80778699216702,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-07-01,224.689705586986,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-08-01,222.78641511535702,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-09-01,222.319868943042,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
2021-10-01,222.513173937632,UT,"Ogden-Clearfield, UT",Ogden,"All Employees: Total Private in Ogden-Clearfield, UT (MSA)",SMU49362600500000001SA,Monthly,Seasonally Adjusted
1990-01-01,31.8911630403238,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-02-01,31.933349525401102,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-03-01,32.1642365924856,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-04-01,32.5870695495788,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-05-01,32.8142292927495,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-06-01,32.9639154566372,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-07-01,33.3155649546755,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-08-01,33.378772224813396,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-09-01,33.5204541657505,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-10-01,33.417579055865005,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-11-01,33.4144779594945,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1990-12-01,33.2083477132952,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-01-01,32.9140430389897,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-02-01,32.8567191310928,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-03-01,32.6653249840232,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-04-01,32.7773453237815,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-05-01,32.700283016476305,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-06-01,32.7508009695618,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-07-01,32.5392701197929,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-08-01,32.8034583432084,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-09-01,32.8470082081841,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-10-01,32.9343435270579,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-11-01,33.2332598474109,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1991-12-01,33.3167882033165,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-01-01,33.3226350997547,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-02-01,33.5605311593463,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-03-01,33.664868005108296,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-04-01,33.4637341844357,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-05-01,33.5717772292099,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-06-01,33.2096211903835,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-07-01,33.741985029519,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-08-01,33.4045990417507,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-09-01,34.172748968320796,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-10-01,33.8651424858627,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-11-01,33.6581135494036,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1992-12-01,33.9297370900372,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-01-01,34.1361778589085,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-02-01,34.14776290991,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-03-01,34.33820999049,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-04-01,33.9485701476968,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-05-01,34.417522810293,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-06-01,34.5502934520502,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-07-01,34.7465726871379,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-08-01,35.0010371625243,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-09-01,35.2154137934205,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-10-01,35.6161138574678,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-11-01,35.3840161875436,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1993-12-01,35.6438867849915,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-01-01,35.9649985251506,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-02-01,36.1564248276754,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-03-01,36.4376797020583,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-04-01,36.835461035922705,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-05-01,36.948025344299104,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-06-01,37.1702376037114,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-07-01,37.2346070555938,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-08-01,37.2732595581542,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-09-01,37.145768078009,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-10-01,37.9023558526492,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-11-01,38.023723032694996,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1994-12-01,38.166387031275704,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-01-01,37.983205678020205,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-02-01,37.6431247420734,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-03-01,37.923267946234496,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-04-01,38.099424416777296,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-05-01,38.181597869895796,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-06-01,38.3207763753783,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-07-01,38.331674740136705,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-08-01,38.571643131815904,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-09-01,38.3587737868744,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-10-01,38.3967867053136,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-11-01,38.775418870984105,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1995-12-01,38.800562765622395,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-01-01,38.885310380946706,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-02-01,39.02472453983479,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-03-01,39.216016503271206,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-04-01,39.0523732525671,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-05-01,39.433897040627706,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-06-01,39.3716949202164,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-07-01,39.5342802521221,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-08-01,39.658104189823604,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-09-01,39.9548665274954,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-10-01,40.178219047517,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-11-01,40.625453254825004,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1996-12-01,40.8278494002505,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-01-01,41.6391539333245,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-02-01,41.4384631216366,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-03-01,41.5000148879385,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-04-01,41.841654698218605,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-05-01,41.8942297372557,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-06-01,40.8202133811158,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-07-01,42.119174175828206,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-08-01,42.2268700758681,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-09-01,42.2222997118684,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-10-01,42.1292658114473,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-11-01,42.1709589629243,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1997-12-01,42.250053075844704,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-01-01,42.867906813054105,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-02-01,43.1561360395623,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-03-01,43.3819579914209,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-04-01,43.233778846198796,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-05-01,43.1683491285925,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-06-01,43.347009439844896,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-07-01,43.643712595240004,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-08-01,43.600452078786105,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-09-01,43.784465861775104,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-10-01,43.6394568843459,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-11-01,43.5227108371898,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1998-12-01,43.4631692440238,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-01-01,43.27324005191301,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-02-01,43.4704479882568,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-03-01,43.5595914469086,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-04-01,43.7341279373389,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-05-01,43.6450288473623,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-06-01,43.71436065047789,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-07-01,43.585305482965495,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-08-01,43.405652640811006,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-09-01,43.5526561472596,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-10-01,43.9261621139979,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-11-01,43.85438827465429,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
1999-12-01,43.968679283018105,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-01-01,44.101647883632495,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-02-01,43.888778049718,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-03-01,44.067997963488104,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-04-01,43.8426932081381,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-05-01,44.0281475242198,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-06-01,44.171955912593795,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-07-01,44.2079826293019,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-08-01,44.4896677611532,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-09-01,44.4408457319279,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-10-01,44.2915491396866,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-11-01,44.5681005337774,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2000-12-01,44.8678034843787,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-01-01,44.198633930176705,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-02-01,44.3195565876308,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-03-01,44.274563479921795,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-04-01,44.064070439675596,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-05-01,44.014013501462,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-06-01,43.7654372235535,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-07-01,43.409849930628795,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-08-01,43.631288193631605,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-09-01,43.5564390270652,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-10-01,43.561252346458105,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
2001-11-01,43.3558815959799,CO,"Pueblo, CO",Pueblo,"All Employees: Total Private in Pueblo, CO (MSA)",SMU08393800500000001SA,Monthly,Seasonally Adjusted
