date,All Employees: Retail Trade: General Merchandise Stores,state,msa,city,title,id,frequency,seasonal_adjustment
1991-06-01,51.98808236884621,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1991-07-01,52.9254218885313,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1991-08-01,51.3549787785511,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1991-09-01,51.6399318335726,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1991-10-01,50.545254448154495,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1991-11-01,50.823961943433105,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1991-12-01,50.83276697711471,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-01-01,50.6149466297961,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-02-01,50.9422415469851,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-03-01,51.145562558425205,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-04-01,51.9089752603854,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-05-01,51.9139138226785,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-06-01,52.216231884286394,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-07-01,52.00550598303779,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-08-01,52.003425348692396,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-09-01,51.9129995360164,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-10-01,51.5099349216125,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-11-01,51.4499602588824,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1992-12-01,52.0567874456132,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-01-01,52.452964484537404,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-02-01,52.7156970236581,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-03-01,52.2649340022124,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-04-01,52.7941682979934,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-05-01,52.60039035010529,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-06-01,52.0332731257876,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-07-01,52.3958379535708,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-08-01,52.5169462055452,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-09-01,52.518569961221,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-10-01,53.7585716238546,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-11-01,53.237875675172994,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1993-12-01,52.7656882238746,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-01-01,52.368212297128494,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-02-01,52.2176140638389,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-03-01,52.288668924680394,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-04-01,51.891046292860004,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-05-01,52.1932979592766,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-06-01,52.7812509226247,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-07-01,53.15409866933479,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-08-01,53.304200391380796,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-09-01,54.281829456308095,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-10-01,53.9629538612286,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-11-01,54.04498546580051,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1994-12-01,53.840191025241204,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-01-01,54.0408962893685,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-02-01,54.1083944020137,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-03-01,54.694861819570896,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-04-01,55.1078027098938,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-05-01,55.2759529402917,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-06-01,55.5078736287974,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-07-01,54.8491170850962,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-08-01,54.9841129811488,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-09-01,55.1891034298456,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-10-01,55.215443417701906,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-11-01,54.3717178748,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1995-12-01,55.4327073803208,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-01-01,56.1241243907139,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-02-01,55.92494122021849,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-03-01,55.58156916862221,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-04-01,54.9352227249218,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-05-01,55.009832669619506,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-06-01,55.1188833177966,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-07-01,55.23897257520721,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-08-01,55.794930925732004,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-09-01,55.738148128975894,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-10-01,55.8848121732767,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-11-01,56.4781613089132,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1996-12-01,56.23050310307071,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-01-01,56.941013647741,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-02-01,55.86700765096911,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-03-01,56.1653015011693,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-04-01,56.1895253467529,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-05-01,56.2858207175293,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-06-01,56.544867461285804,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-07-01,57.420324394451505,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-08-01,57.16330345119739,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-09-01,56.6793976436104,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-10-01,57.061252696508106,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-11-01,55.9532940868921,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1997-12-01,56.883395522459494,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-01-01,55.83702782066771,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-02-01,57.2599507927657,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-03-01,57.340325173558995,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-04-01,57.893329843185704,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-05-01,58.5568518027721,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-06-01,59.699857611821,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-07-01,58.674321006072205,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-08-01,58.411996186869104,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-09-01,58.801409967853296,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-10-01,58.65634508649429,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
1998-11-01,59.3584798897738,MI,"Detroit-Warren-Dearborn, MI",Detroit,"All Employees: Retail Trade: General Merchandise Stores in Detroit-Warren-Dearborn, MI (MSA)",SMU26198204245200001SA,Monthly,Seasonally Adjusted
