date,All Employees: Local Government,state,msa,city,title,id,frequency,seasonal_adjustment
2011-07-01,541.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2011-08-01,534.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2011-09-01,538.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2011-10-01,540.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2011-11-01,542.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2011-12-01,540.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-01-01,537.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-02-01,538.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-03-01,537.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-04-01,537.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-05-01,536.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-06-01,535.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-07-01,533.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-08-01,531.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-09-01,531.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-10-01,529.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-11-01,528.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2012-12-01,527.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-01-01,526.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-02-01,526.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-03-01,527.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-04-01,525.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-05-01,524.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-06-01,524.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-07-01,525.5,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-08-01,532.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-09-01,528.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-10-01,527.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-11-01,526.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2013-12-01,526.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-01-01,526.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-02-01,526.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-03-01,526.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-04-01,526.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-05-01,527.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-06-01,525.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-07-01,525.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-08-01,529.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-09-01,525.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-10-01,523.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-11-01,521.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
2014-12-01,521.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Local Government in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311009093000001SA,Monthly,Seasonally Adjusted
1990-01-01,3.4,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1991-01-01,3.5,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1992-01-01,3.5,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1993-01-01,3.5,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1994-01-01,3.5,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1995-01-01,3.5,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1996-01-01,3.6,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1997-01-01,3.6,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1998-01-01,3.6,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1999-01-01,3.6,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2000-01-01,3.7,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2001-01-01,3.8,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2002-01-01,3.8,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2003-01-01,3.9,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2004-01-01,4.0,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2005-01-01,4.0,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2006-01-01,4.1,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2007-01-01,4.0,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2008-01-01,4.2,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2009-01-01,4.2,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2010-01-01,4.3,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2011-01-01,4.2,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2012-01-01,4.3,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2013-01-01,4.3,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2014-01-01,4.4,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2015-01-01,4.4,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2016-01-01,4.5,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2017-01-01,4.5,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2018-01-01,4.6,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2019-01-01,4.6,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
2020-01-01,4.4,WV,"Morgantown, WV",Morgantown,"All Employees: Local Government in Morgantown, WV (MSA)",SMU54340609093000001A,Annual,Not Seasonally Adjusted
1990-01-01,6.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1991-01-01,7.4,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1992-01-01,7.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1993-01-01,8.3,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1994-01-01,8.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1995-01-01,9.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1996-01-01,9.4,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1997-01-01,9.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1998-01-01,10.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1999-01-01,10.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2000-01-01,11.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2001-01-01,11.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2002-01-01,11.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2003-01-01,11.9,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2004-01-01,12.4,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2005-01-01,13.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2006-01-01,13.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2007-01-01,14.6,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2008-01-01,15.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2009-01-01,15.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2010-01-01,15.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2011-01-01,15.1,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2012-01-01,15.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2013-01-01,15.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2014-01-01,15.6,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2015-01-01,15.8,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2016-01-01,16.3,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2017-01-01,16.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2018-01-01,17.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2019-01-01,17.3,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
2020-01-01,16.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"All Employees: Local Government in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (MSA)",SMU45348209093000001A,Annual,Not Seasonally Adjusted
1990-01-01,4.6,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
1991-01-01,4.7,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
1992-01-01,4.8,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
1993-01-01,4.8,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
1994-01-01,4.9,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
1995-01-01,4.8,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
1996-01-01,5.0,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
1997-01-01,5.2,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
1998-01-01,5.2,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
1999-01-01,5.4,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2000-01-01,5.6,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2001-01-01,5.8,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2002-01-01,6.0,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2003-01-01,5.9,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2004-01-01,6.0,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2005-01-01,6.2,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2006-01-01,6.1,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2007-01-01,6.3,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2008-01-01,6.7,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2009-01-01,6.6,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2010-01-01,6.4,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2011-01-01,6.3,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2012-01-01,6.2,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2013-01-01,6.4,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2014-01-01,6.3,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2015-01-01,6.5,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2016-01-01,6.7,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2017-01-01,6.8,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2018-01-01,6.7,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2019-01-01,6.4,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
2020-01-01,5.9,CA,"Napa, CA",Napa,"All Employees: Local Government in Napa, CA (MSA)",SMU06349009093000001A,Annual,Not Seasonally Adjusted
