date,All Employees: Transportation and Warehousing,state,msa,city,title,id,frequency,seasonal_adjustment
2012-07-01,167.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2012-08-01,166.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2012-09-01,167.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2012-10-01,166.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2012-11-01,166.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2012-12-01,166.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-01-01,167.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-02-01,168.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-03-01,167.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-04-01,167.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-05-01,167.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-06-01,167.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-07-01,169.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-08-01,170.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-09-01,169.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-10-01,170.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-11-01,172.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2013-12-01,170.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-01-01,172.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-02-01,171.8,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-03-01,171.4,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-04-01,172.1,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-05-01,172.9,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-06-01,173.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-07-01,172.3,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-08-01,172.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-09-01,173.7,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-10-01,175.0,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-11-01,175.2,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
2014-12-01,176.6,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,"All Employees: Transportation and Warehousing in Los Angeles-Long Beach-Santa Ana, CA (MSA) (DISCONTINUED)",SMU06311004340008901SA,Monthly,Seasonally Adjusted
1990-01-01,295.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-02-01,294.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-03-01,293.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-04-01,291.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-05-01,291.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-06-01,290.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-07-01,290.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-08-01,290.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-09-01,289.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-10-01,285.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-11-01,285.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1990-12-01,287.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-01-01,280.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-02-01,278.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-03-01,275.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-04-01,278.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-05-01,277.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-06-01,276.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-07-01,276.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-08-01,276.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-09-01,276,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-10-01,275.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-11-01,277.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1991-12-01,272.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-01-01,276.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-02-01,276.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-03-01,275.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-04-01,274.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-05-01,274.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-06-01,275.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-07-01,274.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-08-01,273.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-09-01,274.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-10-01,274.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-11-01,274.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1992-12-01,275.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-01-01,275.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-02-01,276.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-03-01,276.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-04-01,277.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-05-01,277.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-06-01,277.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-07-01,278.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-08-01,278.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-09-01,275.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-10-01,279,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-11-01,279.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1993-12-01,278.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-01-01,277.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-02-01,278.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-03-01,278.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-04-01,279.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-05-01,280.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-06-01,281.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-07-01,282.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-08-01,283.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-09-01,282.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-10-01,283.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-11-01,283.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1994-12-01,284.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-01-01,286.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-02-01,285.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-03-01,285.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-04-01,284.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-05-01,284.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-06-01,283,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-07-01,282.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-08-01,282.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-09-01,282.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-10-01,284.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-11-01,284,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1995-12-01,283.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-01-01,282.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-02-01,283.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-03-01,284.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-04-01,281.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-05-01,282.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-06-01,283.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
1996-07-01,283.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Transportation and Warehousing in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204340008901SA,Monthly,Seasonally Adjusted
