date,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities",state,msa,city,title,id,frequency,seasonal_adjustment
2018-12-01,8.3874462730763,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-01-01,8.85170006901879,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-02-01,8.60934621138512,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-03-01,8.51370456595057,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-04-01,8.459856729647841,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-05-01,8.459624361603419,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-06-01,8.32794609187675,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-07-01,8.19147907984536,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-08-01,8.26163065690749,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-09-01,8.24611338924197,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-10-01,8.387797362701269,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-11-01,8.530477982386671,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2019-12-01,8.70083844228064,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-01-01,8.83398127855244,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-02-01,8.60447656856176,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-03-01,8.61691504007424,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-04-01,7.654280402492019,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-05-01,7.57901249745919,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-06-01,8.01231974837594,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-07-01,8.24817504083763,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-08-01,8.33394026670355,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-09-01,8.52254701788001,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-10-01,8.31103365075213,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-11-01,8.18756436848517,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2020-12-01,7.932674359829861,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-01-01,8.4356232183162,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-02-01,8.698961783895099,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-03-01,8.713917720904991,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-04-01,8.828048786606901,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-05-01,8.79195355174914,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-06-01,8.804621981098132,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-07-01,8.82170035308176,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-08-01,8.8247826301581,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-09-01,8.89918936392177,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
2021-10-01,8.92692833559417,IL,"Rockford, IL",Rockford,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Rockford, IL (MSA)",SMU17404204300000001SA,Monthly,Seasonally Adjusted
1990-01-01,4.5837710185062095,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-02-01,4.63830505848196,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-03-01,4.56181056416561,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-04-01,4.56686322929542,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-05-01,4.627506779133309,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-06-01,4.4891229493694,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-07-01,4.47640524879419,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-08-01,4.567888863419809,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-09-01,4.45342971822197,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-10-01,4.35807793031668,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-11-01,4.35177172129406,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1990-12-01,4.34903193436837,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-01-01,4.17583702575914,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-02-01,4.13151972932028,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-03-01,4.15312684877035,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-04-01,4.15589389963035,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-05-01,4.1358795561486295,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-06-01,4.20289710996536,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-07-01,4.17162440624788,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-08-01,4.145398974982919,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-09-01,4.15786310415733,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-10-01,4.1578835313100395,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-11-01,4.1584787266645,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1991-12-01,4.1567271904663,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-01-01,4.27299779375981,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-02-01,4.23119674854154,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-03-01,4.24585802457721,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-04-01,4.24716026272562,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-05-01,4.2419705049769805,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-06-01,4.30958252560128,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-07-01,4.39325953281144,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-08-01,4.25807177271104,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-09-01,4.26186916868922,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-10-01,4.23641475046875,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-11-01,4.25450590682356,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1992-12-01,4.2588147807322,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-01-01,4.46983164695806,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-02-01,4.33306563291483,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-03-01,4.4382612705428794,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-04-01,4.23411945591035,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-05-01,4.245709577047109,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-06-01,4.22068412338725,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-07-01,4.4128148263455,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-08-01,4.26509568317372,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-09-01,4.2716459171298995,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-10-01,4.31139666072603,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-11-01,4.34584262846511,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1993-12-01,4.4567299144376,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-01-01,4.2617024399962,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-02-01,4.33559498038135,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-03-01,4.32750520020186,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-04-01,4.42526871013176,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-05-01,4.44434113575242,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-06-01,4.425115741883,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-07-01,4.4359390218407,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-08-01,4.48436682189747,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-09-01,4.58210420491802,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-10-01,4.4794034428222504,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-11-01,4.4280602908172,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1994-12-01,4.4575688317382305,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-01-01,4.46977919486745,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-02-01,4.44614009338443,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-03-01,4.42495456819415,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-04-01,4.51838628880624,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-05-01,4.33907419385692,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-06-01,4.33055058657381,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-07-01,4.3464812055547,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-08-01,4.37262101948885,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-09-01,4.39150525619407,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-10-01,4.47008656843162,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-11-01,4.41898205305758,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1995-12-01,4.45645004344801,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-01-01,4.17251951493979,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-02-01,4.45325928433454,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-03-01,4.52205632219051,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-04-01,4.5147428791727995,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-05-01,4.5381138663237195,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-06-01,4.52567672555275,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-07-01,4.45330629167421,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-08-01,4.35894150784838,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-09-01,4.40340704037535,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-10-01,4.47097570406048,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-11-01,4.51384602020288,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1996-12-01,4.4615039108012,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-01-01,4.47716619533558,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-02-01,4.45604280675801,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-03-01,4.41752803215939,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-04-01,4.412666396740001,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-05-01,4.44468630821706,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
