date,Housing Inventory: Active Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2020-09-01,460.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2020-10-01,452.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2020-11-01,470.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2020-12-01,450.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-01-01,394.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-02-01,360.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-03-01,373.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-04-01,367.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-05-01,370.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-06-01,399.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-07-01,419.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-08-01,422.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-09-01,437.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-10-01,489.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2021-11-01,496.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Active Listing Count in Lincoln, NE (CBSA)",ACTLISCOU30700,Monthly,Not Seasonally Adjusted
2016-07-01,804.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2016-08-01,819.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2016-09-01,824.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2016-10-01,812.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2016-11-01,743.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2016-12-01,685.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-01-01,629.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-02-01,664.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-03-01,722.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-04-01,776.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-05-01,816.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-06-01,808.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-07-01,825.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-08-01,837.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-09-01,806.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-10-01,790.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-11-01,767.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2017-12-01,674.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-01-01,618.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-02-01,565.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-03-01,517.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-04-01,544.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-05-01,588.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-06-01,611.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-07-01,641.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-08-01,643.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-09-01,663.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-10-01,649.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-11-01,613.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2018-12-01,560.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-01-01,502.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-02-01,498.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-03-01,491.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-04-01,502.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-05-01,550.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-06-01,590.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-07-01,613.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-08-01,636.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-09-01,666.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-10-01,658.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-11-01,610.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2019-12-01,582.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-01-01,498.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-02-01,480.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-03-01,477.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-04-01,476.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-05-01,439.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-06-01,401.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-07-01,385.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-08-01,379.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-09-01,366.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-10-01,365.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-11-01,332.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2020-12-01,303.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-01-01,261.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-02-01,238.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-03-01,209.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-04-01,201.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-05-01,192.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-06-01,203.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-07-01,221.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-08-01,223.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-09-01,238.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-10-01,232.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2021-11-01,221.0,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Active Listing Count in Morgantown, WV (CBSA)",ACTLISCOU34060,Monthly,Not Seasonally Adjusted
2016-07-01,8634.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2016-08-01,8516.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2016-09-01,10852.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2016-10-01,8183.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2016-11-01,8009.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2016-12-01,7765.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-01-01,7624.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-02-01,7898.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-03-01,7983.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-04-01,7947.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-05-01,7860.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-06-01,7717.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-07-01,7542.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-08-01,7355.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-09-01,7324.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-10-01,7325.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-11-01,7249.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2017-12-01,7136.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-01-01,6916.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-02-01,7101.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-03-01,7326.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-04-01,7343.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-05-01,7278.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-06-01,7195.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-07-01,7031.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-08-01,7075.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-09-01,7017.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-10-01,7028.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-11-01,7018.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2018-12-01,6935.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-01-01,6828.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-02-01,7099.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-03-01,7337.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-04-01,7555.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-05-01,7535.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-06-01,7504.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-07-01,7495.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-08-01,7295.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-09-01,7133.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-10-01,7270.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-11-01,7223.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2019-12-01,6993.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2020-01-01,6786.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2020-02-01,6842.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2020-03-01,7001.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2020-04-01,7318.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2020-05-01,7046.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2020-06-01,6316.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
2020-07-01,5934.0,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Active Listing Count in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",ACTLISCOU34820,Monthly,Not Seasonally Adjusted
