date,Housing Inventory: Average Listing Price Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2017-09-01,0.33,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2017-10-01,12.66,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2017-11-01,1.07,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2017-12-01,-0.34,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-01-01,-1.4,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-02-01,1.78,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-03-01,3.02,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-04-01,4.39,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-05-01,1.47,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-06-01,-1.03,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-07-01,1.16,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-08-01,-3.84,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-09-01,-1.86,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-10-01,1.53,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-11-01,0.73,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2018-12-01,-2.26,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-01-01,-0.73,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-02-01,-0.1,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-03-01,3.16,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-04-01,3.42,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-05-01,4.07,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-06-01,-2.36,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-07-01,-1.83,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-08-01,-2.17,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-09-01,-2.8,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-10-01,-4.18,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-11-01,0.27,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2019-12-01,13.05,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-01-01,8.64,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-02-01,9.67,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-03-01,5.93,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-04-01,-1.35,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-05-01,0.03,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-06-01,-1.58,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-07-01,10.09,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-08-01,7.13,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-09-01,-0.12,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-10-01,4.59,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-11-01,1.9,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2020-12-01,2.86,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-01-01,3.41,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-02-01,3.25,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-03-01,-4.54,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-04-01,-0.49,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-05-01,-5.74,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-06-01,-3.85,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-07-01,-10.38,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-08-01,-5.34,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-09-01,0.32,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-10-01,-0.6,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2021-11-01,-4.06,CO,"Pueblo, CO",Pueblo,"Housing Inventory: Average Listing Price Month-Over-Month in Pueblo, CO (CBSA)",AVELISPRIMM39380,Monthly,Not Seasonally Adjusted
2017-07-01,-0.16,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2017-08-01,0.62,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2017-09-01,-0.75,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2017-10-01,-0.04,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2017-11-01,0.89,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2017-12-01,-0.13,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-01-01,0.88,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-02-01,-0.78,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-03-01,0.01,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-04-01,0.12,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-05-01,1.19,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-06-01,1.85,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-07-01,-0.45,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-08-01,-0.96,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-09-01,-1.22,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-10-01,1.83,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-11-01,0.35,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2018-12-01,0.49,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-01-01,1.13,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-02-01,1.18,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-03-01,-1.36,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-04-01,-1.62,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-05-01,-0.14,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-06-01,-0.32,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-07-01,1.02,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-08-01,0.97,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-09-01,0.23,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-10-01,0.09,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-11-01,0.15,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2019-12-01,1.94,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-01-01,-0.73,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-02-01,-0.11,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-03-01,-1.01,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-04-01,-1.9,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-05-01,1.09,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-06-01,1.91,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-07-01,-0.26,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-08-01,1.08,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-09-01,0.16,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-10-01,0.64,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-11-01,2.31,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2020-12-01,2.83,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-01-01,4.89,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-02-01,2.29,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-03-01,2.91,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-04-01,7.59,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-05-01,0.26,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-06-01,2.87,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-07-01,1.53,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-08-01,8.84,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-09-01,0.59,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-10-01,1.19,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2021-11-01,7.36,FL,"Punta Gorda, FL",Punta Gorda,"Housing Inventory: Average Listing Price Month-Over-Month in Punta Gorda, FL (CBSA)",AVELISPRIMM39460,Monthly,Not Seasonally Adjusted
2017-07-01,5.42,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2017-08-01,-1.02,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2017-09-01,-0.5,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2017-10-01,-2.62,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2017-11-01,1.42,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2017-12-01,0.08,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-01-01,-2.51,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-02-01,1.98,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-03-01,3.38,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-04-01,5.47,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-05-01,1.04,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-06-01,2.07,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-07-01,-1.91,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-08-01,0.06,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-09-01,-0.58,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-10-01,-2.67,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-11-01,0.1,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2018-12-01,-3.83,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-01-01,-0.4,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-02-01,0.32,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-03-01,4.26,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-04-01,4.92,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-05-01,1.78,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-06-01,3.36,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-07-01,0.33,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-08-01,-3.65,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-09-01,-1.62,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-10-01,-0.54,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-11-01,-2.2,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2019-12-01,-1.93,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2020-01-01,-1.47,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
2020-02-01,3.33,IL,"Rockford, IL",Rockford,"Housing Inventory: Average Listing Price Month-Over-Month in Rockford, IL (CBSA)",AVELISPRIMM40420,Monthly,Not Seasonally Adjusted
