   state,    year,  income, taxsngl,  taxjnt,  taxfam,   tax65,mtr_wage, mtr_int,mtr_amt , mtr_lcg,mtr_gift, mtr_fed, mtr_ptx,mtr_pt65,abrev 
40,1999,5,5515.9,4479.48,4010.59,5515.9,7.42,7.42,5.3,0,-7.42,0,-7.42,-8.22,ri
40,2000,5,5419.63,4404.37,3946.37,5419.63,7.28,7.28,5.2,0,-7.28,0,-7.28,-8.06,ri
40,2001,5,5300.97,4301.88,3847.03,5300.97,7.14,7.14,7.14,0,-7.14,0,-7.14,-7.9,ri
40,2002,5,5166.44,4181.12,3726.8,5166.44,7,7,7,0,-7,0,-7,-7.75,ri
40,2003,5,5173.59,4189.29,3736.41,5173.59,7,7,5,0,-7,0,-7,-7.75,ri
40,2004,5,5184.93,4203.32,3755.34,5184.93,7,7,5,0,-7,0,-7,-7.75,ri
40,2005,5,5198.37,4217.6,3769.6,5198.37,7,7,5,0,-7,0,-7,-7.75,ri
40,2006,5,5197.71,4216.69,3768.48,5197.71,7,7,5,0,-7,0,-7,-7.75,ri
40,2007,5,5181.08,4198.12,3748.3,5181.08,7,7,5,0,-7,0,-7,-7.75,ri
40,2008,5,5173.36,4188.05,3734.01,5173.36,7,7,5,0,-7,0,-7,-7.75,ri
40,2009,5,5111.59,4115.36,3645.44,5111.59,7,7,5,0,-7,0,-7,-7.75,ri
40,2010,5,5134.36,4142.22,3678.47,5134.36,7,7,7,0,-7,0,-7,-7.75,ri
40,2011,5,3796.42,3331.87,3036.24,3796.42,4.75,4.75,4.75,0,0,0,0,0,ri
40,2012,5,3776.29,3301.48,2998.77,3776.29,4.75,4.75,4.75,0,0,0,0,0,ri
40,2013,5,3766.87,3287.41,2981.38,3766.87,4.75,4.75,4.75,0,0,0,0,0,ri
40,2014,5,3768.26,3288.48,2983.34,3768.26,4.75,4.75,4.75,0,0,0,0,0,ri
40,2015,5,3761.04,3278.97,2972.82,3761.04,4.75,4.75,4.75,0,0,0,0,0,ri
40,2016,5,3772.11,3295.11,2990.15,3772.11,4.75,4.75,4.75,0,0,0,0,0,ri
40,2017,5,3783.63,3312.65,3013.37,3783.63,4.75,4.75,4.75,0,0,0,0,0,ri
40,2018,5,3788.72,3320.1,3020.79,3788.72,4.75,4.75,4.75,0,0,0,0,0,ri
41,1977,1,116.28,72.19,0,76.18,0,0,0,0,0,0,0,-2,sc
41,1978,1,123.38,79.25,0.84,81.14,2,2,1,0,-2,0,-2,-2,sc
41,1979,1,134.12,86.96,14.55,89.73,2,2,1,0,-2,0,-2,-2,sc
41,1980,1,141.58,98.87,27.18,100.89,2,2,1,0,-2,0,-2,-3,sc
41,1981,1,148.98,112.36,39.48,112.06,2,2,1,0,-2,0,-2,-3,sc
41,1982,1,160.73,122.3,48.18,125.42,2,2,1,0,0,0,-2,-3,sc
41,1983,1,164.51,127.04,53.32,130.25,2,2,1,0,0,0,-2,-3,sc
41,1984,1,146.34,88.67,-26.16,112.58,2,2,1,0,0,0,-2,-3,sc
41,1985,1,5.52,0,0,0,0,0,0,0,0,0,0,0,sc
41,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,1987,1,95.24,0,0,60.65,0,0,0,0,0,0,0,0,sc
41,1988,1,79.45,0,0,46.03,0,0,0,0,0,0,0,0,sc
41,1989,1,81.3,0,0,49.14,0,0,0,0,0,0,0,0,sc
41,1990,1,74.13,0,0,43.81,0,0,0,0,0,0,0,0,sc
41,1991,1,64.96,0,0,36.63,0,0,0,0,0,0,0,0,sc
41,1992,1,57.67,0,0,28.34,0,0,0,0,0,0,0,0,sc
41,1993,1,57.36,0,0,28.71,0,0,0,0,0,0,0,0,sc
41,1994,1,55.13,0,0,25.52,0,0,0,0,0,0,0,0,sc
41,1995,1,54.56,0,0,25.55,0,0,0,0,0,0,0,0,sc
41,1996,1,53.57,0,0,23.58,0,0,0,0,0,0,0,0,sc
41,1997,1,49.5,0,0,0,0,0,0,0,0,0,0,0,sc
41,1998,1,47.29,0,0,0,0,0,0,0,0,0,0,0,sc
41,1999,1,47.48,0,0,0,0,0,0,0,0,0,0,0,sc
41,2000,1,47.77,0,0,0,0,0,0,0,0,0,0,0,sc
41,2001,1,45.42,0,0,0,0,0,0,0,0,0,0,0,sc
41,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,sc
41,1977,2,590.4,449.38,309.66,485.52,3.32,3.32,1.66,0,-4,-4,-4,-5,sc
41,1978,2,625.4,472.8,337.18,527.39,3.32,3.32,1.73,0,-4,-4,-4,-5,sc
41,1979,2,669.66,520.1,384.31,573.13,3.36,3.36,1.74,0,-4,-4,-4,-5,sc
41,1980,2,724.38,556.16,423.93,624.77,4.1,4.1,2.14,0,-5,-5,-5,-6,sc
41,1981,2,779.64,617.17,467.13,685.61,4.11,4.11,2.14,0,-5,-5,-5,-6,sc
41,1982,2,861.18,679.43,519.43,761.1,5.04,5.04,2.62,0,0,-6,-6,-7,sc
41,1983,2,889.53,708.99,550.06,793.24,5.1,5.1,2.64,0,0,-5.33,-6,-7,sc
41,1984,2,888.24,692.31,488,794.42,5.16,5.16,2.66,0,0,-4.29,-6,-7,sc
41,1985,2,582.58,287.53,155.47,484.11,3,3,1.2,0,-1.5,0,0,0,sc
41,1986,2,554.14,265.27,136.2,455.56,3,3,1.2,0,-3,0,0,0,sc
41,1987,2,841.79,526,239.98,761.09,4,4,4,0,0,0,0,0,sc
41,1988,2,819.51,440.56,180.16,741.54,4,4,4,0,0,0,0,0,sc
41,1989,2,839.48,453.68,188.1,764.43,4,4,4,0,0,0,0,0,sc
41,1990,2,840.06,451.57,184.62,762.89,4,4,3.44,0,0,0,0,0,sc
41,1991,2,802.27,420.27,163.16,722.93,4,4,2.84,0,0,0,0,0,sc
41,1992,2,791.41,399.61,140.96,709.27,3,3,2.13,0,0,0,0,0,sc
41,1993,2,800.3,400.26,139.82,720.07,3,3,2.13,0,0,0,0,0,sc
41,1994,2,802.58,396.1,131.93,719.66,3,3,2.13,0,0,0,0,0,sc
41,1995,2,809.24,395.7,129.98,728.02,3,3,1.68,0,0,0,0,0,sc
41,1996,2,808.65,394.32,128.34,724.68,3,3,1.68,0,0,0,0,0,sc
41,1997,2,798.73,382.71,117.4,55.97,3,3,1.68,0,0,0,0,0,sc
41,1998,2,791.65,372.63,110.04,56.27,3,3,1.68,0,0,0,0,0,sc
41,1999,2,798.1,374.4,109.38,0,3,3,1.68,0,0,0,0,0,sc
41,2000,2,807.47,380.53,111.82,0,3,3,1.68,0,0,0,0,0,sc
41,2001,2,794.96,370.79,104.16,0,3,3,1.68,0,0,0,0,0,sc
41,2002,2,742.11,301.19,30.85,0,3,3,1.68,0,0,0,0,0,sc
41,2003,2,738.13,301.25,32.47,0,3,3,1.68,0,0,0,0,0,sc
41,2004,2,754.38,231.17,0,0,0,0,0,0,0,0,0,0,sc
41,2005,2,757.77,233.18,0,0,0,0,0,0,0,0,0,0,sc
41,2006,2,758.92,233.87,0,0,0,0,0,0,0,0,0,0,sc
41,2007,2,758.31,228.82,0,0,0,0,0,0,0,0,0,0,sc
41,2008,2,722.74,196.07,0,0,0,0,0,0,0,0,0,0,sc
41,2009,2,698.5,165.68,0,0,0,0,0,0,0,0,0,0,sc
41,2010,2,733.24,202.49,0,0,0,0,0,0,0,0,0,0,sc
41,2011,2,741.55,209.02,0,0,0,0,0,0,0,0,0,0,sc
41,2012,2,738.47,203.18,0,0,0,0,0,0,0,0,0,0,sc
41,2013,2,732.43,195.07,0,0,0,0,0,0,0,0,0,0,sc
41,2014,2,735.58,197.3,0,0,0,0,0,0,0,0,0,0,sc
41,2015,2,736.67,194.99,0,3.44,0,0,0,0,0,0,0,0,sc
41,2016,2,745.02,205.77,0,13.62,0,0,0,0,0,0,0,0,sc
41,2017,2,759.56,220.56,0,25.9,0,0,0,0,0,0,0,0,sc
41,2018,2,690.64,126.86,0,3.99,0,0,0,0,0,0,0,0,sc
41,1977,3,2055.47,1802.56,1508.91,1908.64,7,7,3.5,0,-7,0,-7,-7,sc
41,1978,3,2127.12,1890.77,1616.34,1989.91,7,7,3.5,0,-7,0,-7,-7,sc
41,1979,3,2205.42,1987.16,1733.74,2078.71,7,7,3.5,0,-7,0,-7,-7,sc
41,1980,3,2281.76,2079.69,1847.26,2165.55,7,7,3.5,0,-7,0,-7,-7,sc
41,1981,3,2354.64,2168.51,1955.94,2248.35,7,7,3.5,0,-7,0,-7,-7,sc
41,1982,3,2388.67,2283.53,2083.37,2288.59,7,7,3.5,0,0,0,-7,-7,sc
41,1983,3,2417.5,2318.99,2126.4,2321.21,7,7,3.5,0,0,0,-7,-7,sc
41,1984,3,2416.62,2302.31,2073.17,2322.8,7,7,3.5,0,0,0,-7,-7,sc
41,1985,3,2228.47,1909.08,1674.84,2111.35,7,7,2.8,0,-3.5,0,0,-7,sc
41,1986,3,2225.84,1859.14,1620.73,2106.64,7,7,2.8,0,-7,0,0,-7,sc
41,1987,3,2482.83,2256.05,1847.15,2482.83,7,7,7,0,0,0,0,-7,sc
41,1988,3,2500.22,2158.85,1753.39,2491.54,7,7,7,0,0,0,0,0,sc
41,1989,3,2519.64,2179.24,1779.01,2514.43,7,7,7,0,0,0,0,0,sc
41,1990,3,2524.63,2180.09,1784.59,2512.89,7,7,6.02,0,0,0,0,0,sc
41,1991,3,2491.63,2136.9,1735.52,2472.93,7,7,4.97,0,0,0,0,0,sc
41,1992,3,2492.59,2112.46,1692.63,2459.27,7,7,4.97,0,0,0,0,0,sc
41,1993,3,2503.4,2117.94,1698.95,2470.07,7,7,4.97,0,0,0,0,0,sc
41,1994,3,2508.11,2116.12,1688.38,2469.66,7,7,4.97,0,0,0,0,0,sc
41,1995,3,2517.03,2118.92,1691.43,2478.02,7,7,3.92,0,0,0,0,0,sc
41,1996,3,2519.32,2117.83,1689.61,2474.68,7,7,3.92,0,0,0,0,0,sc
41,1997,3,2516.55,2102.95,1665.43,1516.84,7,7,3.92,0,0,0,0,0,sc
41,1998,3,2514.22,2088.43,1647.45,1516.79,7,7,3.92,0,0,0,0,0,sc
41,1999,3,2519.81,2093.68,1651.33,1257.23,7,7,3.92,0,0,0,0,0,sc
41,2000,3,2529.89,2105.29,1664.91,1291.37,7,7,3.92,0,0,0,0,0,sc
41,2001,3,2521.72,2087.51,1641.58,1307.14,7,7,3.92,0,0,0,0,0,sc
41,2002,3,2475.29,2026.43,1572.1,1269.22,7,7,3.92,0,0,0,0,0,sc
41,2003,3,2468.51,2024.11,1571.23,1289.1,7,7,3.92,0,0,0,0,0,sc
41,2004,3,2483.15,1929.95,1481.96,1333.84,7,7,3.92,0,0,0,0,0,sc
41,2005,3,2486.77,1933.77,1485.77,1370.27,7,7,3.92,0,0,0,0,0,sc
41,2006,3,2488.29,1935.08,1486.86,1405.37,7,7,3.92,0,0,0,0,0,sc
41,2007,3,2492.36,1929.5,1479.68,1430.07,7,7,3.92,0,0,0,0,0,sc
41,2008,3,2472.74,1859.78,1405.74,1412.23,7,7,3.92,0,0,0,0,0,sc
41,2009,3,2448.5,1814.43,1344.52,1392.8,7,7,3.92,0,0,0,0,0,sc
41,2010,3,2476.29,1889.26,1425.5,1441.39,7,7,3.92,0,0,0,0,0,sc
41,2011,3,2483.85,1900.3,1439.75,1467.76,7,7,3.92,0,0,0,0,0,sc
41,2012,3,2483.74,1892.64,1428.2,1483.2,7,7,3.92,0,0,0,0,0,sc
41,2013,3,2481.2,1881.1,1412.06,1490.23,7,7,3.92,0,0,0,0,0,sc
41,2014,3,2484.67,1885.03,1417.61,1506.36,7,7,3.92,0,0,0,0,0,sc
41,2015,3,2486.67,1883.17,1414.43,1516.97,7,7,3.92,0,0,0,0,0,sc
41,2016,3,2490.74,1898.67,1431.96,1541.44,7,7,3.92,0,0,0,0,0,sc
41,2017,3,2501.66,1921.51,1463.5,1573.76,7,7,3.92,0,0,0,0,0,sc
41,2018,3,2440.64,1779,1325.78,1525.37,7,7,3.92,0,0,0,0,0,sc
41,1977,4,3630.47,3377.56,3083.91,3483.64,7,7,3.5,0,-7,0,-7,-7,sc
41,1978,4,3702.12,3465.77,3191.34,3564.91,7,7,3.5,0,-7,0,-7,-7,sc
41,1979,4,3780.42,3562.16,3308.74,3653.71,7,7,3.5,0,-7,0,-7,-7,sc
41,1980,4,3856.76,3654.69,3422.26,3740.55,7,7,3.5,0,-7,0,-7,-7,sc
41,1981,4,3929.64,3743.51,3530.94,3823.35,7,7,3.5,0,-7,0,-7,-7,sc
41,1982,4,3963.67,3776.02,3575.86,3863.59,7,7,3.5,0,-7,0,-7,-7,sc
41,1983,4,3992.5,3811.95,3619.37,3896.21,7,7,3.5,0,-7,0,-7,-7,sc
41,1984,4,3991.62,3795.69,3566.55,3897.8,7,7,3.5,0,-7,0,-7,-7,sc
41,1985,4,3803.47,3539.14,3304.9,3686.35,7,7,2.8,0,-7,0,-7,-7,sc
41,1986,4,3800.84,3537.36,3298.95,3681.64,7,7,2.8,0,-7,0,-7,-7,sc
41,1987,4,4057.83,3853.38,3444.47,4057.83,7,7,7,0,-7,0,-7,-7,sc
41,1988,4,4075.22,3872.49,3467.02,4075.22,7,7,7,0,-7,0,-7,-7,sc
41,1989,4,4094.64,3894.52,3494.29,4094.64,7,7,7,0,-7,0,-7,-7,sc
41,1990,4,4099.63,3901.88,3506.38,4099.63,7,7,6.02,0,-7,0,-7,-7,sc
41,1991,4,4066.63,3865.95,3464.57,4066.63,7,7,4.97,0,-7,0,-7,-7,sc
41,1992,4,4067.59,3857.68,3437.85,4067.59,7,7,4.97,0,-7,0,-7,-7,sc
41,1993,4,4078.4,3867.94,3448.95,4078.4,7,7,4.97,0,0,0,0,-7,sc
41,1994,4,4083.11,3866.12,3438.38,4083.11,7,7,4.97,0,0,0,0,-7,sc
41,1995,4,4092.03,3868.92,3441.43,4092.03,7,7,3.92,0,0,0,0,-7,sc
41,1996,4,4094.32,3867.83,3439.61,4094.32,7,7,3.92,0,0,0,0,-7,sc
41,1997,4,4091.55,3852.95,3415.43,3142.21,7,7,3.92,0,0,0,0,-7,sc
41,1998,4,4089.22,3838.43,3397.45,3150.1,7,7,3.92,0,0,0,0,-7,sc
41,1999,4,4094.81,3843.68,3401.33,2888.39,7,7,3.92,0,0,0,0,-7,sc
41,2000,4,4104.89,3855.29,3414.91,2925.29,7,7,3.92,0,0,0,0,-7,sc
41,2001,4,4096.72,3837.51,3391.58,2943.47,7,7,3.92,0,0,0,0,-7,sc
41,2002,4,4050.29,3776.43,3322.1,2914.47,7,7,3.92,0,0,0,0,-7,sc
41,2003,4,4043.51,3774.11,3321.23,2929.86,7,7,3.92,0,0,0,0,-7,sc
41,2004,4,4058.15,3679.95,3231.96,2974.31,7,7,3.92,0,0,0,0,-7,sc
41,2005,4,4061.77,3683.77,3235.77,3011.77,7,7,3.92,0,0,0,0,-7,sc
41,2006,4,4063.29,3685.08,3236.86,3044.63,7,7,3.92,0,0,0,0,-7,sc
41,2007,4,4067.36,3679.5,3229.68,3075.12,7,7,3.92,0,0,0,0,-7,sc
41,2008,4,4064.21,3609.78,3155.74,3091.27,7,7,3.92,0,0,0,0,-7,sc
41,2009,4,4053.29,3564.43,3094.52,3087.71,7,7,3.92,0,0,0,0,-7,sc
41,2010,4,4051.29,3639.26,3175.5,3098.37,7,7,3.92,0,0,0,0,-7,sc
41,2011,4,4058.85,3650.3,3189.75,3125.3,7,7,3.92,0,0,0,0,-7,sc
41,2012,4,4058.74,3642.64,3178.2,3142.08,7,7,3.92,0,0,0,0,-7,sc
41,2013,4,4056.2,3631.1,3162.06,3154.2,7,7,3.92,0,0,0,0,-7,sc
41,2014,4,4059.67,3635.03,3167.61,3172.16,7,7,3.92,0,0,0,0,-7,sc
41,2015,4,4063.22,3633.17,3164.43,3184.34,7,7,3.92,0,0,0,0,-7,sc
41,2016,4,4065.74,3648.67,3181.96,3201.46,7,7,3.92,0,0,0,0,-7,sc
41,2017,4,4076.66,3671.51,3213.5,3228.49,7,7,3.92,0,0,0,0,-7,sc
41,2018,4,4190.64,3529,3075.78,3275.37,7,7,3.92,0,0,0,0,0,sc
41,1977,5,5205.47,4952.56,4658.91,5058.64,7,7,3.5,0,-7,0,-7,-7,sc
41,1978,5,5277.12,5040.77,4766.35,5139.91,7,7,3.5,0,-7,0,-7,-7,sc
41,1979,5,5355.42,5137.16,4883.74,5228.71,7,7,3.5,0,-7,0,-7,-7,sc
41,1980,5,5431.76,5229.69,4997.26,5315.55,7,7,3.5,0,-7,0,-7,-7,sc
41,1981,5,5504.64,5318.51,5105.94,5398.35,7,7,3.5,0,-7,0,-7,-7,sc
41,1982,5,5538.67,5351.02,5150.86,5438.59,7,7,3.5,0,-7,0,-7,-7,sc
41,1983,5,5567.5,5386.95,5194.37,5471.21,7,7,3.5,0,-7,0,-7,-7,sc
41,1984,5,5566.62,5370.69,5141.55,5472.8,7,7,3.5,0,-7,0,-7,-7,sc
41,1985,5,5378.47,5114.14,4879.9,5261.35,7,7,2.8,0,-7,0,-7,-7,sc
41,1986,5,5375.84,5112.36,4873.95,5256.64,7,7,2.8,0,-7,0,-7,-7,sc
41,1987,5,5632.83,5428.38,5019.47,5632.83,7,7,7,0,-7,0,-7,-7,sc
41,1988,5,5650.22,5447.49,5042.02,5650.22,7,7,7,0,-7,0,-7,-7,sc
41,1989,5,5669.64,5469.52,5069.29,5669.64,7,7,7,0,-7,0,-7,-7,sc
41,1990,5,5674.63,5476.88,5081.38,5674.63,7,7,6.02,0,-7,0,-7,-7,sc
41,1991,5,5641.63,5440.95,5039.57,5641.63,7,7,4.97,0,-7,0,-7,-7,sc
41,1992,5,5642.59,5432.68,5012.85,5642.59,7,7,4.97,0,-7,0,-7,-7,sc
41,1993,5,5653.4,5443.9,5024.91,5653.4,7,7,4.97,0,-7,0,-7,-7,sc
41,1994,5,5658.11,5444.24,5016.5,5658.11,7,7,4.97,0,-7,0,-7,-7,sc
41,1995,5,5667.03,5453.29,5025.79,5667.03,7,7,3.92,0,-7,0,-7,-7,sc
41,1996,5,5669.32,5455.21,5026.98,5669.32,7,7,3.92,0,-7,0,-7,-7,sc
41,1997,5,5666.55,5447.79,5010.27,4717.21,7,7,3.92,0,-7,0,-7,-7,sc
41,1998,5,5664.22,5443.73,5002.75,4725.1,7,7,3.92,0,-7,0,-7,-7,sc
41,1999,5,5669.81,5448.63,5006.28,4463.39,7,7,3.92,0,-7,0,-7,-7,sc
41,2000,5,5679.89,5459.7,5019.32,4500.29,7,7,3.92,0,-7,0,-7,-7,sc
41,2001,5,5671.72,5448.75,5002.83,4518.47,7,7,3.92,0,-7,0,-7,-7,sc
41,2002,5,5625.29,5398.12,4943.8,4489.47,7,7,3.92,0,-7,0,-7,-7,sc
41,2003,5,5618.51,5392.07,4939.19,4504.86,7,7,3.92,0,-7,0,-7,-7,sc
41,2004,5,5633.15,5409.15,4961.17,4549.31,7,7,3.92,0,-7,0,-7,-7,sc
41,2005,5,5636.77,5412.77,4964.77,4586.77,7,7,3.92,0,-7,0,-7,-7,sc
41,2006,5,5638.29,5414.18,4965.97,4619.63,7,7,3.92,0,-7,0,-7,-7,sc
41,2007,5,5642.36,5417.45,4967.64,4650.12,7,7,3.92,0,-7,0,-7,-7,sc
41,2008,5,5639.21,5359.78,4905.74,4666.27,7,7,3.92,0,0,0,0,-7,sc
41,2009,5,5628.29,5314.43,4844.52,4662.71,7,7,3.92,0,0,0,0,-7,sc
41,2010,5,5626.29,5389.26,4925.5,4673.37,7,7,3.92,0,0,0,0,-7,sc
41,2011,5,5633.85,5400.3,4939.75,4700.3,7,7,3.92,0,0,0,0,-7,sc
41,2012,5,5633.74,5392.64,4928.2,4717.08,7,7,3.92,0,0,0,0,-7,sc
41,2013,5,5631.2,5381.1,4912.06,4729.2,7,7,3.92,0,0,0,0,-7,sc
41,2014,5,5634.67,5385.03,4917.61,4747.16,7,7,3.92,0,0,0,0,-7,sc
41,2015,5,5638.22,5383.17,4914.43,4759.34,7,7,3.92,0,0,0,0,-7,sc
41,2016,5,5640.74,5398.67,4931.96,4776.46,7,7,3.92,0,0,0,0,-7,sc
41,2017,5,5651.65,5421.51,4963.5,4803.49,7,7,3.92,0,0,0,0,-7,sc
41,2018,5,5885.74,5279,4825.78,5025.37,7,7,3.92,0,0,0,0,0,sc
42,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1981,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1982,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1977,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1978,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1980,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1981,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1982,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1983,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1984,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1985,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1986,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1987,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1988,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1989,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1990,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1991,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1992,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1993,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1994,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1996,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1997,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1998,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2001,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2002,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2003,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2004,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2005,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2006,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2007,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2008,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2010,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2013,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2014,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2015,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,2018,2,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1977,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1978,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1979,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1980,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1981,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1982,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1983,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1984,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1985,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1986,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
42,1987,3,0,0,0,0,0,0,0,0,0,0,0,0,sd
