date,All Employees: Manufacturing,state,msa,city,title,id,frequency,seasonal_adjustment
2004-07-01,31.516340051410104,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2004-08-01,31.370895698646198,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2004-09-01,31.3109094230794,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2004-10-01,31.303409004248,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2004-11-01,31.3563367639996,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2004-12-01,31.418786621490604,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-01-01,31.391605668761397,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-02-01,31.291206758021804,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-03-01,31.4032058951272,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-04-01,31.461114712687202,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-05-01,31.568399758909898,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-06-01,31.6096111855242,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-07-01,31.566745373204004,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-08-01,31.5016454104143,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-09-01,31.5211498649507,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-10-01,31.7156366402312,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-11-01,31.7635516774121,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2005-12-01,31.827135699224,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-01-01,32.0679704584468,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-02-01,32.197304453293,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-03-01,32.192170688907396,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-04-01,32.5452868596865,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-05-01,32.2715916199878,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-06-01,32.273443755292,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-07-01,32.332326011005,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-08-01,32.307497037926105,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-09-01,32.3164900744612,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-10-01,32.203328962387296,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-11-01,32.1570576170777,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2006-12-01,32.0320797391868,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-01-01,31.7522915307242,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-02-01,31.797595890440196,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-03-01,31.9027158870705,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-04-01,31.7226204059412,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-05-01,31.7800975951071,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-06-01,31.7474202066595,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-07-01,31.622454074138798,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-08-01,31.393215762665,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-09-01,31.303161477478398,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-10-01,31.1809948864548,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-11-01,31.1572452049582,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2007-12-01,30.928430740337,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-01-01,31.1436256968242,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-02-01,31.2001667264574,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-03-01,31.2128037584223,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-04-01,31.307791340736603,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-05-01,31.0730360064051,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-06-01,31.0066576156383,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-07-01,31.0207578729909,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-08-01,30.977419626123098,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-09-01,30.798859491132998,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-10-01,30.566795278410698,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-11-01,30.2741657320894,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2008-12-01,30.128087711045104,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-01-01,29.546310492750102,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-02-01,28.9971646268117,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-03-01,28.310290294295395,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-04-01,27.676147974872,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-05-01,27.258513468491397,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-06-01,27.3280101970651,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-07-01,27.425508704461798,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-08-01,27.4730765428688,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-09-01,27.5105639005493,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-10-01,27.572225710261304,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-11-01,27.608978941511197,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2009-12-01,27.535873098829498,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-01-01,27.4477771852734,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-02-01,27.5843444401253,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-03-01,27.7953955849407,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-04-01,27.9492814910734,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-05-01,27.9273352629394,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-06-01,27.807398013406402,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-07-01,27.829034051983598,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-08-01,27.883400612244703,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-09-01,27.942645003618,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-10-01,27.991897655906,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-11-01,28.0508132421513,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2010-12-01,28.2624465106109,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-01-01,28.357988888875603,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-02-01,28.4667325600209,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-03-01,28.555458242915,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-04-01,28.7129626917548,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-05-01,28.998022281694897,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-06-01,29.2625173878131,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-07-01,29.026453212899998,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-08-01,29.1086067229725,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-09-01,29.078904613618803,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-10-01,29.225963814112898,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-11-01,29.1912866137143,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2011-12-01,29.5979243878878,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-01-01,29.5662040638001,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-02-01,29.3388163227456,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-03-01,29.6118203588924,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-04-01,29.588210745592605,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-05-01,29.571329370444303,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-06-01,29.805549145919798,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-07-01,29.927383256216,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-08-01,29.6393481745435,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-09-01,29.713566404285103,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-10-01,29.6609943799219,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-11-01,29.7207142403579,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2012-12-01,29.727830911722805,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-01-01,29.770921261813,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-02-01,29.9155867107222,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-03-01,29.864056963571898,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-04-01,29.8617045518254,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-05-01,29.869233421104102,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-06-01,29.8641410015308,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-07-01,29.8306132511249,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-08-01,29.870618468439304,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-09-01,29.8356787230176,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-10-01,29.887874813453102,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-11-01,29.930132808916397,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2013-12-01,29.848311263172103,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-01-01,29.8718627837921,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-02-01,29.8802747151368,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-03-01,30.039794343351197,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-04-01,30.0467868899967,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-05-01,30.0714640701856,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-06-01,30.146699516863197,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-07-01,30.3506964339647,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-08-01,30.289624918538,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-09-01,30.345320915482002,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-10-01,30.40431335485,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-11-01,30.4199861986443,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2014-12-01,30.4518657521154,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-01-01,30.574527928757,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-02-01,30.6624237892707,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-03-01,30.618679862070497,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-04-01,30.7364915896822,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-05-01,30.7786084781709,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-06-01,30.845385442564,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-07-01,30.771566577107603,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-08-01,30.801408393362603,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-09-01,30.8521537184077,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-10-01,30.710351603034,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-11-01,30.811015012787298,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2015-12-01,30.8459659385423,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-01-01,30.876424892955104,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-02-01,30.646580391809,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-03-01,30.709843611159897,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-04-01,30.4260462165352,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-05-01,30.4791842521204,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-06-01,30.446950413963197,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-07-01,30.4993393881671,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-08-01,30.506478850510604,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-09-01,30.564883858945603,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-10-01,30.8105171140313,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-11-01,30.7029580404777,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2016-12-01,30.7338979776263,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-01-01,30.7785091877181,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-02-01,30.942502904123103,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-03-01,30.895732738145103,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-04-01,31.017747247375603,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-05-01,31.078839149535604,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-06-01,31.048606770802397,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-07-01,31.0153686112616,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-08-01,31.1138245710708,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-09-01,31.179598232516998,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-10-01,31.112100418712,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-11-01,31.2008817943743,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2017-12-01,31.2224579439802,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-01-01,31.283986061723198,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-02-01,31.239666169352102,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-03-01,31.2792982213199,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-04-01,31.304871892351603,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-05-01,31.476486661041303,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-06-01,31.6505812632012,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-07-01,31.728293414172303,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-08-01,31.8216361886962,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-09-01,31.7939789615286,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-10-01,31.9154118848711,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-11-01,31.8972065148536,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2018-12-01,32.0130734009622,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2019-01-01,32.0868221732066,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2019-02-01,32.1459235814307,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2019-03-01,32.2597298096461,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2019-04-01,32.2978332986575,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
2019-05-01,32.1741675208053,PA,"Reading, PA",Reading,"All Employees: Manufacturing in Reading, PA (MSA)",READ742MFG,Monthly,Seasonally Adjusted
