date,All Employees: Government: Federal Government,state,msa,city,title,id,frequency,seasonal_adjustment
1995-08-01,67.71501634751199,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1995-09-01,67.5044127533838,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1995-10-01,67.43441191567389,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1995-11-01,66.9326212607354,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1995-12-01,66.7006489204883,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-01-01,67.36408199787029,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-02-01,67.2310342622104,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-03-01,67.0879391311747,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-04-01,67.0961692291381,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-05-01,66.6064769293855,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-06-01,66.5313598296502,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-07-01,65.8805350246535,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-08-01,65.6311779102104,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-09-01,64.9013235733876,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-10-01,64.52410013624561,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-11-01,64.5223418898116,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1996-12-01,64.09318066013999,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-01-01,63.4421526693268,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-02-01,63.1373009200235,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-03-01,63.2698887486483,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-04-01,62.0842103203873,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-05-01,61.644254599191704,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-06-01,61.544810908953295,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-07-01,61.673130751356105,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-08-01,61.5273681516459,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-09-01,61.579331064889494,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-10-01,61.402726458476494,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-11-01,61.4967405308415,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1997-12-01,60.718316535102204,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-01-01,61.636474556962604,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-02-01,62.1737662915763,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-03-01,61.647658085788706,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-04-01,61.7025676745994,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-05-01,61.6254184384564,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-06-01,61.4032310574066,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-07-01,61.620961270253495,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-08-01,61.628968639971596,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-09-01,61.742408044639504,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-10-01,62.170946442975705,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-11-01,62.049762156994895,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1998-12-01,62.1637189673899,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-01-01,61.514377347887404,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-02-01,61.652778502494,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-03-01,61.391972888816795,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-04-01,61.3459232774325,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-05-01,61.50464144463879,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-06-01,61.277132064387395,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-07-01,60.558180774499995,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-08-01,60.7261591704128,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-09-01,60.84557957443789,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-10-01,61.07053332979711,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-11-01,61.1375200879628,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
1999-12-01,61.437754978148796,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-01-01,61.5093583442907,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-02-01,61.767876440598705,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-03-01,63.1756446936837,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-04-01,64.1746242042106,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-05-01,71.7609644688413,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-06-01,67.8482632298977,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-07-01,67.1599219360837,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-08-01,63.5424971661812,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-09-01,63.0517654303611,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-10-01,62.275960255249004,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-11-01,62.4448064065448,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2000-12-01,62.4307191868686,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-01-01,63.4978227208655,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-02-01,62.681087963431104,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-03-01,63.1056374906794,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-04-01,63.13778901281879,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-05-01,63.04908953966121,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-06-01,63.377599661123504,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-07-01,63.724598535279505,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-08-01,63.3769358272114,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-09-01,63.267783021694704,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-10-01,63.0482666400177,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-11-01,63.0843008274195,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
2001-12-01,63.3471734394617,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"All Employees: Government: Federal Government in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",SMU42379809091000001SA,Monthly,Seasonally Adjusted
