date,Per Capita Personal Income,state,msa,city,title,id,frequency,seasonal_adjustment
2007-01-01,32142,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2008-01-01,34500,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2009-01-01,33939,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2010-01-01,35648,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2011-01-01,37081,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2012-01-01,39066,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2013-01-01,38071,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2014-01-01,41123,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2015-01-01,42050,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2016-01-01,41842,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2017-01-01,42925,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2018-01-01,44232,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2019-01-01,45115,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
2020-01-01,47281,TX,"Beaumont-Port Arthur, TX",Beaumont,"Per Capita Personal Income in Beaumont-Port Arthur, TX (MSA)",BEAU148PCPI,Annual,Not Seasonally Adjusted
1969-01-01,3253,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1970-01-01,3468,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1971-01-01,3757,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1972-01-01,4145,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1973-01-01,4600,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1974-01-01,5154,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1975-01-01,5686,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1976-01-01,6234,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1977-01-01,6782,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1978-01-01,7544,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1979-01-01,8337,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1980-01-01,9123,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1981-01-01,9929,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1982-01-01,10522,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1983-01-01,11164,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1984-01-01,12201,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1985-01-01,13095,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1986-01-01,13812,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1987-01-01,14533,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1988-01-01,15681,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1989-01-01,17068,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1990-01-01,18234,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1991-01-01,18915,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1992-01-01,20059,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1993-01-01,20751,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1994-01-01,21918,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1995-01-01,23152,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1996-01-01,24236,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1997-01-01,25367,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1998-01-01,26865,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1999-01-01,27853,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2000-01-01,29599,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2001-01-01,30180,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2002-01-01,30959,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2003-01-01,31953,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2004-01-01,34320,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2005-01-01,36181,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2006-01-01,38167,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2007-01-01,39461,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2008-01-01,40146,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2009-01-01,38130,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2010-01-01,39532,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2011-01-01,40998,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2012-01-01,42985,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2013-01-01,42719,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2014-01-01,44376,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2015-01-01,46388,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2016-01-01,47018,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2017-01-01,49216,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2018-01-01,51377,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2019-01-01,53185,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
2020-01-01,55074,AL,"Birmingham-Hoover, AL",Birmingham,"Per Capita Personal Income in Birmingham-Hoover, AL (MSA)",BIRM801PCPI,Annual,Not Seasonally Adjusted
1969-01-01,3229,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1970-01-01,3607,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1971-01-01,3884,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1972-01-01,4237,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1973-01-01,4671,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1974-01-01,5192,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1975-01-01,5729,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1976-01-01,6314,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1977-01-01,6936,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1978-01-01,7648,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1979-01-01,8506,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1980-01-01,9162,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1981-01-01,9965,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1982-01-01,10637,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1983-01-01,10942,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1984-01-01,11791,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1985-01-01,12472,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1986-01-01,12846,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1987-01-01,13128,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1988-01-01,14475,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1989-01-01,15474,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1990-01-01,16663,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1991-01-01,17360,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1992-01-01,18507,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1993-01-01,19189,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1994-01-01,20240,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1995-01-01,20837,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1996-01-01,21604,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1997-01-01,22377,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1998-01-01,23726,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1999-01-01,24397,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2000-01-01,25922,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2001-01-01,26900,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2002-01-01,27723,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2003-01-01,28034,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2004-01-01,28331,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2005-01-01,30074,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2006-01-01,32031,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2007-01-01,33298,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2008-01-01,35479,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2009-01-01,35442,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2010-01-01,36344,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2011-01-01,38280,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2012-01-01,39109,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2013-01-01,38616,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2014-01-01,39927,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2015-01-01,40660,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2016-01-01,40405,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2017-01-01,41782,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2018-01-01,44328,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2019-01-01,45527,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
2020-01-01,48623,WV,"Charleston, WV",Charleston,"Per Capita Personal Income in Charleston, WV (MSA)",CHAR654PCPI,Annual,Not Seasonally Adjusted
1969-01-01,3936,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1970-01-01,4439,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1971-01-01,4614,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1972-01-01,5020,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1973-01-01,5358,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1974-01-01,5793,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1975-01-01,6234,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1976-01-01,6777,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1977-01-01,7119,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1978-01-01,8101,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1979-01-01,9107,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1980-01-01,10250,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1981-01-01,11653,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1982-01-01,12476,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1983-01-01,13222,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1984-01-01,14516,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1985-01-01,15277,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1986-01-01,15913,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1987-01-01,16369,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1988-01-01,17273,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1989-01-01,18082,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1990-01-01,18557,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1991-01-01,19393,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
1992-01-01,20274,CO,"Colorado Springs, CO",Colorado Springs,"Per Capita Personal Income in Colorado Springs, CO (MSA)",COLO808PCPI,Annual,Not Seasonally Adjusted
