date,Housing Inventory: Active Listing Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2020-08-01,-7.32,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2020-09-01,-11.07,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2020-10-01,-4.87,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2020-11-01,-4.1,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2020-12-01,2.43,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-01-01,-1.56,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-02-01,-29.43,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-03-01,-19.85,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-04-01,-14.98,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-05-01,-4.04,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-06-01,1.91,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-07-01,19.65,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-08-01,28.77,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-09-01,5.12,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-10-01,-4.79,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2021-11-01,-11.04,FL,"Panama City, FL",Panama City,"Housing Inventory: Active Listing Count Month-Over-Month in Panama City, FL (CBSA)",ACTLISCOUMM37460,Monthly,Not Seasonally Adjusted
2017-07-01,0.94,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2017-08-01,-0.14,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2017-09-01,0.97,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2017-10-01,3.86,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2017-11-01,-5.03,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2017-12-01,-10.86,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-01-01,-9.54,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-02-01,1.23,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-03-01,-3.42,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-04-01,4.52,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-05-01,3.93,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-06-01,2.81,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-07-01,0.67,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-08-01,0.01,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-09-01,1.46,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-10-01,1.52,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-11-01,-3.24,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2018-12-01,-8.21,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-01-01,-7.6,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-02-01,-1.35,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-03-01,2.12,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-04-01,2.59,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-05-01,3.92,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-06-01,2.17,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-07-01,-0.73,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-08-01,-4.67,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-09-01,-5.68,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-10-01,0.25,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-11-01,-5.55,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2019-12-01,-13.99,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-01-01,-9.42,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-02-01,-3.52,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-03-01,0.52,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-04-01,-9.51,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-05-01,3.97,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-06-01,-0.06,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-07-01,-8.24,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-08-01,-5.21,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-09-01,-0.32,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-10-01,0.08,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-11-01,-3.78,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2020-12-01,-12.58,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-01-01,-12.98,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-02-01,-10.09,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-03-01,1.6,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-04-01,4.8,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-05-01,7.75,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-06-01,20.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-07-01,7.16,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-08-01,3.62,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-09-01,0.54,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-10-01,-3.16,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2021-11-01,-8.42,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Active Listing Count Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",ACTLISCOUMM37980,Monthly,Not Seasonally Adjusted
2017-07-01,-2.91,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2017-08-01,0.78,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2017-09-01,-0.59,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2017-10-01,-0.6,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2017-11-01,-8.9,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2017-12-01,-9.37,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-01-01,-6.7,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-02-01,-5.85,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-03-01,-5.31,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-04-01,3.94,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-05-01,2.7,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-06-01,4.1,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-07-01,0.32,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-08-01,0.16,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-09-01,0.08,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-10-01,0.78,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-11-01,-1.32,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2018-12-01,-4.65,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-01-01,-9.09,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-02-01,-5.18,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-03-01,-2.21,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-04-01,-1.27,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-05-01,2.28,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-06-01,3.2,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-07-01,5.93,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-08-01,-3.46,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-09-01,-6.35,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-10-01,-1.08,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-11-01,-3.28,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2019-12-01,-12.42,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-01-01,-8.09,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-02-01,-7.91,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-03-01,-6.93,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-04-01,-11.61,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-05-01,2.53,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-06-01,-5.58,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-07-01,-16.17,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-08-01,0.0,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-09-01,-3.32,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-10-01,-2.36,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-11-01,-1.1,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2020-12-01,-7.56,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2021-01-01,-15.38,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2021-02-01,-19.89,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2021-03-01,-6.03,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2021-04-01,1.13,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2021-05-01,12.31,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2021-06-01,29.57,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
2021-07-01,6.41,PA,"Reading, PA",Reading,"Housing Inventory: Active Listing Count Month-Over-Month in Reading, PA (CBSA)",ACTLISCOUMM39740,Monthly,Not Seasonally Adjusted
