date,All Employees: Goods Producing,state,msa,city,title,id,frequency,seasonal_adjustment
1997-12-01,974.642082770452,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-01-01,976.8813767653329,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-02-01,978.565279712905,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-03-01,976.4425861687359,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-04-01,974.476212780346,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-05-01,975.6128247868049,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-06-01,974.95693802531,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-07-01,977.645799387536,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-08-01,976.394819544702,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-09-01,977.4948051210629,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-10-01,977.779432168638,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-11-01,977.3700854408,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1998-12-01,975.105612285188,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-01-01,984.414623480035,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-02-01,985.6288943268801,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-03-01,981.794793979049,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-04-01,985.6332098271359,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-05-01,984.568235278018,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-06-01,985.784257307725,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-07-01,985.245085244713,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-08-01,986.440697193618,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-09-01,988.084990317179,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-10-01,989.418203455746,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-11-01,990.437990148452,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
1999-12-01,990.9358976204111,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-01-01,990.677491615804,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-02-01,989.622356003687,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-03-01,995.402289941517,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-04-01,992.7847414874229,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-05-01,990.838273019501,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-06-01,991.682100398432,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-07-01,987.3722115337621,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-08-01,987.814288188931,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-09-01,990.0475825417011,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-10-01,990.561692459143,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-11-01,991.99000855286,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2000-12-01,992.5024636713221,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-01-01,978.93539316426,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-02-01,979.165074929263,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-03-01,976.299804439863,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-04-01,971.160944711974,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-05-01,969.103632009145,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-06-01,967.8213473984241,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-07-01,957.660801909898,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-08-01,952.851773701013,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-09-01,944.111438367113,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-10-01,939.8320913607499,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-11-01,934.492806813095,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2001-12-01,929.792720089307,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-01-01,924.5897899989791,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-02-01,922.694050514887,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-03-01,918.327270873881,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-04-01,913.67100776373,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-05-01,909.7696271386011,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-06-01,905.2981793508881,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-07-01,905.608393399483,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-08-01,904.3670341900611,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-09-01,901.1895431460339,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-10-01,899.0352594517799,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-11-01,895.080334990056,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2002-12-01,891.474128446595,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-01-01,888.048334588865,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-02-01,881.5114406481081,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-03-01,878.4834462862691,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-04-01,876.017553443668,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-05-01,874.557921288536,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-06-01,871.045862232395,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-07-01,869.472434629035,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-08-01,865.993618730497,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-09-01,865.056915041792,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-10-01,861.9194165133799,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-11-01,860.595834391774,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2003-12-01,859.458696902836,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-01-01,857.333220993212,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-02-01,857.860886844613,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-03-01,861.710268404373,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-04-01,854.458141609348,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-05-01,855.373002260022,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-06-01,857.411151997173,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-07-01,859.4554629843029,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-08-01,857.3692404276879,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-09-01,856.363481817946,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-10-01,855.2149618098309,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-11-01,854.514446680799,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2004-12-01,855.849592402374,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2005-01-01,850.1453113128599,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2005-02-01,848.037782440251,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2005-03-01,845.9513754414371,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2005-04-01,846.548316376074,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2005-05-01,845.004620235497,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
2005-06-01,843.689796480694,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Goods Producing in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356200600000001SA,Monthly,Seasonally Adjusted
