date,Housing Inventory: Median Days on Market Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2020-12-01,18.4466019,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-01-01,14.7540984,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-02-01,-7.8571429,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-03-01,-26.3565891,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-04-01,-16.8421053,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-05-01,-3.7974684,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-06-01,-3.9473684,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-07-01,12.3287671,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-08-01,3.6585366,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-09-01,10.5882353,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-10-01,4.2553191,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2021-11-01,3.0612245,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Median Days on Market Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",MEDDAYONMARMM37980,Monthly,Not Seasonally Adjusted
2017-07-01,4.4117647,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2017-08-01,6.3380282,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2017-09-01,11.2582781,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2017-10-01,1.7857143,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2017-11-01,7.0175439,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2017-12-01,3.8251366,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-01-01,6.3157895,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-02-01,-0.990099,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-03-01,-26.0,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-04-01,-20.9459459,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-05-01,1.7094017,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-06-01,-0.8403361,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-07-01,6.779661,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-08-01,5.5555556,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-09-01,2.2556391,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-10-01,5.8823529,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-11-01,2.7777778,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2018-12-01,8.1081081,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-01-01,15.625,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-02-01,4.8648649,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-03-01,-23.7113402,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-04-01,-24.3243243,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-05-01,-17.8571429,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-06-01,4.3478261,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-07-01,5.2083333,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-08-01,4.950495,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-09-01,7.5471698,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-10-01,10.5263158,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-11-01,4.7619048,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2019-12-01,18.1818182,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-01-01,9.6153846,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-02-01,-1.754386,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-03-01,-35.7142857,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-04-01,37.962963,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-05-01,6.0402685,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-06-01,-41.7721519,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-07-01,-18.4782609,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-08-01,-9.3333333,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-09-01,-17.6470588,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-10-01,53.5714286,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-11-01,3.4883721,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2020-12-01,14.6067416,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-01-01,19.6078431,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-02-01,12.295082,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-03-01,-22.6277372,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-04-01,-25.4716981,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-05-01,-24.0506329,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-06-01,11.6666667,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-07-01,13.4328358,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-08-01,6.5789474,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-09-01,-1.2345679,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-10-01,10.0,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2021-11-01,10.2272727,PA,"Reading, PA",Reading,"Housing Inventory: Median Days on Market Month-Over-Month in Reading, PA (CBSA)",MEDDAYONMARMM39740,Monthly,Not Seasonally Adjusted
2017-07-01,8.5106383,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2017-08-01,13.7254902,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2017-09-01,5.1724138,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2017-10-01,4.9180328,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2017-11-01,7.8125,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2017-12-01,5.7971014,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-01-01,17.8082192,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-02-01,-25.5813953,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-03-01,-21.875,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-04-01,-4.0,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-05-01,-16.6666667,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-06-01,0.0,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-07-01,1.25,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-08-01,6.1728395,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-09-01,11.627907,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-10-01,11.4583333,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-11-01,14.0186916,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2018-12-01,19.6721311,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-01-01,14.3835616,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-02-01,-9.5808383,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-03-01,-16.5562914,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-04-01,-23.015873,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-05-01,-15.4639175,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-06-01,4.8780488,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-07-01,6.9767442,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-08-01,8.6956522,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-09-01,9.0,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-10-01,14.6788991,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-11-01,8.8,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2019-12-01,13.9705882,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-01-01,7.0967742,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-02-01,-15.6626506,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-03-01,-35.0,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-04-01,-6.5934066,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-05-01,12.9411765,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-06-01,6.25,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-07-01,-3.9215686,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-08-01,-8.1632653,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-09-01,-21.1111111,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-10-01,7.0422535,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-11-01,2.6315789,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2020-12-01,39.7435897,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-01-01,-6.4220183,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-02-01,-28.4313725,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-03-01,-41.0958904,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-04-01,-13.9534884,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-05-01,72.972973,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-06-01,4.6875,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-07-01,-8.9552239,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-08-01,0.0,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-09-01,13.1147541,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-10-01,15.942029,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2021-11-01,3.75,NV,"Reno, NV",Reno,"Housing Inventory: Median Days on Market Month-Over-Month in Reno, NV (CBSA)",MEDDAYONMARMM39900,Monthly,Not Seasonally Adjusted
2017-07-01,4.5454545,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2017-08-01,2.173913,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2017-09-01,-4.2553191,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2017-10-01,14.4444444,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2017-11-01,11.6504854,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2017-12-01,4.3478261,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-01-01,13.3333333,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-02-01,-10.2941176,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-03-01,-24.5901639,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-04-01,-8.6956522,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-05-01,2.3809524,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-06-01,-11.627907,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-07-01,1.3157895,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-08-01,12.987013,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-09-01,1.1494253,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-10-01,9.0909091,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
2018-11-01,21.875,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Days on Market Month-Over-Month in Topeka, KS (CBSA)",MEDDAYONMARMM45820,Monthly,Not Seasonally Adjusted
