date,All Employees: State Government,state,msa,city,title,id,frequency,seasonal_adjustment
2007-01-01,3.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2008-01-01,3.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2009-01-01,3.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2010-01-01,3.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2011-01-01,3.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2012-01-01,3.4,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2013-01-01,3.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2014-01-01,3.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2015-01-01,3.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2016-01-01,3.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2017-01-01,2.8,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2018-01-01,2.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2019-01-01,2.5,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
2020-01-01,2.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: State Government in Lynchburg, VA (MSA)",SMU51313409092000001A,Annual,Not Seasonally Adjusted
1990-01-01,42.3,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1991-01-01,43.5,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1992-01-01,45.3,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1993-01-01,47.0,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1994-01-01,47.3,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1995-01-01,47.4,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1996-01-01,47.7,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1997-01-01,47.7,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1998-01-01,48.7,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1999-01-01,49.3,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2000-01-01,48.4,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2001-01-01,50.0,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2002-01-01,48.1,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2003-01-01,48.5,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2004-01-01,48.5,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2005-01-01,48.7,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2006-01-01,48.7,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2007-01-01,47.9,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2008-01-01,49.1,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2009-01-01,49.8,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2010-01-01,50.4,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2011-01-01,49.7,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2012-01-01,48.6,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2013-01-01,49.1,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2014-01-01,50.3,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2015-01-01,50.9,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2016-01-01,50.0,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2017-01-01,51.0,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2018-01-01,51.6,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2019-01-01,51.4,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
2020-01-01,49.1,WI,"Madison, WI",Madison,"All Employees: State Government in Madison, WI (MSA)",SMU55315409092000001A,Annual,Not Seasonally Adjusted
1990-01-01,1.0,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1991-01-01,1.0,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1992-01-01,1.0,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1993-01-01,1.0,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1994-01-01,1.1,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1995-01-01,1.1,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1996-01-01,1.1,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1997-01-01,1.2,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1998-01-01,1.3,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1999-01-01,1.4,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2000-01-01,1.4,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2001-01-01,1.5,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2002-01-01,1.5,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2003-01-01,1.3,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2004-01-01,1.3,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2005-01-01,1.4,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2006-01-01,1.4,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2007-01-01,1.4,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2008-01-01,1.5,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2009-01-01,1.4,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2010-01-01,1.5,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2011-01-01,1.5,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2012-01-01,1.6,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2013-01-01,1.5,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2014-01-01,1.5,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2015-01-01,1.6,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2016-01-01,1.4,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2017-01-01,1.4,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2018-01-01,1.4,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2019-01-01,1.3,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
2020-01-01,1.3,TN,"Morristown, TN",Morristown,"All Employees: State Government in Morristown, TN (MSA)",SMU47341009092000001A,Annual,Not Seasonally Adjusted
1990-01-01,21.7,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1991-01-01,22.3,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1992-01-01,22.5,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1993-01-01,23.8,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1994-01-01,25.2,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1995-01-01,25.7,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1996-01-01,25.8,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1997-01-01,25.4,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1998-01-01,25.2,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1999-01-01,25.0,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2000-01-01,24.8,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2001-01-01,25.0,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2002-01-01,25.2,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2003-01-01,25.7,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2004-01-01,26.6,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2005-01-01,25.5,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2006-01-01,16.8,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2007-01-01,18.4,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2008-01-01,20.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2009-01-01,21.1,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2010-01-01,20.0,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2011-01-01,18.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2012-01-01,17.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2013-01-01,15.5,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2014-01-01,14.4,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2015-01-01,13.1,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2016-01-01,12.4,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2017-01-01,12.3,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2018-01-01,12.2,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2019-01-01,12.1,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
2020-01-01,12.2,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: State Government in New Orleans-Metairie, LA (MSA)",SMU22353809092000001A,Annual,Not Seasonally Adjusted
1990-01-01,182.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1991-01-01,178.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1992-01-01,177.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1993-01-01,178.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1994-01-01,180.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1995-01-01,175.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1996-01-01,169.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1997-01-01,166.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1998-01-01,165.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1999-01-01,167.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2000-01-01,170.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2001-01-01,172.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2002-01-01,172.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2003-01-01,177.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2004-01-01,180.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2005-01-01,181.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2006-01-01,181.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2007-01-01,180.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2008-01-01,182.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2009-01-01,181.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2010-01-01,177.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2011-01-01,173.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2012-01-01,167.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2013-01-01,167.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2014-01-01,165.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2015-01-01,162.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2016-01-01,161.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2017-01-01,161.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2018-01-01,160.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2019-01-01,159.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
2020-01-01,157.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: State Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209092000001A,Annual,Not Seasonally Adjusted
1990-01-01,19.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1991-01-01,21.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1992-01-01,21.2,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1993-01-01,20.9,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1994-01-01,20.7,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1995-01-01,21.2,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1996-01-01,21.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1997-01-01,21.8,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1998-01-01,22.0,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
1999-01-01,22.6,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2000-01-01,23.3,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2001-01-01,23.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2002-01-01,23.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2003-01-01,23.5,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2004-01-01,23.7,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2005-01-01,24.1,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2006-01-01,24.2,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
2007-01-01,24.6,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: State Government in Olympia-Tumwater, WA (MSA)",SMU53365009092000001A,Annual,Not Seasonally Adjusted
