date,All Employees: Local Government,state,msa,city,title,id,frequency,seasonal_adjustment
2002-01-01,10.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2003-01-01,9.9,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2004-01-01,9.8,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2005-01-01,10.0,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2006-01-01,10.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2007-01-01,10.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2008-01-01,10.7,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2009-01-01,10.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2010-01-01,10.3,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2011-01-01,10.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2012-01-01,10.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2013-01-01,10.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2014-01-01,10.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2015-01-01,10.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2016-01-01,10.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2017-01-01,10.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2018-01-01,10.1,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2019-01-01,10.2,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
2020-01-01,9.6,VA,"Lynchburg, VA",Lynchburg,"All Employees: Local Government in Lynchburg, VA (MSA)",SMU51313409093000001A,Annual,Not Seasonally Adjusted
1990-01-01,21.3,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1991-01-01,22.0,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1992-01-01,23.3,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1993-01-01,23.3,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1994-01-01,24.2,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1995-01-01,24.8,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1996-01-01,25.4,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1997-01-01,25.6,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1998-01-01,26.7,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1999-01-01,27.6,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2000-01-01,28.1,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2001-01-01,29.0,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2002-01-01,29.9,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2003-01-01,28.2,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2004-01-01,28.2,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2005-01-01,29.1,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2006-01-01,29.1,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2007-01-01,29.7,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2008-01-01,30.3,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2009-01-01,31.1,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2010-01-01,31.5,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2011-01-01,31.6,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2012-01-01,31.7,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2013-01-01,31.6,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2014-01-01,32.1,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2015-01-01,31.6,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2016-01-01,32.4,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2017-01-01,31.9,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2018-01-01,32.1,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2019-01-01,32.2,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
2020-01-01,29.6,WI,"Madison, WI",Madison,"All Employees: Local Government in Madison, WI (MSA)",SMU55315409093000001A,Annual,Not Seasonally Adjusted
1990-01-01,2.5,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1991-01-01,2.6,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1992-01-01,2.7,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1993-01-01,2.9,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1994-01-01,3.0,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1995-01-01,3.0,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1996-01-01,3.0,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1997-01-01,3.1,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1998-01-01,3.3,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1999-01-01,3.6,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2000-01-01,3.8,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2001-01-01,3.8,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2002-01-01,3.8,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2003-01-01,3.9,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2004-01-01,4.1,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2005-01-01,4.2,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2006-01-01,4.3,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2007-01-01,4.4,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2008-01-01,4.5,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2009-01-01,4.6,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2010-01-01,4.6,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2011-01-01,4.6,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2012-01-01,4.6,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2013-01-01,4.7,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2014-01-01,4.8,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2015-01-01,4.8,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2016-01-01,4.8,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2017-01-01,4.8,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2018-01-01,4.8,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2019-01-01,4.9,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
2020-01-01,5.0,TN,"Morristown, TN",Morristown,"All Employees: Local Government in Morristown, TN (MSA)",SMU47341009093000001A,Annual,Not Seasonally Adjusted
1990-01-01,41.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1991-01-01,43.5,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1992-01-01,46.2,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1993-01-01,48.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1994-01-01,51.1,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1995-01-01,52.2,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1996-01-01,54.0,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1997-01-01,57.5,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1998-01-01,60.6,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1999-01-01,62.7,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2000-01-01,63.4,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2001-01-01,63.4,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2002-01-01,63.4,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2003-01-01,63.5,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2004-01-01,63.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2005-01-01,58.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2006-01-01,46.5,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2007-01-01,46.8,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2008-01-01,48.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2009-01-01,50.5,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2010-01-01,50.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2011-01-01,49.8,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2012-01-01,48.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2013-01-01,48.6,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2014-01-01,48.2,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2015-01-01,47.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2016-01-01,47.3,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2017-01-01,47.4,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2018-01-01,47.6,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2019-01-01,48.2,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
2020-01-01,45.9,LA,"New Orleans-Metairie, LA",New Orleans,"All Employees: Local Government in New Orleans-Metairie, LA (MSA)",SMU22353809093000001A,Annual,Not Seasonally Adjusted
1990-01-01,941.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1991-01-01,935.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1992-01-01,922.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1993-01-01,932.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1994-01-01,928.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1995-01-01,914.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1996-01-01,906.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1997-01-01,917.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1998-01-01,935.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1999-01-01,953.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2000-01-01,967.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2001-01-01,982.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2002-01-01,1006.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2003-01-01,1014.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2004-01-01,1021.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2005-01-01,1032.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2006-01-01,1037.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2007-01-01,1049.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2008-01-01,1062.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2009-01-01,1070.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2010-01-01,1053.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2011-01-01,1042.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2012-01-01,1035.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2013-01-01,1035.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2014-01-01,1039.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2015-01-01,1046.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2016-01-01,1052.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2017-01-01,1055.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2018-01-01,1056.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2019-01-01,1059.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
2020-01-01,1023.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Local Government in New York-Newark-Jersey City, NY-NJ-PA (MSA)",SMU36356209093000001A,Annual,Not Seasonally Adjusted
1990-01-01,7.3,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1991-01-01,7.8,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1992-01-01,8.1,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1993-01-01,8.4,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1994-01-01,8.7,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1995-01-01,8.8,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1996-01-01,9.1,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1997-01-01,9.7,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1998-01-01,10.0,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
1999-01-01,10.0,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2000-01-01,10.3,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
2001-01-01,10.7,WA,"Olympia-Lacey-Tumwater, WA",Olympia,"All Employees: Local Government in Olympia-Tumwater, WA (MSA)",SMU53365009093000001A,Annual,Not Seasonally Adjusted
