date,Housing Inventory: Pending Listing Count,state,msa,city,title,id,frequency,seasonal_adjustment
2016-07-01,141.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2016-08-01,163.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2016-09-01,144.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2016-10-01,136.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2016-11-01,127.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2016-12-01,120.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-01-01,112.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-02-01,108.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-03-01,112.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-04-01,128.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-05-01,168.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-06-01,174.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-07-01,165.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-08-01,165.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-09-01,158.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-10-01,128.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-11-01,153.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2017-12-01,136.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-01-01,115.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-02-01,114.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-03-01,119.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-04-01,117.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-05-01,108.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-06-01,128.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-07-01,148.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-08-01,156.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-09-01,132.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-10-01,110.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-11-01,104.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2018-12-01,99.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-01-01,106.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-02-01,121.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-03-01,136.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-04-01,149.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-05-01,139.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-06-01,122.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-07-01,126.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-08-01,130.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-09-01,116.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-10-01,118.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-11-01,121.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2019-12-01,128.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-01-01,110.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-02-01,138.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-03-01,150.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-04-01,130.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-05-01,174.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-06-01,200.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-07-01,203.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-08-01,191.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-09-01,182.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-10-01,185.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-11-01,178.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2020-12-01,186.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-01-01,166.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-02-01,203.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-03-01,222.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-04-01,260.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-05-01,269.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-06-01,253.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-07-01,229.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-08-01,241.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-09-01,249.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-10-01,229.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2021-11-01,216.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Pending Listing Count in Beaumont-Port Arthur, TX (CBSA)",PENLISCOU13140,Monthly,Not Seasonally Adjusted
2016-07-01,1339.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2016-08-01,1311.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2016-09-01,1172.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2016-10-01,1092.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2016-11-01,956.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2016-12-01,822.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-01-01,778.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-02-01,1086.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-03-01,1253.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-04-01,1508.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-05-01,1583.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-06-01,1550.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-07-01,1463.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-08-01,1330.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-09-01,1222.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-10-01,1181.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-11-01,1184.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2017-12-01,921.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-01-01,887.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-02-01,1193.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-03-01,1468.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-04-01,1684.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-05-01,1705.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-06-01,1591.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-07-01,1493.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-08-01,1403.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-09-01,1221.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-10-01,1152.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-11-01,1079.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2018-12-01,895.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-01-01,884.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-02-01,1228.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-03-01,1432.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-04-01,1612.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-05-01,1757.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-06-01,1585.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-07-01,1600.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-08-01,1569.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-09-01,1455.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-10-01,1352.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-11-01,1265.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2019-12-01,1042.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-01-01,991.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-02-01,1356.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-03-01,2584.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-04-01,2451.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-05-01,2719.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-06-01,3097.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-07-01,3158.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-08-01,3215.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-09-01,3247.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
2020-10-01,3230.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Pending Listing Count in Birmingham-Hoover, AL (CBSA)",PENLISCOU13820,Monthly,Not Seasonally Adjusted
