date,Housing Inventory: Average Listing Price Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-01-01,-1.07,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-02-01,0.69,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-03-01,2.93,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-04-01,3.73,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-05-01,3.78,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-06-01,1.42,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-07-01,-0.15,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-08-01,-1.34,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-09-01,-0.17,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-10-01,0.03,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-11-01,-0.7,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2018-12-01,-1.66,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-01-01,-2.49,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-02-01,1.23,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-03-01,4.12,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-04-01,3.2,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-05-01,2.74,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-06-01,0.45,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-07-01,-0.44,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-08-01,0.68,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-09-01,2.86,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-10-01,1.64,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-11-01,-0.96,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2019-12-01,-0.4,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-01-01,-0.47,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-02-01,3.04,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-03-01,3.26,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-04-01,-0.35,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-05-01,2.1,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-06-01,4.58,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-07-01,4.39,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-08-01,1.96,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-09-01,0.77,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-10-01,1.27,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-11-01,-0.77,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2020-12-01,-1.54,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-01-01,0.59,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-02-01,2.15,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-03-01,2.14,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-04-01,3.18,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-05-01,-3.72,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-06-01,-4.24,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-07-01,-2.68,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-08-01,-3.59,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-09-01,-0.64,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-10-01,0.57,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2021-11-01,-0.08,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia,"Housing Inventory: Average Listing Price Month-Over-Month in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (CBSA)",AVELISPRIMM37980,Monthly,Not Seasonally Adjusted
2017-07-01,0.25,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2017-08-01,0.64,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2017-09-01,-1.42,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2017-10-01,-1.12,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2017-11-01,-1.02,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2017-12-01,0.48,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-01-01,-3.39,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-02-01,-0.63,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-03-01,4.3,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-04-01,1.69,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-05-01,4.61,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-06-01,2.84,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-07-01,-0.62,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-08-01,0.22,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-09-01,-1.01,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-10-01,1.67,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-11-01,0.36,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2018-12-01,-1.76,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-01-01,-0.22,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-02-01,1.57,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-03-01,2.02,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-04-01,2.7,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-05-01,0.06,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-06-01,0.05,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-07-01,-2.3,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-08-01,1.59,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-09-01,2.7,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-10-01,1.25,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-11-01,0.31,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2019-12-01,0.82,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-01-01,0.93,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-02-01,1.93,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-03-01,3.0,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-04-01,5.07,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-05-01,-3.92,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-06-01,0.81,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-07-01,6.75,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-08-01,-1.33,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-09-01,-1.61,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-10-01,2.37,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-11-01,-2.35,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2020-12-01,-3.28,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-01-01,1.97,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-02-01,10.39,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-03-01,3.71,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-04-01,-3.09,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-05-01,1.24,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-06-01,-8.94,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-07-01,1.44,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-08-01,-2.24,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-09-01,-0.25,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-10-01,2.87,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2021-11-01,-2.81,PA,"Reading, PA",Reading,"Housing Inventory: Average Listing Price Month-Over-Month in Reading, PA (CBSA)",AVELISPRIMM39740,Monthly,Not Seasonally Adjusted
2017-07-01,-0.12,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-08-01,3.44,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-09-01,4.13,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-10-01,1.39,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-11-01,3.33,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2017-12-01,4.33,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-01-01,6.64,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-02-01,0.22,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-03-01,0.58,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-04-01,0.1,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-05-01,-6.01,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-06-01,-4.65,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-07-01,-5.64,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-08-01,-3.98,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-09-01,-2.95,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-10-01,-3.05,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-11-01,-0.06,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2018-12-01,-0.68,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-01-01,4.59,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-02-01,4.27,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-03-01,2.53,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-04-01,1.12,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
2019-05-01,-6.03,NV,"Reno, NV",Reno,"Housing Inventory: Average Listing Price Month-Over-Month in Reno, NV (CBSA)",AVELISPRIMM39900,Monthly,Not Seasonally Adjusted
