date,Housing Inventory: Median Days on Market Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2018-05-01,-12.6213592,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2018-06-01,-9.6153846,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2018-07-01,-10.7142857,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2018-08-01,-11.4035088,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2018-09-01,-26.3888889,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2018-10-01,-20.8053691,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2018-11-01,1.5873016,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2018-12-01,8.0645161,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-01-01,-2.3809524,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-02-01,-9.1666667,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-03-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-04-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-05-01,21.1111111,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-06-01,23.4042553,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-07-01,4.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-08-01,10.8910891,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-09-01,0.9433962,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-10-01,0.8474576,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-11-01,-3.125,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2019-12-01,4.4776119,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-01-01,24.3902439,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-02-01,26.6055046,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-03-01,1.9230769,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-04-01,23.9583333,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-05-01,21.1009174,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-06-01,-13.7931034,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-07-01,-9.6153846,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-08-01,1.7857143,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-09-01,30.8411215,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-10-01,9.2436975,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-11-01,-12.0967742,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2020-12-01,-17.1428571,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-01-01,-17.6470588,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-02-01,-15.942029,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-03-01,-1.8867925,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-04-01,-20.1680672,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-05-01,-24.2424242,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-06-01,-9.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-07-01,-18.0851064,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-08-01,-29.8245614,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-09-01,-32.1428571,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-10-01,-20.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2021-11-01,-3.6697248,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Days on Market Year-Over-Year in Beaumont-Port Arthur, TX (CBSA)",MEDDAYONMARYY13140,Monthly,Not Seasonally Adjusted
2017-07-01,-5.1282051,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2017-08-01,-8.6956522,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2017-09-01,-7.6923077,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2017-10-01,-4.5977011,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2017-11-01,-3.1746032,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2017-12-01,1.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-01-01,-1.4018692,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-02-01,-0.5025126,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-03-01,-8.1761006,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-04-01,-0.7352941,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-05-01,-9.4890511,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-06-01,-14.084507,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-07-01,-10.8108108,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-08-01,-10.8843537,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-09-01,-10.2564103,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-10-01,-8.4337349,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-11-01,-12.568306,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2018-12-01,-12.8712871,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-01-01,-10.4265403,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-02-01,-14.6464646,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-03-01,-12.3287671,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-04-01,-10.3703704,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-05-01,-9.6774194,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-06-01,-4.9180328,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-07-01,-11.3636364,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-08-01,-8.3969466,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-09-01,-9.2857143,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-10-01,-12.5,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-11-01,-10.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2019-12-01,-7.3863636,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-01-01,-9.5238095,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-02-01,-15.9763314,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-03-01,-10.9375,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-04-01,-0.8264463,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-05-01,14.2857143,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-06-01,1.7241379,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-07-01,-5.1282051,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-08-01,-15.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-09-01,-22.0472441,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-10-01,-26.3157895,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-11-01,-25.6944444,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2020-12-01,-22.6993865,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-01-01,-23.9766082,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-02-01,-20.4225352,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-03-01,-20.1754386,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-04-01,-32.5,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-05-01,-37.5,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-06-01,-38.1355932,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-07-01,-36.9369369,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-08-01,-27.4509804,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-09-01,-9.0909091,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-10-01,-4.0816327,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2021-11-01,-7.4766355,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Days on Market Year-Over-Year in Birmingham-Hoover, AL (CBSA)",MEDDAYONMARYY13820,Monthly,Not Seasonally Adjusted
2017-07-01,1.25,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Year-Over-Year in Charleston, WV (CBSA)",MEDDAYONMARYY16620,Monthly,Not Seasonally Adjusted
2017-08-01,-5.3571429,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Year-Over-Year in Charleston, WV (CBSA)",MEDDAYONMARYY16620,Monthly,Not Seasonally Adjusted
2017-09-01,-7.3446328,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Year-Over-Year in Charleston, WV (CBSA)",MEDDAYONMARYY16620,Monthly,Not Seasonally Adjusted
2017-10-01,-9.5744681,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Year-Over-Year in Charleston, WV (CBSA)",MEDDAYONMARYY16620,Monthly,Not Seasonally Adjusted
2017-11-01,-7.2164948,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Year-Over-Year in Charleston, WV (CBSA)",MEDDAYONMARYY16620,Monthly,Not Seasonally Adjusted
2017-12-01,-4.8076923,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Year-Over-Year in Charleston, WV (CBSA)",MEDDAYONMARYY16620,Monthly,Not Seasonally Adjusted
2018-01-01,-4.1284404,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Year-Over-Year in Charleston, WV (CBSA)",MEDDAYONMARYY16620,Monthly,Not Seasonally Adjusted
2018-02-01,-1.843318,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Days on Market Year-Over-Year in Charleston, WV (CBSA)",MEDDAYONMARYY16620,Monthly,Not Seasonally Adjusted
