date,Housing Inventory: Median Home Size in Square Feet Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2021-10-01,-14.29,PA,"Reading, PA",Reading,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reading, PA (CBSA)",MEDSQUFEEYY39740,Monthly,Not Seasonally Adjusted
2021-11-01,-10.18,PA,"Reading, PA",Reading,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reading, PA (CBSA)",MEDSQUFEEYY39740,Monthly,Not Seasonally Adjusted
2017-07-01,1.85,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2017-08-01,5.36,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2017-09-01,9.79,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2017-10-01,7.79,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2017-11-01,9.86,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2017-12-01,8.56,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-01-01,5.28,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-02-01,1.01,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-03-01,0.94,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-04-01,4.16,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-05-01,-3.98,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-06-01,-4.48,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-07-01,-7.62,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-08-01,-7.27,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-09-01,-10.63,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-10-01,-11.56,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-11-01,-14.97,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2018-12-01,-15.86,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-01-01,-17.08,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-02-01,-14.18,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-03-01,-11.1,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-04-01,-10.54,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-05-01,-3.51,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-06-01,-1.24,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-07-01,-0.63,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-08-01,-0.61,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-09-01,0.3,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-10-01,6.09,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-11-01,5.29,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2019-12-01,8.41,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-01-01,10.71,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-02-01,14.56,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-03-01,8.43,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-04-01,1.7,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-05-01,5.18,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-06-01,8.31,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-07-01,9.9,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-08-01,7.66,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-09-01,7.91,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-10-01,4.64,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-11-01,3.08,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2020-12-01,-0.41,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-01-01,-3.39,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-02-01,-13.49,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-03-01,-15.65,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-04-01,-13.88,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-05-01,-17.7,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-06-01,-18.46,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-07-01,-16.18,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-08-01,-12.32,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-09-01,-13.72,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-10-01,-8.47,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2021-11-01,-6.77,NV,"Reno, NV",Reno,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Reno, NV (CBSA)",MEDSQUFEEYY39900,Monthly,Not Seasonally Adjusted
2017-07-01,5.71,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-08-01,3.01,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-09-01,1.74,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-10-01,1.64,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-11-01,0.51,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-12-01,-0.72,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-01-01,-3.41,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-02-01,-2.69,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-03-01,-1.28,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-04-01,-1.43,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-05-01,-2.18,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-06-01,-2.13,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-07-01,-0.68,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-08-01,-2.51,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-09-01,-5.49,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-10-01,-5.65,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-11-01,-5.28,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2018-12-01,-3.88,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-01-01,-0.69,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-02-01,-2.88,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-03-01,-1.94,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-04-01,-1.71,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-05-01,4.32,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-06-01,3.09,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-07-01,1.22,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-08-01,3.5,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-09-01,8.43,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-10-01,8.57,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-11-01,8.08,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2019-12-01,6.22,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-01-01,3.84,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-02-01,4.56,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-03-01,1.26,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-04-01,5.6,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-05-01,1.0,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-06-01,-3.83,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-07-01,-8.57,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-08-01,-4.93,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-09-01,-6.62,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-10-01,-5.15,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-11-01,-5.79,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2020-12-01,-6.75,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-01-01,-1.12,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-02-01,-2.93,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-03-01,-1.87,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-04-01,-13.66,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-05-01,-9.24,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-06-01,-2.28,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-07-01,8.15,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-08-01,6.57,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-09-01,11.59,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-10-01,3.92,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2021-11-01,5.41,KS,"Topeka, KS",Topeka,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Topeka, KS (CBSA)",MEDSQUFEEYY45820,Monthly,Not Seasonally Adjusted
2017-07-01,-0.27,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-08-01,0.61,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-09-01,1.27,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-10-01,3.2,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-11-01,2.74,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2017-12-01,2.22,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-01-01,0.17,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-02-01,-1.69,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-03-01,2.06,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-04-01,0.34,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-05-01,-0.09,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-06-01,-2.33,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-07-01,-0.55,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-08-01,-2.49,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-09-01,-2.33,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-10-01,-2.46,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-11-01,-0.42,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2018-12-01,0.66,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-01-01,1.15,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-02-01,2.96,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-03-01,1.68,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-04-01,1.93,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-05-01,4.41,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-06-01,3.91,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-07-01,4.52,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
2019-08-01,5.67,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Median Home Size in Square Feet Year-Over-Year in Tulsa, OK (CBSA)",MEDSQUFEEYY46140,Monthly,Not Seasonally Adjusted
