,city,state,year,births_census,censuspop_census,deaths_census,domesticmig_census,estimatesbase_census,internationalmig_census,naturalinc_census,netmig_census,npopchg_census,popestimate_census,residual_census,med_zhvi,med_zori
915,Corvallis,OR,2012,733.0,,570.0,-159.0,,434.0,163.0,275.0,427.0,86708.0,-11.0,242038.5,
916,Corvallis,OR,2013,715.0,,546.0,-1029.0,,352.0,169.0,-677.0,-480.0,86228.0,28.0,254380.5,
917,Corvallis,OR,2014,720.0,,551.0,381.0,,521.0,169.0,902.0,1068.0,87296.0,-3.0,271569.5,
918,Corvallis,OR,2015,718.0,,575.0,510.0,,498.0,143.0,1008.0,1147.0,88443.0,-4.0,286310.0,
919,Corvallis,OR,2016,758.0,,599.0,495.0,,958.0,159.0,1453.0,1610.0,90053.0,-2.0,308812.5,
920,Corvallis,OR,2017,743.0,,599.0,1163.0,,557.0,144.0,1720.0,1870.0,91923.0,6.0,324248.0,
921,Corvallis,OR,2018,671.0,,554.0,162.0,,314.0,117.0,476.0,588.0,92511.0,-5.0,351288.0,
922,Corvallis,OR,2019,686.0,,600.0,277.0,,238.0,86.0,515.0,603.0,93114.0,2.0,368476.0,
923,Corvallis,OR,2020,678.0,,650.0,-111.0,,204.0,28.0,93.0,125.0,93239.0,4.0,387831.0,
924,Crestview,FL,2010,747.0,235865.0,466.0,-460.0,235868.0,208.0,281.0,-252.0,71.0,235939.0,42.0,213583.0,
925,Crestview,FL,2011,3234.0,,2076.0,1460.0,,258.0,1158.0,1718.0,2879.0,238818.0,3.0,197046.5,
926,Crestview,FL,2012,3333.0,,2012.0,5878.0,,945.0,1321.0,6823.0,8354.0,247172.0,210.0,197107.0,
927,Crestview,FL,2013,3290.0,,2161.0,3273.0,,558.0,1129.0,3831.0,5029.0,252201.0,69.0,208951.5,
928,Crestview,FL,2014,3548.0,,2174.0,2186.0,,522.0,1374.0,2708.0,4117.0,256318.0,35.0,221364.5,
929,Crestview,FL,2015,3650.0,,2400.0,3094.0,,756.0,1250.0,3850.0,5137.0,261455.0,37.0,226127.0,
930,Crestview,FL,2016,3557.0,,2413.0,3140.0,,646.0,1144.0,3786.0,4945.0,266400.0,15.0,231840.5,
931,Crestview,FL,2017,3513.0,,2463.0,4467.0,,438.0,1050.0,4905.0,5985.0,272385.0,30.0,244718.5,
932,Crestview,FL,2018,3549.0,,2560.0,5070.0,,140.0,989.0,5210.0,6220.0,278605.0,21.0,260295.0,
933,Crestview,FL,2019,3484.0,,2681.0,5979.0,,153.0,803.0,6132.0,6933.0,285538.0,-2.0,274816.5,
934,Crestview,FL,2020,3583.0,,2825.0,3012.0,,166.0,758.0,3178.0,3930.0,289468.0,-6.0,293564.5,
935,Cumberland,MD,2010,270.0,103299.0,286.0,-80.0,103267.0,11.0,-16.0,-69.0,-91.0,103176.0,-6.0,78528.0,
936,Cumberland,MD,2011,979.0,,1220.0,-344.0,,56.0,-241.0,-288.0,-530.0,102646.0,-1.0,76348.0,
937,Cumberland,MD,2012,955.0,,1211.0,-611.0,,82.0,-256.0,-529.0,-785.0,101861.0,0.0,82306.5,
938,Cumberland,MD,2013,1000.0,,1243.0,-380.0,,72.0,-243.0,-308.0,-559.0,101302.0,-8.0,82055.5,
939,Cumberland,MD,2014,993.0,,1189.0,-570.0,,97.0,-196.0,-473.0,-671.0,100631.0,-2.0,85035.0,
940,Cumberland,MD,2015,909.0,,1283.0,-426.0,,105.0,-374.0,-321.0,-699.0,99932.0,-4.0,90255.5,
941,Cumberland,MD,2016,948.0,,1256.0,-190.0,,60.0,-308.0,-130.0,-444.0,99488.0,-6.0,90307.5,
942,Cumberland,MD,2017,894.0,,1287.0,-549.0,,47.0,-393.0,-502.0,-898.0,98590.0,-3.0,92119.5,
943,Cumberland,MD,2018,921.0,,1246.0,-333.0,,24.0,-325.0,-309.0,-634.0,97956.0,0.0,91955.0,
944,Cumberland,MD,2019,897.0,,1199.0,-258.0,,34.0,-302.0,-224.0,-525.0,97431.0,1.0,97196.5,
945,Cumberland,MD,2020,890.0,,1304.0,-273.0,,33.0,-414.0,-240.0,-652.0,96779.0,2.0,96901.5,
946,Dallas,TX,2010,23615.0,6366542.0,8883.0,6353.0,6366541.0,4092.0,14732.0,10445.0,25556.0,6392097.0,379.0,152684.5,
947,Dallas,TX,2011,95698.0,,37163.0,39956.0,,19843.0,58535.0,59799.0,118453.0,6510550.0,119.0,145319.5,
948,Dallas,TX,2012,95063.0,,37440.0,53322.0,,22130.0,57623.0,75452.0,133969.0,6644519.0,894.0,147252.5,
949,Dallas,TX,2013,95690.0,,39411.0,31209.0,,21802.0,56279.0,53011.0,109285.0,6753804.0,-5.0,156256.5,
950,Dallas,TX,2014,97814.0,,40309.0,47714.0,,30420.0,57505.0,78134.0,135799.0,6889603.0,160.0,168920.5,1206.0
951,Dallas,TX,2015,99549.0,,41823.0,60142.0,,34612.0,57726.0,94754.0,152719.0,7042322.0,239.0,185363.5,1258.5
952,Dallas,TX,2016,100304.0,,42220.0,61552.0,,33416.0,58084.0,94968.0,153153.0,7195475.0,101.0,204609.0,1321.5
953,Dallas,TX,2017,99533.0,,44479.0,56872.0,,30276.0,55054.0,87148.0,142232.0,7337707.0,30.0,224413.0,1378.5
954,Dallas,TX,2018,98125.0,,45848.0,45394.0,,22088.0,52277.0,67482.0,119879.0,7457586.0,120.0,243318.0,1426.0
955,Dallas,TX,2019,97160.0,,47767.0,46542.0,,20938.0,49393.0,67480.0,116804.0,7574390.0,-69.0,253161.5,1478.5
956,Dallas,TX,2020,97614.0,,52487.0,58026.0,,16894.0,45127.0,74920.0,119748.0,7694138.0,-299.0,261108.0,1507.0
957,Dalton,GA,2010,490.0,142227.0,231.0,-166.0,142230.0,-49.0,259.0,-215.0,42.0,142272.0,-2.0,108811.5,
958,Dalton,GA,2011,1971.0,,1075.0,-803.0,,-90.0,896.0,-893.0,0.0,142272.0,-3.0,100488.0,
959,Dalton,GA,2012,1900.0,,1110.0,-825.0,,-2.0,790.0,-827.0,-35.0,142237.0,2.0,96320.0,
960,Dalton,GA,2013,1875.0,,1170.0,-1079.0,,-4.0,705.0,-1083.0,-373.0,141864.0,5.0,100309.0,
961,Dalton,GA,2014,1905.0,,1185.0,-276.0,,-31.0,720.0,-307.0,387.0,142251.0,-26.0,107430.5,
962,Dalton,GA,2015,1883.0,,1132.0,-150.0,,211.0,751.0,61.0,796.0,143047.0,-16.0,113390.5,
963,Dalton,GA,2016,1927.0,,1242.0,-309.0,,217.0,685.0,-92.0,589.0,143636.0,-4.0,118825.5,
964,Dalton,GA,2017,1877.0,,1253.0,-470.0,,57.0,624.0,-413.0,211.0,143847.0,0.0,125545.5,
965,Dalton,GA,2018,1820.0,,1193.0,-537.0,,10.0,627.0,-527.0,98.0,143945.0,-2.0,133280.5,
966,Dalton,GA,2019,1728.0,,1325.0,-94.0,,2.0,403.0,-92.0,316.0,144261.0,5.0,141729.0,
967,Dalton,GA,2020,1715.0,,1396.0,-714.0,,-2.0,319.0,-716.0,-392.0,143869.0,5.0,146642.0,
968,Danville,IL,2010,274.0,81625.0,163.0,-97.0,81625.0,7.0,111.0,-90.0,17.0,81642.0,-4.0,60815.5,
969,Danville,IL,2011,1089.0,,1028.0,-307.0,,31.0,61.0,-276.0,-215.0,81427.0,0.0,59225.0,
970,Danville,IL,2012,1074.0,,932.0,-717.0,,20.0,142.0,-697.0,-546.0,80881.0,9.0,57652.0,
971,Danville,IL,2013,1069.0,,963.0,-397.0,,23.0,106.0,-374.0,-273.0,80608.0,-5.0,57814.0,
972,Danville,IL,2014,1023.0,,969.0,-899.0,,36.0,54.0,-863.0,-797.0,79811.0,12.0,60197.0,
973,Danville,IL,2015,1017.0,,1034.0,-625.0,,41.0,-17.0,-584.0,-602.0,79209.0,-1.0,61766.5,
974,Danville,IL,2016,1016.0,,971.0,-777.0,,25.0,45.0,-752.0,-706.0,78503.0,1.0,63732.5,
975,Danville,IL,2017,986.0,,988.0,-803.0,,25.0,-2.0,-778.0,-781.0,77722.0,-1.0,64971.0,
976,Danville,IL,2018,987.0,,1004.0,-1019.0,,16.0,-17.0,-1003.0,-1019.0,76703.0,1.0,66372.5,
977,Danville,IL,2019,918.0,,911.0,-988.0,,16.0,7.0,-972.0,-967.0,75736.0,-2.0,68071.5,
978,Danville,IL,2020,880.0,,981.0,-790.0,,13.0,-101.0,-777.0,-881.0,74855.0,-3.0,68745.0,
979,Daphne,AL,2010,514.0,182265.0,534.0,780.0,182263.0,51.0,-20.0,831.0,858.0,183121.0,47.0,172162.0,
980,Daphne,AL,2011,2186.0,,1829.0,2896.0,,192.0,357.0,3088.0,3458.0,186579.0,13.0,159384.0,
981,Daphne,AL,2012,2092.0,,1883.0,3056.0,,273.0,209.0,3329.0,3624.0,190203.0,86.0,155207.0,
982,Daphne,AL,2013,2162.0,,1902.0,4175.0,,240.0,260.0,4415.0,4775.0,194978.0,100.0,161160.0,
983,Daphne,AL,2014,2215.0,,1988.0,3861.0,,141.0,227.0,4002.0,4328.0,199306.0,99.0,168072.0,
984,Daphne,AL,2015,2261.0,,2099.0,3437.0,,165.0,162.0,3602.0,3795.0,203101.0,31.0,174448.5,
985,Daphne,AL,2016,2286.0,,2021.0,4193.0,,211.0,265.0,4404.0,4686.0,207787.0,17.0,180726.0,
986,Daphne,AL,2017,2313.0,,2103.0,4622.0,,104.0,210.0,4726.0,4950.0,212737.0,14.0,184882.5,
987,Daphne,AL,2018,2297.0,,2325.0,5234.0,,118.0,-28.0,5352.0,5334.0,218071.0,10.0,202007.5,
988,Daphne,AL,2019,2322.0,,2386.0,5511.0,,63.0,-64.0,5574.0,5494.0,223565.0,-16.0,219984.0,
989,Daphne,AL,2020,2317.0,,2543.0,5918.0,,60.0,-226.0,5978.0,5722.0,229287.0,-30.0,233902.0,
990,Davenport,IA,2010,1177.0,379690.0,776.0,-412.0,379692.0,98.0,401.0,-314.0,81.0,379773.0,-6.0,,
991,Davenport,IA,2011,4759.0,,3669.0,-639.0,,553.0,1090.0,-86.0,1000.0,380773.0,-4.0,,
992,Davenport,IA,2012,4828.0,,3700.0,139.0,,554.0,1128.0,693.0,1787.0,382560.0,-34.0,,
993,Davenport,IA,2013,4690.0,,3740.0,-298.0,,808.0,950.0,510.0,1456.0,384016.0,-4.0,,
994,Davenport,IA,2014,4864.0,,3643.0,-1755.0,,834.0,1221.0,-921.0,274.0,384290.0,-26.0,,
995,Davenport,IA,2015,4859.0,,3829.0,-2342.0,,668.0,1030.0,-1674.0,-655.0,383635.0,-11.0,,
996,Davenport,IA,2016,4803.0,,3788.0,-2758.0,,570.0,1015.0,-2188.0,-1175.0,382460.0,-2.0,,
997,Davenport,IA,2017,4592.0,,3951.0,-2337.0,,596.0,641.0,-1741.0,-1105.0,381355.0,-5.0,,
998,Davenport,IA,2018,4396.0,,4001.0,-1954.0,,406.0,395.0,-1548.0,-1160.0,380195.0,-7.0,,
999,Davenport,IA,2019,4414.0,,3713.0,-1786.0,,484.0,701.0,-1302.0,-597.0,379598.0,4.0,,
1000,Davenport,IA,2020,4350.0,,3900.0,-2694.0,,400.0,450.0,-2294.0,-1839.0,377759.0,5.0,,
1001,Dayton,OH,2010,2437.0,799232.0,1783.0,-504.0,799280.0,348.0,654.0,-156.0,426.0,799706.0,-72.0,106154.5,
1002,Dayton,OH,2011,9422.0,,7947.0,-1392.0,,1197.0,1475.0,-195.0,1274.0,800980.0,-6.0,102457.0,
1003,Dayton,OH,2012,9707.0,,7982.0,-2490.0,,1690.0,1725.0,-800.0,834.0,801814.0,-91.0,100137.0,
1004,Dayton,OH,2013,9601.0,,8246.0,-3566.0,,2094.0,1355.0,-1472.0,-134.0,801680.0,-17.0,98852.5,
1005,Dayton,OH,2014,9677.0,,8239.0,-3416.0,,1737.0,1438.0,-1679.0,-300.0,801380.0,-59.0,105615.5,804.0
1006,Dayton,OH,2015,9666.0,,8576.0,-3872.0,,2016.0,1090.0,-1856.0,-800.0,800580.0,-34.0,105298.5,826.0
1007,Dayton,OH,2016,9801.0,,8718.0,-1264.0,,1965.0,1083.0,701.0,1741.0,802321.0,-43.0,110534.5,857.0
1008,Dayton,OH,2017,9581.0,,9074.0,-436.0,,1550.0,507.0,1114.0,1578.0,803899.0,-43.0,115510.0,884.5
1009,Dayton,OH,2018,9591.0,,9054.0,404.0,,890.0,537.0,1294.0,1789.0,805688.0,-42.0,125192.5,917.0
1010,Dayton,OH,2019,9307.0,,9031.0,1156.0,,1368.0,276.0,2524.0,2800.0,808488.0,0.0,132958.0,956.0
1011,Dayton,OH,2020,9272.0,,9277.0,-362.0,,1096.0,-5.0,734.0,760.0,809248.0,31.0,143569.0,1000.5
1012,Decatur,AL,2010,463.0,153829.0,352.0,16.0,153827.0,22.0,111.0,38.0,129.0,153956.0,-20.0,95078.0,
1013,Decatur,AL,2011,1849.0,,1661.0,-196.0,,142.0,188.0,-54.0,128.0,154084.0,-6.0,93728.0,
1014,Decatur,AL,2012,1773.0,,1603.0,-396.0,,87.0,170.0,-309.0,-154.0,153930.0,-15.0,95183.0,
1015,Decatur,AL,2013,1766.0,,1624.0,-911.0,,19.0,142.0,-892.0,-752.0,153178.0,-2.0,106428.0,
1016,Decatur,AL,2014,1764.0,,1648.0,-443.0,,81.0,116.0,-362.0,-259.0,152919.0,-13.0,111628.5,
1017,Decatur,AL,2015,1730.0,,1668.0,-657.0,,117.0,62.0,-540.0,-487.0,152432.0,-9.0,113927.5,
1018,Decatur,AL,2016,1802.0,,1751.0,-415.0,,221.0,51.0,-194.0,-146.0,152286.0,-3.0,117686.0,
1019,Decatur,AL,2017,1832.0,,1718.0,-471.0,,48.0,114.0,-423.0,-311.0,151975.0,-2.0,121335.0,
1020,Decatur,AL,2018,1795.0,,1805.0,79.0,,85.0,-10.0,164.0,146.0,152121.0,-8.0,124561.0,
1021,Decatur,AL,2019,1764.0,,1779.0,364.0,,10.0,-15.0,374.0,360.0,152481.0,1.0,132808.5,
1022,Decatur,AL,2020,1748.0,,1859.0,344.0,,22.0,-111.0,366.0,259.0,152740.0,4.0,138644.0,
1023,Decatur,IL,2010,358.0,110768.0,249.0,-118.0,110777.0,21.0,109.0,-97.0,9.0,110786.0,-3.0,88545.0,
1024,Decatur,IL,2011,1387.0,,1173.0,-373.0,,75.0,214.0,-298.0,-87.0,110699.0,-3.0,85389.5,
1025,Decatur,IL,2012,1319.0,,1185.0,-749.0,,76.0,134.0,-673.0,-537.0,110162.0,2.0,85153.5,
1026,Decatur,IL,2013,1387.0,,1176.0,-844.0,,65.0,211.0,-779.0,-566.0,109596.0,2.0,86145.0,
1027,Decatur,IL,2014,1354.0,,1267.0,-1216.0,,74.0,87.0,-1142.0,-1034.0,108562.0,21.0,87130.0,
1028,Decatur,IL,2015,1380.0,,1335.0,-1270.0,,54.0,45.0,-1216.0,-1164.0,107398.0,7.0,85870.5,
1029,Decatur,IL,2016,1313.0,,1230.0,-1121.0,,47.0,83.0,-1074.0,-987.0,106411.0,4.0,85775.0,
1030,Decatur,IL,2017,1294.0,,1213.0,-1078.0,,58.0,81.0,-1020.0,-937.0,105474.0,2.0,85745.5,
1031,Decatur,IL,2018,1333.0,,1286.0,-1028.0,,37.0,47.0,-991.0,-945.0,104529.0,-1.0,84119.0,
1032,Decatur,IL,2019,1247.0,,1199.0,-596.0,,31.0,48.0,-565.0,-517.0,104012.0,0.0,89639.0,
1033,Decatur,IL,2020,1234.0,,1245.0,-1003.0,,20.0,-11.0,-983.0,-997.0,103015.0,-3.0,90748.5,
1034,Deltona,FL,2010,1393.0,590289.0,1778.0,475.0,590283.0,209.0,-385.0,684.0,244.0,590527.0,-55.0,,
1035,Deltona,FL,2011,5395.0,,7173.0,2170.0,,1136.0,-1778.0,3306.0,1504.0,592031.0,-24.0,,
1036,Deltona,FL,2012,5559.0,,7299.0,3823.0,,1064.0,-1740.0,4887.0,3141.0,595172.0,-6.0,,
1037,Deltona,FL,2013,5431.0,,7621.0,6206.0,,1279.0,-2190.0,7485.0,5375.0,600547.0,80.0,,
1038,Deltona,FL,2014,5557.0,,7761.0,9105.0,,1352.0,-2204.0,10457.0,8464.0,609011.0,211.0,,
1039,Deltona,FL,2015,5657.0,,8046.0,13411.0,,1483.0,-2389.0,14894.0,12666.0,621677.0,161.0,,
1040,Deltona,FL,2016,5795.0,,8122.0,15401.0,,1885.0,-2327.0,17286.0,15031.0,636708.0,72.0,,
1041,Deltona,FL,2017,5775.0,,8541.0,13093.0,,1982.0,-2766.0,15075.0,12363.0,649071.0,54.0,,
1042,Deltona,FL,2018,5722.0,,8873.0,11600.0,,1986.0,-3151.0,13586.0,10461.0,659532.0,26.0,,
1043,Deltona,FL,2019,5726.0,,9027.0,12817.0,,532.0,-3301.0,13349.0,10014.0,669546.0,-34.0,,
1044,Deltona,FL,2020,5676.0,,9372.0,13388.0,,772.0,-3696.0,14160.0,10402.0,679948.0,-62.0,,
1045,Denver,CO,2010,8903.0,2543482.0,3873.0,4283.0,2543597.0,1395.0,5030.0,5678.0,10991.0,2554588.0,283.0,247049.5,
1046,Denver,CO,2011,34791.0,,15241.0,20750.0,,8227.0,19550.0,28977.0,48673.0,2603261.0,146.0,235324.5,
1047,Denver,CO,2012,33955.0,,15756.0,22204.0,,6573.0,18199.0,28777.0,47634.0,2650895.0,658.0,242021.5,
1048,Denver,CO,2013,34383.0,,16181.0,25837.0,,5888.0,18202.0,31725.0,50559.0,2701454.0,632.0,267433.5,
1049,Denver,CO,2014,34830.0,,16128.0,27922.0,,6300.0,18702.0,34222.0,53699.0,2755153.0,775.0,291530.0,1272.0
1050,Denver,CO,2015,35172.0,,17342.0,32375.0,,8547.0,17830.0,40922.0,59230.0,2814383.0,478.0,327497.0,1417.5
1051,Denver,CO,2016,35254.0,,17585.0,19880.0,,6426.0,17669.0,26306.0,44106.0,2858489.0,131.0,366343.0,1490.0
1052,Denver,CO,2017,34650.0,,17905.0,12538.0,,5810.0,16745.0,18348.0,35172.0,2893661.0,79.0,398843.5,1540.5
1053,Denver,CO,2018,33636.0,,18142.0,17160.0,,7555.0,15494.0,24715.0,40330.0,2933991.0,121.0,428284.5,1598.0
1054,Denver,CO,2019,33499.0,,19042.0,13751.0,,2557.0,14457.0,16308.0,30820.0,2964811.0,55.0,443037.0,1658.5
1055,Denver,CO,2020,33645.0,,20940.0,11556.0,,2127.0,12705.0,13683.0,26420.0,2991231.0,32.0,458503.0,1672.5
1056,Des Moines,IA,2010,2248.0,606475.0,1115.0,833.0,606478.0,471.0,1133.0,1304.0,2464.0,608942.0,27.0,159198.5,
1057,Des Moines,IA,2011,8635.0,,4461.0,3311.0,,1920.0,4174.0,5231.0,9420.0,618362.0,15.0,151717.0,
1058,Des Moines,IA,2012,9041.0,,4449.0,2714.0,,1216.0,4592.0,3930.0,8535.0,626897.0,13.0,151487.0,
1059,Des Moines,IA,2013,9218.0,,4647.0,4621.0,,1841.0,4571.0,6462.0,11116.0,638013.0,83.0,159378.0,
1060,Des Moines,IA,2014,9291.0,,4680.0,5455.0,,1723.0,4611.0,7178.0,11863.0,649876.0,74.0,163340.5,992.5
1061,Des Moines,IA,2015,9452.0,,5007.0,4215.0,,1262.0,4445.0,5477.0,9927.0,659803.0,5.0,168627.5,1014.5
1062,Des Moines,IA,2016,9545.0,,4843.0,5628.0,,1294.0,4702.0,6922.0,11634.0,671437.0,10.0,179212.0,1018.5
1063,Des Moines,IA,2017,9571.0,,5455.0,4883.0,,1476.0,4116.0,6359.0,10485.0,681922.0,10.0,186841.5,1039.5
1064,Des Moines,IA,2018,9234.0,,5266.0,4772.0,,584.0,3968.0,5356.0,9332.0,691254.0,8.0,196728.5,1052.0
1065,Des Moines,IA,2019,9111.0,,5120.0,3646.0,,1486.0,3991.0,5132.0,9141.0,700395.0,18.0,203314.5,1070.5
1066,Des Moines,IA,2020,9081.0,,5653.0,2892.0,,1173.0,3428.0,4065.0,7520.0,707915.0,27.0,208956.0,1090.5
1067,Detroit,MI,2010,12732.0,4296250.0,9545.0,-10813.0,4295968.0,2486.0,3187.0,-8327.0,-4687.0,4291281.0,453.0,100845.5,
1068,Detroit,MI,2011,50155.0,,39634.0,-22660.0,,12421.0,10521.0,-10239.0,332.0,4291613.0,50.0,91444.0,
1069,Detroit,MI,2012,49883.0,,38936.0,-14856.0,,13466.0,10947.0,-1390.0,9310.0,4300923.0,-247.0,93863.0,
1070,Detroit,MI,2013,49892.0,,40625.0,-18147.0,,13427.0,9267.0,-4720.0,4859.0,4305782.0,312.0,108349.0,
1071,Detroit,MI,2014,50805.0,,39850.0,-18462.0,,13398.0,10955.0,-5064.0,5706.0,4311488.0,-185.0,127330.5,981.5
1072,Detroit,MI,2015,50372.0,,41964.0,-22412.0,,12781.0,8408.0,-9631.0,-1342.0,4310146.0,-119.0,134525.0,1012.0
1073,Detroit,MI,2016,50531.0,,41132.0,-18936.0,,16491.0,9399.0,-2445.0,6870.0,4317016.0,-84.0,144039.0,1045.5
1074,Detroit,MI,2017,50033.0,,41993.0,-14912.0,,12457.0,8040.0,-2455.0,5474.0,4322490.0,-111.0,156413.5,1083.5
1075,Detroit,MI,2018,49879.0,,42284.0,-14102.0,,7925.0,7595.0,-6177.0,1371.0,4323861.0,-47.0,170184.0,1124.5
1076,Detroit,MI,2019,49204.0,,42099.0,-16678.0,,5056.0,7105.0,-11622.0,-4448.0,4319413.0,69.0,179639.5,1162.5
1077,Detroit,MI,2020,48689.0,,45272.0,-22959.0,,4178.0,3417.0,-18781.0,-15277.0,4304136.0,87.0,186770.5,1201.5
1078,Dothan,AL,2010,436.0,145639.0,407.0,197.0,145641.0,10.0,29.0,207.0,230.0,145871.0,-6.0,118566.5,
1079,Dothan,AL,2011,1842.0,,1474.0,363.0,,50.0,368.0,413.0,773.0,146644.0,-8.0,111182.5,
1080,Dothan,AL,2012,1823.0,,1589.0,569.0,,48.0,234.0,617.0,846.0,147490.0,-5.0,109559.5,
1081,Dothan,AL,2013,1749.0,,1667.0,-97.0,,48.0,82.0,-49.0,17.0,147507.0,-16.0,107609.5,
1082,Dothan,AL,2014,1732.0,,1572.0,221.0,,33.0,160.0,254.0,388.0,147895.0,-26.0,108322.5,
1083,Dothan,AL,2015,1731.0,,1658.0,85.0,,33.0,73.0,118.0,173.0,148068.0,-18.0,110622.5,
1084,Dothan,AL,2016,1818.0,,1677.0,-333.0,,47.0,141.0,-286.0,-154.0,147914.0,-9.0,112807.5,
1085,Dothan,AL,2017,1783.0,,1776.0,46.0,,22.0,7.0,68.0,67.0,147981.0,-8.0,115303.0,
1086,Dothan,AL,2018,1777.0,,1761.0,321.0,,28.0,16.0,349.0,358.0,148339.0,-7.0,117395.5,
1087,Dothan,AL,2019,1797.0,,1738.0,1271.0,,9.0,59.0,1280.0,1335.0,149674.0,-4.0,119660.5,
1088,Dothan,AL,2020,1789.0,,1861.0,599.0,,9.0,-72.0,608.0,540.0,150214.0,4.0,125320.5,
1089,Dover,DE,2010,573.0,162310.0,326.0,288.0,162352.0,75.0,247.0,363.0,620.0,162972.0,10.0,211379.5,
1090,Dover,DE,2011,2210.0,,1373.0,1096.0,,255.0,837.0,1351.0,2189.0,165161.0,1.0,199249.0,
1091,Dover,DE,2012,2188.0,,1382.0,1038.0,,357.0,806.0,1395.0,2209.0,167370.0,8.0,190418.0,
1092,Dover,DE,2013,2191.0,,1492.0,748.0,,340.0,699.0,1088.0,1774.0,169144.0,-13.0,187815.0,
1093,Dover,DE,2014,2252.0,,1478.0,1373.0,,290.0,774.0,1663.0,2456.0,171600.0,19.0,195627.5,
1094,Dover,DE,2015,2254.0,,1558.0,595.0,,429.0,696.0,1024.0,1708.0,173308.0,-12.0,201224.0,
1095,Dover,DE,2016,2280.0,,1565.0,440.0,,319.0,715.0,759.0,1468.0,174776.0,-6.0,208361.5,
1096,Dover,DE,2017,2189.0,,1649.0,1242.0,,200.0,540.0,1442.0,1978.0,176754.0,-4.0,209841.0,
1097,Dover,DE,2018,2167.0,,1691.0,1615.0,,110.0,476.0,1725.0,2200.0,178954.0,-1.0,219294.5,
1098,Dover,DE,2019,2161.0,,1790.0,1905.0,,264.0,371.0,2169.0,2538.0,181492.0,-2.0,229253.0,
1099,Dover,DE,2020,2151.0,,1947.0,1746.0,,201.0,204.0,1947.0,2151.0,183643.0,0.0,240709.5,
1100,Dubuque,IA,2010,317.0,93653.0,163.0,120.0,93643.0,22.0,154.0,142.0,290.0,93933.0,-6.0,146917.0,
1101,Dubuque,IA,2011,1159.0,,868.0,320.0,,115.0,291.0,435.0,723.0,94656.0,-3.0,146795.5,
1102,Dubuque,IA,2012,1163.0,,865.0,180.0,,65.0,298.0,245.0,527.0,95183.0,-16.0,148185.0,
1103,Dubuque,IA,2013,1167.0,,916.0,433.0,,127.0,251.0,560.0,807.0,95990.0,-4.0,150553.0,
1104,Dubuque,IA,2014,1283.0,,940.0,127.0,,105.0,343.0,232.0,554.0,96544.0,-21.0,159612.5,
1105,Dubuque,IA,2015,1237.0,,952.0,21.0,,96.0,285.0,117.0,390.0,96934.0,-12.0,161960.5,
1106,Dubuque,IA,2016,1198.0,,864.0,-573.0,,127.0,334.0,-446.0,-115.0,96819.0,-3.0,165222.5,
1107,Dubuque,IA,2017,1165.0,,905.0,-49.0,,137.0,260.0,88.0,343.0,97162.0,-5.0,171929.0,
1108,Dubuque,IA,2018,1168.0,,954.0,-486.0,,70.0,214.0,-416.0,-201.0,96961.0,1.0,175159.0,
1109,Dubuque,IA,2019,1207.0,,891.0,6.0,,150.0,316.0,156.0,471.0,97432.0,-1.0,182040.5,
1110,Dubuque,IA,2020,1196.0,,970.0,-198.0,,128.0,226.0,-70.0,158.0,97590.0,2.0,189503.5,
1111,Duluth,MN,2010,750.0,290637.0,734.0,-121.0,290635.0,47.0,16.0,-74.0,-88.0,290547.0,-30.0,140107.5,
1112,Duluth,MN,2011,3004.0,,3052.0,-57.0,,189.0,-48.0,132.0,73.0,290620.0,-11.0,133001.5,
1113,Duluth,MN,2012,3027.0,,2952.0,-629.0,,197.0,75.0,-432.0,-397.0,290223.0,-40.0,129679.0,
1114,Duluth,MN,2013,2980.0,,3052.0,-58.0,,226.0,-72.0,168.0,43.0,290266.0,-53.0,131601.5,
1115,Duluth,MN,2014,2928.0,,2988.0,-44.0,,252.0,-60.0,208.0,99.0,290365.0,-49.0,139500.5,
1116,Duluth,MN,2015,2923.0,,2992.0,-671.0,,285.0,-69.0,-386.0,-489.0,289876.0,-34.0,141012.5,
1117,Duluth,MN,2016,2849.0,,3073.0,-342.0,,249.0,-224.0,-93.0,-331.0,289545.0,-14.0,145064.0,
1118,Duluth,MN,2017,2857.0,,3025.0,-216.0,,159.0,-168.0,-57.0,-243.0,289302.0,-18.0,156479.5,
1119,Duluth,MN,2018,2810.0,,3069.0,499.0,,95.0,-259.0,594.0,326.0,289628.0,-9.0,162420.0,
1120,Duluth,MN,2019,2738.0,,3011.0,-217.0,,115.0,-273.0,-102.0,-372.0,289256.0,3.0,169112.0,
1121,Duluth,MN,2020,2710.0,,3182.0,-248.0,,101.0,-472.0,-147.0,-608.0,288648.0,11.0,176998.5,
1122,Durham,NC,2010,1826.0,564273.0,908.0,630.0,564205.0,495.0,918.0,1125.0,2086.0,566291.0,43.0,207117.5,
1123,Durham,NC,2011,7152.0,,4085.0,1772.0,,1470.0,3067.0,3242.0,6328.0,572619.0,19.0,197616.0,
1124,Durham,NC,2012,7133.0,,3897.0,3897.0,,2090.0,3236.0,5987.0,9320.0,581939.0,97.0,189787.5,
1125,Durham,NC,2013,7077.0,,4118.0,3439.0,,2261.0,2959.0,5700.0,8709.0,590648.0,50.0,196876.5,
1126,Durham,NC,2014,7123.0,,4180.0,3840.0,,2099.0,2943.0,5939.0,8973.0,599621.0,91.0,204646.0,1117.0
