msa,city,state,date,year,month,Housing Inventory: Median Listing Price,Housing Inventory: New Listing Count,Per Capita Personal Income,Resident Population
"Punta Gorda, FL",Punta Gorda,FL,2021-10-01,2021,10,0.28,432.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-11-01,2021,11,5.26,436.0,,
"Punta Gorda, FL",Punta Gorda,FL,2017-07-01,2017,7,0.19,400.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-08-01,2017,8,0.34,456.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-09-01,2017,9,1.24,412.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-10-01,2017,10,1.39,604.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-11-01,2017,11,0.89,616.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-12-01,2017,12,-0.09,600.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2018-01-01,2018,1,1.32,732.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-02-01,2018,2,2.91,668.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-03-01,2018,3,3.86,708.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-04-01,2018,4,3.77,616.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-05-01,2018,5,5.91,464.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-06-01,2018,6,6.92,440.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-07-01,2018,7,6.1,504.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-08-01,2018,8,6.04,416.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-09-01,2018,9,5.63,472.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-10-01,2018,10,6.95,588.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-11-01,2018,11,6.75,624.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-12-01,2018,12,7.76,592.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2019-01-01,2019,1,6.42,700.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-02-01,2019,2,4.62,776.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-03-01,2019,3,3.49,660.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-04-01,2019,4,2.73,620.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-05-01,2019,5,1.29,504.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-06-01,2019,6,0.61,464.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-07-01,2019,7,2.05,468.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-08-01,2019,8,2.42,436.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-09-01,2019,9,2.0,464.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-10-01,2019,10,0.85,552.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-11-01,2019,11,1.28,596.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-12-01,2019,12,0.8,484.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2020-01-01,2020,1,-0.04,644.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-02-01,2020,2,1.04,612.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-03-01,2020,3,0.49,648.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-04-01,2020,4,0.66,500.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-05-01,2020,5,1.68,420.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-06-01,2020,6,2.75,476.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-07-01,2020,7,2.19,472.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-08-01,2020,8,2.13,528.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-09-01,2020,9,2.01,520.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-10-01,2020,10,1.8,512.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-11-01,2020,11,0.66,468.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-12-01,2020,12,3.28,388.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2021-01-01,2021,1,5.01,424.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-02-01,2021,2,7.24,476.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-03-01,2021,3,13.2,432.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-04-01,2021,4,19.96,388.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-05-01,2021,5,21.27,460.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-06-01,2021,6,24.74,444.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-07-01,2021,7,29.29,432.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-08-01,2021,8,33.46,448.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-09-01,2021,9,34.57,400.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-10-01,2021,10,34.72,432.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-11-01,2021,11,41.91,436.0,,
"Punta Gorda, FL",Punta Gorda,FL,2017-07-01,2017,7,-0.34,400.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-08-01,2017,8,0.55,456.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-09-01,2017,9,1.92,412.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-10-01,2017,10,0.93,604.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-11-01,2017,11,0.71,616.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2017-12-01,2017,12,0.33,600.0,40852.0,181.998
"Punta Gorda, FL",Punta Gorda,FL,2018-01-01,2018,1,0.2,732.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-02-01,2018,2,2.51,668.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-03-01,2018,3,2.72,708.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-04-01,2018,4,1.89,616.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-05-01,2018,5,3.83,464.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-06-01,2018,6,5.73,440.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-07-01,2018,7,4.05,504.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-08-01,2018,8,3.46,416.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-09-01,2018,9,1.89,472.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-10-01,2018,10,3.94,588.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-11-01,2018,11,3.56,624.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2018-12-01,2018,12,3.71,592.0,42292.0,185.204
"Punta Gorda, FL",Punta Gorda,FL,2019-01-01,2019,1,3.67,700.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-02-01,2019,2,2.27,776.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-03-01,2019,3,2.1,660.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-04-01,2019,4,1.89,620.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-05-01,2019,5,1.87,504.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-06-01,2019,6,0.0,464.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-07-01,2019,7,0.11,468.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-08-01,2019,8,1.48,436.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-09-01,2019,9,1.89,464.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-10-01,2019,10,0.9,552.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-11-01,2019,11,0.18,596.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2019-12-01,2019,12,3.5,484.0,43549.0,189.669
"Punta Gorda, FL",Punta Gorda,FL,2020-01-01,2020,1,3.25,644.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-02-01,2020,2,2.83,612.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-03-01,2020,3,1.24,648.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-04-01,2020,4,1.41,500.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-05-01,2020,5,1.49,420.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-06-01,2020,6,1.75,476.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-07-01,2020,7,1.46,472.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-08-01,2020,8,1.78,528.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-09-01,2020,9,0.09,520.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-10-01,2020,10,-1.59,512.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-11-01,2020,11,-1.96,468.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2020-12-01,2020,12,-0.85,388.0,45606.0,194.711
"Punta Gorda, FL",Punta Gorda,FL,2021-01-01,2021,1,0.21,424.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-02-01,2021,2,2.19,476.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-03-01,2021,3,7.0,432.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-04-01,2021,4,14.0,388.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-05-01,2021,5,16.41,460.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-06-01,2021,6,22.26,444.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-07-01,2021,7,28.28,432.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-08-01,2021,8,37.71,448.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-09-01,2021,9,39.68,400.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-10-01,2021,10,40.62,432.0,,
"Punta Gorda, FL",Punta Gorda,FL,2021-11-01,2021,11,45.71,436.0,,
"Pueblo, CO",Pueblo,CO,2016-07-01,2016,7,199000.0,328.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-08-01,2016,8,199900.0,304.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-09-01,2016,9,202450.0,232.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-10-01,2016,10,199900.0,244.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-11-01,2016,11,203635.0,220.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-12-01,2016,12,219900.0,156.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2017-01-01,2017,1,212500.0,164.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-02-01,2017,2,204900.0,192.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-03-01,2017,3,208750.0,240.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-04-01,2017,4,215000.0,248.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-05-01,2017,5,226450.0,248.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-06-01,2017,6,237950.0,264.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-07-01,2017,7,234350.0,312.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-08-01,2017,8,232450.0,336.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-09-01,2017,9,234900.0,232.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-10-01,2017,10,239950.0,260.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-11-01,2017,11,239900.0,228.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-12-01,2017,12,239900.0,196.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2018-01-01,2018,1,241450.0,204.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-02-01,2018,2,244950.0,208.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-03-01,2018,3,255000.0,244.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-04-01,2018,4,259950.0,252.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-05-01,2018,5,259900.0,256.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-06-01,2018,6,269900.0,336.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-07-01,2018,7,276675.0,280.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-08-01,2018,8,269950.0,288.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-09-01,2018,9,260000.0,284.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-10-01,2018,10,257450.0,248.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-11-01,2018,11,255000.0,224.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-12-01,2018,12,249916.0,192.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2019-01-01,2019,1,249950.0,232.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-02-01,2019,2,257000.0,224.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-03-01,2019,3,263385.0,220.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-04-01,2019,4,273167.5,256.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-05-01,2019,5,279450.0,272.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-06-01,2019,6,264900.0,272.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-07-01,2019,7,256500.0,256.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-08-01,2019,8,259428.5714,236.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-09-01,2019,9,262450.0,228.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-10-01,2019,10,250950.0,284.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-11-01,2019,11,249900.0,184.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-12-01,2019,12,257450.0,152.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2020-01-01,2020,1,269000.0,220.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-02-01,2020,2,279900.0,192.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-03-01,2020,3,284350.0,212.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-04-01,2020,4,286275.0,152.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-05-01,2020,5,300000.0,192.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-06-01,2020,6,289900.0,236.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-07-01,2020,7,307450.0,176.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-08-01,2020,8,329007.0,204.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-09-01,2020,9,312900.0,228.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-10-01,2020,10,310000.0,204.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-11-01,2020,11,307900.0,160.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-12-01,2020,12,299900.0,124.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2021-01-01,2021,1,314900.0,128.0,,
"Pueblo, CO",Pueblo,CO,2021-02-01,2021,2,339900.0,180.0,,
"Pueblo, CO",Pueblo,CO,2021-03-01,2021,3,330400.0,192.0,,
"Pueblo, CO",Pueblo,CO,2021-04-01,2021,4,339500.0,196.0,,
"Pueblo, CO",Pueblo,CO,2021-05-01,2021,5,339000.0,224.0,,
"Pueblo, CO",Pueblo,CO,2021-06-01,2021,6,347495.0,292.0,,
"Pueblo, CO",Pueblo,CO,2021-07-01,2021,7,349900.0,336.0,,
"Pueblo, CO",Pueblo,CO,2021-08-01,2021,8,347450.0,364.0,,
"Pueblo, CO",Pueblo,CO,2021-09-01,2021,9,349200.0,348.0,,
"Pueblo, CO",Pueblo,CO,2021-10-01,2021,10,339500.0,340.0,,
"Pueblo, CO",Pueblo,CO,2021-11-01,2021,11,349900.0,324.0,,
"Pueblo, CO",Pueblo,CO,2017-07-01,2017,7,-1.51,312.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-08-01,2017,8,-0.81,336.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-09-01,2017,9,1.05,232.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-10-01,2017,10,2.15,260.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-11-01,2017,11,-0.02,228.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-12-01,2017,12,0.0,196.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2018-01-01,2018,1,0.65,204.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-02-01,2018,2,1.45,208.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-03-01,2018,3,4.1,244.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-04-01,2018,4,1.94,252.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-05-01,2018,5,-0.02,256.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-06-01,2018,6,3.85,336.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-07-01,2018,7,2.51,280.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-08-01,2018,8,-2.43,288.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-09-01,2018,9,-3.69,284.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-10-01,2018,10,-0.98,248.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-11-01,2018,11,-0.95,224.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-12-01,2018,12,-1.99,192.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2019-01-01,2019,1,0.01,232.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-02-01,2019,2,2.82,224.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-03-01,2019,3,2.48,220.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-04-01,2019,4,3.71,256.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-05-01,2019,5,2.3,272.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-06-01,2019,6,-5.21,272.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-07-01,2019,7,-3.17,256.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-08-01,2019,8,1.14,236.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-09-01,2019,9,1.16,228.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-10-01,2019,10,-4.38,284.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-11-01,2019,11,-0.42,184.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-12-01,2019,12,3.02,152.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2020-01-01,2020,1,4.49,220.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-02-01,2020,2,4.05,192.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-03-01,2020,3,1.59,212.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-04-01,2020,4,0.68,152.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-05-01,2020,5,4.79,192.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-06-01,2020,6,-3.37,236.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-07-01,2020,7,6.05,176.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-08-01,2020,8,7.01,204.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-09-01,2020,9,-4.9,228.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-10-01,2020,10,-0.93,204.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-11-01,2020,11,-0.68,160.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-12-01,2020,12,-2.6,124.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2021-01-01,2021,1,5.0,128.0,,
"Pueblo, CO",Pueblo,CO,2021-02-01,2021,2,7.94,180.0,,
"Pueblo, CO",Pueblo,CO,2021-03-01,2021,3,-2.79,192.0,,
"Pueblo, CO",Pueblo,CO,2021-04-01,2021,4,2.75,196.0,,
"Pueblo, CO",Pueblo,CO,2021-05-01,2021,5,-0.15,224.0,,
"Pueblo, CO",Pueblo,CO,2021-06-01,2021,6,2.51,292.0,,
"Pueblo, CO",Pueblo,CO,2021-07-01,2021,7,0.69,336.0,,
"Pueblo, CO",Pueblo,CO,2021-08-01,2021,8,-0.7,364.0,,
"Pueblo, CO",Pueblo,CO,2021-09-01,2021,9,0.5,348.0,,
"Pueblo, CO",Pueblo,CO,2021-10-01,2021,10,-2.78,340.0,,
"Pueblo, CO",Pueblo,CO,2021-11-01,2021,11,3.06,324.0,,
"Pueblo, CO",Pueblo,CO,2016-07-01,2016,7,95.24571794,328.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-08-01,2016,8,95.24624008,304.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-09-01,2016,9,97.48973823,232.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-10-01,2016,10,95.703125,244.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-11-01,2016,11,96.30618033,220.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2016-12-01,2016,12,97.25825472,156.0,35333.0,164.883
"Pueblo, CO",Pueblo,CO,2017-01-01,2017,1,100.6001717,164.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-02-01,2017,2,100.7398592,192.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-03-01,2017,3,101.2091256,240.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-04-01,2017,4,104.3167524,248.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-05-01,2017,5,105.9931261,248.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-06-01,2017,6,107.0098304,264.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-07-01,2017,7,104.9665712,312.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-08-01,2017,8,103.9439558,336.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-09-01,2017,9,102.8146143,232.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-10-01,2017,10,106.6702789,260.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-11-01,2017,11,106.4420375,228.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2017-12-01,2017,12,105.2133982,196.0,36226.0,166.37
"Pueblo, CO",Pueblo,CO,2018-01-01,2018,1,105.647239,204.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-02-01,2018,2,107.7384298,208.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-03-01,2018,3,107.6750449,244.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-04-01,2018,4,108.4489265,252.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-05-01,2018,5,108.2935268,256.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-06-01,2018,6,111.494558,336.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-07-01,2018,7,114.1212764,280.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-08-01,2018,8,114.4665546,288.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-09-01,2018,9,115.0,284.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-10-01,2018,10,116.4031864,248.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-11-01,2018,11,117.5492497,224.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2018-12-01,2018,12,115.7161804,192.0,37969.0,167.574
"Pueblo, CO",Pueblo,CO,2019-01-01,2019,1,116.5226455,232.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-02-01,2019,2,116.6666667,224.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-03-01,2019,3,115.1928032,220.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-04-01,2019,4,113.7390812,256.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-05-01,2019,5,114.0029442,272.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-06-01,2019,6,115.3432032,272.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-07-01,2019,7,114.9057402,256.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-08-01,2019,8,117.0164518,236.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-09-01,2019,9,119.4611538,228.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-10-01,2019,10,116.5826052,284.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-11-01,2019,11,115.5179053,184.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2019-12-01,2019,12,115.3253439,152.0,39533.0,168.409
"Pueblo, CO",Pueblo,CO,2020-01-01,2020,1,115.9331059,220.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-02-01,2020,2,116.6388889,192.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-03-01,2020,3,119.7536872,212.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-04-01,2020,4,122.9545962,152.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-05-01,2020,5,124.9080882,192.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-06-01,2020,6,121.4765928,236.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-07-01,2020,7,125.5171753,176.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-08-01,2020,8,134.5755694,204.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-09-01,2020,9,140.1909392,228.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-10-01,2020,10,140.1285583,204.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-11-01,2020,11,145.3118287,160.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2020-12-01,2020,12,146.8577196,124.0,43196.0,169.823
"Pueblo, CO",Pueblo,CO,2021-01-01,2021,1,149.4516451,128.0,,
"Pueblo, CO",Pueblo,CO,2021-02-01,2021,2,156.8458018,180.0,,
"Pueblo, CO",Pueblo,CO,2021-03-01,2021,3,155.7666526,192.0,,
"Pueblo, CO",Pueblo,CO,2021-04-01,2021,4,161.9385149,196.0,,
